date,dte,T,S,F,r,carry
2022-01-19,121,0.3315068493150685,50.81999969482422,51.02651503213011,-0.017188162762630913,0.012233316849950689
2022-01-19,212,0.5808219178082191,50.81999969482422,51.13695931549728,0.019145251430399753,0.010704723721904485
2022-01-19,366,1.0027397260273974,50.81999969482422,51.37599255316954,0.037264244583026684,0.010851290948270986
2022-01-20,22,0.06027397260273973,45.9900016784668,46.31664888750765,-0.11907277408519472,0.11742158854977057
2022-01-20,29,0.07945205479452055,45.9900016784668,46.21267615734724,-0.3599419438004089,0.060792865811191935
2022-01-20,36,0.09863013698630137,45.9900016784668,46.35159841926587,-0.13300262339667784,0.07940533655253855
2022-01-20,43,0.1178082191780822,45.9900016784668,46.34364135577433,-0.06370294877846779,0.0650215836243975
2022-01-20,57,0.15616438356164383,45.9900016784668,46.369817643968126,-0.03193806095956296,0.05266724415861014
2022-01-20,120,0.3287671232876712,45.9900016784668,46.215730816190835,-0.07551451248088598,0.014892656822321238
2022-01-20,211,0.5780821917808219,45.9900016784668,46.520672876420356,-0.01618537066520922,0.019846267365225382
2022-01-20,365,1.0,45.9900016784668,46.59545125085036,0.0026047587422232633,0.013078905676305638
2022-01-21,21,0.057534246575342465,43.709999084472656,44.16697281217329,0.7940408652713391,0.18076886410891324
2022-01-21,28,0.07671232876712329,43.709999084472656,44.02916180615829,-0.030762225301467126,0.09483866404920739
2022-01-21,35,0.0958904109589041,43.709999084472656,44.16470701906364,0.2856399938500847,0.10792631255723738
2022-01-21,42,0.11506849315068493,43.709999084472656,44.07010600652767,0.2969466422227893,0.07130358718608996
2022-01-21,119,0.32602739726027397,43.709999084472656,44.171325326564414,0.037728776810510865,0.03220263832474284
2022-01-21,364,0.9972602739726028,43.709999084472656,44.088013822189886,0.02831565328063357,0.008634718928992624
2022-01-24,25,0.0684931506849315,45.45000076293945,44.88771536100059,-0.33018952884614433,-0.18175072908978993
2022-01-24,39,0.10684931506849316,45.45000076293945,44.418752900449306,-0.34208581146702427,-0.21479870511286134
2022-01-24,53,0.14520547945205478,45.45000076293945,44.60055981035129,-0.2722875923799421,-0.12992916474078428
