year,cc_vol,intraday_vol,overnight_vol,worst_day,best_day,days_gt_5pct,days_gt_10pct,n
2022,1.3183890581608722,1.1041932930114458,0.6949342447952522,-0.18701142513529767,0.3148751357220412,145,56,251
2023,0.8534700732996153,0.6944695180701833,0.4836340154659093,-0.12206572769953039,0.19800124921923778,87,14,250
2024,1.0373715886851378,0.7921273064979786,0.6293837735083109,-0.22790339157245632,0.2089723926380369,99,29,252
2025,1.196136750185387,0.9689053892171978,0.7265586465108087,-0.29784615384615387,0.5594660194174756,94,26,250
2026,1.498922290170984,1.0200901927892376,1.0818833005800579,-0.3070923065215736,0.24429261789701706,77,39,137
