week,monday,spot_1000_high,lots,shares,call_strike,call_expiry,call_px,call_qty,call_premium,call_mark,call_iv,prem_pct,otm_pct,gross_if_called_pct,target_hit,put_strike,put_expiry,put_qty,put_dte,cash_after,equity
25,2022-06-21,15.37,43,4300,15.5,2022-06-24,0.73,43,3139.0,print_1000,1.3257,4.749512036434613,0.8458035133376729,5.595315549772288,True,23.0,2022-08-19,43,59,71248.90646106507,94325.90646106507
26,2022-06-27,15.78,44,4400,16.0,2022-07-01,0.88,44,3872.0,print_1000,1.2437,5.576679340937896,1.3941698352344822,6.970849176172374,False,23.0,2022-08-19,44,53,5406.656461065068,94086.65646106507
27,2022-07-05,10.83,48,4800,11.0,2022-07-08,0.52,48,2496.0,print_1000,1.457,4.801477377654663,1.5697137580794163,6.371191135734071,True,23.0,2022-08-19,48,45,55690.856461065065,83989.85646106506
28,2022-07-11,12.96,42,4200,13.0,2022-07-15,0.72,42,3024.0,print_1000,1.3558,5.555555555555555,0.30864197530864335,5.864197530864191,False,23.0,2022-08-19,48,39,58813.55646106506,82351.55646106506
29,2022-07-18,15.69,37,3700,16.0,2022-07-22,0.64,37,2368.0,print_1000,1.2164,4.0790312300828555,1.9757807520713877,6.054811982154241,False,23.0,2022-08-19,48,32,62267.50646106506,77691.50646106506
30,2022-07-25,17.13,36,3600,17.5,2022-07-29,0.81,36,2916.0,print_1000,1.3996000000000002,4.728546409807357,2.1599532983070713,6.888499708114426,True,23.0,2022-08-19,48,25,66456.10646106506,74941.60646106506
31,2022-08-01,20.01,33,3300,20.5,2022-08-05,0.8,33,2640.0,print_1000,1.1753,3.99800099950025,2.4487756121938986,6.446776611694145,False,23.0,2022-08-19,48,18,70658.65646106507,75012.65646106507
32,2022-08-08,21.13,33,3300,21.5,2022-08-12,1.0,33,3300.0,print_1000,1.1589,4.73260766682442,1.751064836725047,6.48367250354946,True,23.0,2022-08-19,48,11,75125.20646106507,77353.20646106507
33,2022-08-15,21.67,34,3400,22.0,2022-08-19,0.7000000000000001,34,2380.0,print_1000,0.9875,3.2302722658052603,1.522842639593902,4.753114905399162,False,23.0,2022-08-19,48,4,73051.10646106506,73051.10646106506
34,2022-08-22,17.91,34,3400,18.0,2022-08-26,0.92,34,3128.0,print_1000,1.2437,5.136795086543831,0.5025125628140614,5.639307649357899,True,17.5,2022-11-18,34,88,3833.9064610650644,72037.90646106507
35,2022-08-29,15.82,36,3600,16.0,2022-09-02,0.75,36,2700.0,print_1000,1.2437,4.740834386852086,1.1378002528444897,5.8786346396965845,True,17.5,2022-11-18,36,81,2780.206461065064,69352.20646106507
36,2022-09-06,12.6,37,3700,13.0,2022-09-09,0.43,37,1591.0,print_1000,1.4132,3.412698412698413,3.1746031746031855,6.5873015873015905,False,17.5,2022-11-18,37,73,50930.506461065066,66426.00646106506
37,2022-09-12,14.98,33,3300,15.0,2022-09-16,0.78,33,2574.0,print_1000,1.2601,5.2069425901201605,0.1335113484646211,5.340453938584777,True,17.5,2022-11-18,37,67,4032.5564610650663,65441.556461065076
38,2022-09-19,12.16,36,3600,12.5,2022-09-23,0.62,36,2232.0,print_1000,1.457,5.098684210526316,2.796052631578938,7.894736842105261,True,17.5,2022-11-18,37,60,2591.656461065066,66210.15646106507
39,2022-09-26,10.32,38,3800,10.5,2022-09-30,0.54,38,2052.0,print_1000,1.4898,5.232558139534884,1.744186046511631,6.976744186046509,True,17.5,2022-11-18,38,53,2319.8688996867445,67334.86889968674
40,2022-10-03,9.39,40,4000,9.5,2022-10-07,0.55,40,2200.0,print_1000,1.3531,5.857294994675186,1.1714589989350266,7.028753993610218,False,17.5,2022-11-18,40,46,2209.884082667989,69668.884082668
41,2022-10-10,8.32,42,4200,8.5,2022-10-14,0.47,42,1974.0,print_1000,1.6046,5.649038461538461,2.163461538461542,7.812499999999996,False,17.5,2022-11-18,42,39,2111.5886532518525,70653.08865325185
42,2022-10-17,7.51,44,4400,8.0,2022-10-21,0.32,44,1408.0,print_1000,1.4734,4.26098535286285,6.524633821571246,10.78561917443409,False,17.5,2022-11-18,44,32,36852.77496130822,70173.77496130823
43,2022-10-24,8.49,43,4300,8.5,2022-10-28,0.47,43,2020.9999999999998,print_1000,1.4898,5.535924617196701,0.11778563015312216,5.653710247349821,False,17.5,2022-11-18,44,25,38845.82496130822,68324.82496130822
44,2022-10-31,9.02,43,4300,9.5,2022-11-04,0.43,43,1849.0,print_1000,1.4898,4.767184035476719,5.3215077605321515,10.088691796008874,True,17.5,2022-11-18,44,18,1859.3749613082225,72270.37496130823
45,2022-11-07,8.99,44,4400,9.5,2022-11-11,0.46,44,2024.0,print_1000,1.539,5.116796440489433,5.672969966629582,10.789766407119018,True,17.5,2022-11-18,44,11,44733.27496130822,60194.27496130822
46,2022-11-14,13.09,34,3400,13.5,2022-11-18,0.61,34,2074.0,print_1000,1.2437,4.660045836516425,3.1321619556913705,7.792207792207792,True,17.5,2022-11-18,44,4,62245.17496130822,62690.67496130822
47,2022-11-21,12.08,44,4400,12.5,2022-11-25,0.29,44,1276.0,print_1000,0.8375,2.400662251655629,3.47682119205297,5.877483443708609,False,10.0,2023-01-20,44,60,56382.98016811434,63945.48016811434
48,2022-11-28,12.58,44,4400,13.0,2022-12-02,0.44,44,1936.0,print_1000,1.0765,3.4976152623211445,3.338632750397452,6.8362480127186,False,10.0,2023-01-20,44,53,60094.380168114345,67149.38016811435
49,2022-12-05,12.85,46,4600,13.0,2022-12-09,0.43,46,1978.0,print_1000,1.0273,3.3463035019455254,1.1673151750972721,4.513618677042804,False,10.0,2023-01-20,46,46,2535.0602588210986,67416.56025882109
50,2022-12-12,12.15,47,4700,13.0,2022-12-16,0.5700000000000001,47,2679.0000000000005,print_1000,1.8042,4.691358024691358,6.995884773662553,11.687242798353907,True,10.0,2023-01-20,47,39,3755.408371394493,65814.4083713945
51,2022-12-19,10.73,50,5000,11.0,2022-12-23,0.38,50,1900.0,print_1000,1.0296,3.5414725069897486,2.5163094128611396,6.057781919850881,False,10.0,2023-01-20,50,32,1968.8198629179574,63574.31986291796
52,2022-12-27,9.23,51,5100,9.5,2022-12-30,0.31,51,1581.0,print_1000,1.0343,3.358613217768147,2.9252437703141787,6.283856988082335,False,10.0,2023-01-20,51,24,50883.23192123434,63787.23192123434
