date,equity
2023-06-14,133342.49274097732
2023-06-15,133321.49274097732
2023-06-16,133373.79274097734
2023-06-21,123872.79274097733
2023-06-22,125467.79274097731
2023-06-23,119485.79274097731
2023-06-27,127907.99274097732
2023-06-28,127477.9927409773
2023-06-29,128641.99274097732
2023-06-30,128824.39274097732
2023-07-05,126640.3927409773
2023-07-06,123261.39274097732
2023-07-07,123203.39274097732
2023-07-11,127250.5927409773
2023-07-12,128445.5927409773
2023-07-13,128280.5927409773
2023-07-14,128431.99274097731
2023-07-18,134473.4927409773
2023-07-19,131904.9927409773
2023-07-20,120780.99274097732
2023-07-21,123885.4927409773
2023-07-25,125935.64274097732
2023-07-26,125295.1427409773
2023-07-27,127326.14274097729
2023-07-28,127528.8427409773
2023-08-01,129023.57095144727
2023-08-02,116279.8427409773
2023-08-03,115609.8427409773
2023-08-04,114667.3427409773
2023-08-08,114676.09274097731
2023-08-09,109865.0927409773
2023-08-10,108823.08773073858
2023-08-11,101637.0927409773
2023-08-15,104245.54274097731
2023-08-16,100506.5427409773
2023-08-17,98180.0427409773
2023-08-18,99535.5427409773
2023-08-22,103356.4427409773
2023-08-23,103734.4427409773
2023-08-24,104028.4427409773
2023-08-25,104763.4427409773
2023-08-29,106084.3427409773
2023-08-30,105546.8427409773
2023-08-31,105310.3427409773
2023-09-01,105014.8427409773
2023-09-06,105001.8427409773
2023-09-07,101049.3411635534
2023-09-08,99725.8427409773
2023-09-12,98569.1927409773
2023-09-13,99098.1927409773
2023-09-14,99667.1927409773
2023-09-15,97237.6927409773
2023-09-19,97571.8927409773
2023-09-20,97143.8927409773
2023-09-21,96100.89271934514
2023-09-22,96700.8927409773
2023-09-26,97090.4427409773
2023-09-27,97283.9427409773
2023-09-28,96724.9427409773
2023-09-29,96475.54274097731
2023-10-03,97226.64549819894
2023-10-04,97628.64549819894
2023-10-05,98019.14549819894
2023-10-06,98349.74549819894
2023-10-10,98303.55478301826
2023-10-11,98033.55478301826
2023-10-12,98067.55478301826
2023-10-13,100244.05478301826
2023-10-17,101045.30478301828
2023-10-18,100774.80478301828
2023-10-19,99800.80478301828
2023-10-20,98908.30478301828
2023-10-24,97617.96993992361
2023-10-25,100258.46993992361
2023-10-26,100483.96993992361
2023-10-27,100889.46993992361
2023-10-31,100463.09560576302
2023-11-01,98064.09560576302
2023-11-02,93860.09560576301
2023-11-03,88404.19560576303
2023-11-07,88747.69560576303
2023-11-08,88710.19560576303
2023-11-09,88849.19560576303
2023-11-10,88123.49560576302
2023-11-14,90359.99560576302
2023-11-15,91474.49560576302
2023-11-16,91337.99560576302
2023-11-17,92514.79560576302
2023-11-21,92430.24284928016
2023-11-22,92890.24284928016
2023-11-24,92938.24284928016
2023-11-28,92503.34284928015
2023-11-29,93166.34284928015
2023-11-30,93270.84284928015
2023-12-01,94483.04284928014
2023-12-05,93708.62341086651
2023-12-06,93139.12341086651
2023-12-07,95738.62341086651
2023-12-08,97097.32341086652
2023-12-12,97604.1646366998
2023-12-13,97199.6646366998
2023-12-14,96811.1646366998
2023-12-15,96555.86463669981
2023-12-19,98321.36463669981
2023-12-20,91436.86463669981
2023-12-21,97055.86463669981
2023-12-22,97737.86463669981
2023-12-27,102632.21463669982
2023-12-28,102689.71463669982
2023-12-29,101924.71463669982
2023-12-29,99959.21463669982
