entry,exit,n,ann_ret,ann_vol,sharpe,sr_train,sr_test,max_dd,hit,be_bp,dsr
15:00,open,1493,0.11207585803267973,0.33658751799736486,0.3329768694320899,-0.09208529556626513,0.9619960346136915,-0.5646801605189544,0.5552578700602813,4.447454683836497,0.0818052303311066
15:00,09:30,1493,0.1298271254244404,0.33452854675268595,0.38808982577029655,0.027095802618040107,0.9275164019509305,-0.5661806037763071,0.5565974547890155,5.1518700565254125,0.10435905172394472
15:00,09:35,1493,0.14243791198153138,0.3389976302597755,0.4201737689799795,0.03248833702552175,1.006034062264162,-0.5670369450862509,0.5572672471533825,5.6522980945052135,0.11949188521005588
15:00,09:45,1493,0.12489042476238608,0.3551427018425553,0.3516626531093789,0.03023362664677473,0.8429931495232548,-0.5515947922275743,0.551239115874079,4.9559692366026225,0.08912461131118027
15:00,10:00,1493,0.1670035866914064,0.3738292167788353,0.44673765237083923,0.13350218847806747,0.9484140757822048,-0.6307729011127511,0.5632953784326858,6.627126456008191,0.13234271779001594
15:00,10:30,1493,0.17358892145040605,0.3959773438699742,0.43838094309609515,0.06459317797301514,1.0423786283317569,-0.6472041206560245,0.5552578700602813,6.888449263905002,0.128044734510114
15:00,11:00,1493,0.15443942455718565,0.40834660843916215,0.3782067032404285,0.06078121373653079,0.8999903923027249,-0.6479451093735664,0.551239115874079,6.128548593539113,0.10004262000351327
15:15,open,1493,0.11180856421560652,0.3305595892721502,0.3382402684544552,-0.04636859956473399,0.9064024050942974,-0.5624230428968693,0.5519089082384461,4.436847786333592,0.08380981591905001
15:15,09:30,1493,0.12955983160736678,0.32860085168099523,0.39427722400775495,0.07524022494126925,0.8688162130114006,-0.561570209834121,0.5472203616878768,5.1412631590224915,0.10720519474057555
15:15,09:35,1493,0.14217061816445695,0.3336212572572084,0.426143763539771,0.07986157354210077,0.9454172605371431,-0.5624356518685187,0.5545880776959142,5.64169119700226,0.12249367709415404
15:15,09:45,1493,0.12462313094531204,0.35027527621198795,0.355786261288649,0.0749674623369087,0.7836367265403517,-0.5542761968996592,0.550569323509712,4.945362339099684,0.09072111414883194
