src,tgt,feature,lag,target,kind,n,beta,t_hac,p_hac,t_ols,partial_R2_pct,beta_train,beta_test,sign_stable,abs_t,p_bh,passes_fwer
VXX,SPXL,day_ofi,1,abs_ret,magnitude,1484,0.03894932717321178,1.5405520039177292,0.12342585684953453,1.6370471757386134,0.1462199677671805,0.025989367858242404,0.0539945486239896,True,1.5405520039177292,0.3844103022489319,False
VXX,SPXL,day_maxabs,1,abs_ret,magnitude,1484,0.07200137101802885,2.028616788928341,0.04249733718898906,2.392273066796991,0.3116124237539264,0.05302592667213119,0.10209706298559795,True,2.028616788928341,0.1992978571621556,False
VXX,SPXL,d5_ret,1,abs_ret,magnitude,1484,0.06402509638863377,2.2026972000251592,0.027616097753333946,2.465646185332497,0.3309409628139526,0.03509796091085486,0.10475505953870834,True,2.2026972000251592,0.14728585468444771,False
VXX,SPXL,d5_logrv,1,abs_ret,magnitude,1484,-0.010453311011332641,-0.3469401785655807,0.728636261031477,-0.2914594791471245,0.004643034830209558,-0.0008711773714428074,-0.037232767113572846,True,0.3469401785655807,0.9022263869524815,False
VXX,SPXL,d5_volratio,1,abs_ret,magnitude,1484,0.06687949959201318,1.9770255829500079,0.048038738494233145,1.8157754016494048,0.17981574043327564,0.03496797221579118,0.0972948850516413,True,1.9770255829500079,0.21304136201790352,False
VXX,SPXL,lasthr_ret,2,abs_ret,magnitude,1471,0.050944099298001505,2.086280729141532,0.036953201234745485,2.127218538562396,0.2570998971569538,0.06713347854200764,0.02633141806004616,True,2.086280729141532,0.18191652673693967,False
VXX,SPXL,lasthr_logrv,2,abs_ret,magnitude,1471,0.04487931448769591,1.528556032799193,0.12637454272926044,1.3955208023726118,0.11084400934189276,0.05475991678901974,0.03692797151198851,True,1.528556032799193,0.3920974405592263,False
VXX,SPXL,lasthr_jump,2,abs_ret,magnitude,1471,0.026550601075307368,1.0804444998078604,0.2799442888128705,1.1055474305630895,0.06959995732357394,0.019149246905792904,0.03805346397777139,True,1.0804444998078604,0.5872353204917797,False
VXX,SPXL,lasthr_volratio,2,abs_ret,magnitude,1471,0.03867409988501,1.3287511587084533,0.18393008061589688,1.3865981738835542,0.10943297071273062,0.09863647824066797,-0.005723519659272573,False,1.3287511587084533,0.48571827114100924,False
VXX,SPXL,lasthr_cir,2,abs_ret,magnitude,1471,0.045833885721589265,1.9711302003811126,0.048708985151271506,1.9194608184908337,0.20945202005553387,0.05621340769924086,0.0298047607631362,True,1.9711302003811126,0.21457105459765233,False
VXX,SPXL,lasthr_ofi,2,abs_ret,magnitude,1471,0.04893838112302797,2.2244331050688753,0.026119318588834695,2.0519296437360177,0.2392740223393086,0.03400551086400644,0.06505918565940547,True,2.2244331050688753,0.1411481057515835,False
VXX,SPXL,lasthr_share,2,abs_ret,magnitude,1471,0.04533655808748419,1.7589840385971116,0.07858021966655415,1.9003828868860175,0.20531931536389436,0.03875949148879404,0.04990687352854363,True,1.7589840385971116,0.28625651449959016,False
VXX,SPXL,day_ret,2,abs_ret,magnitude,1483,0.053891909318973634,1.438634410245508,0.15025413162723025,2.2073267235847296,0.27390353907558174,0.12058473398536125,-0.025364429036188574,False,1.438634410245508,0.4394529441140498,False
VXX,SPXL,day_logrv,2,abs_ret,magnitude,1483,-0.01657693337511208,-0.5228816443833502,0.6010566189308533,-0.410728536034022,0.009513797527493928,0.014165871334989193,-0.06957893751673781,False,0.5228816443833502,0.8142196413168525,False
VXX,SPXL,day_jump,2,abs_ret,magnitude,1483,0.03173162634027309,1.3690249458482402,0.17099147729047837,1.3138377991570547,0.09724567642630522,0.03766004183983847,0.02392506483672246,True,1.3690249458482402,0.46221991173903765,False
VXX,SPXL,day_volratio,2,abs_ret,magnitude,1483,0.04738317593518811,1.6597955848353703,0.09695558226914747,1.4919143663986378,0.1253510486110443,0.08721873190397926,0.015145583271532849,True,1.6597955848353703,0.32424489808042756,False
VXX,SPXL,day_cir,2,abs_ret,magnitude,1483,0.07885064366441989,3.1151681655736096,0.0018384006796953567,3.2943892497983844,0.6076677036835787,0.10025125160883996,0.04806206305046767,True,3.1151681655736096,0.01895111637294743,False
VXX,SPXL,day_ofi,2,abs_ret,magnitude,1483,0.026991105715965476,0.8864448976961591,0.3753778344559219,1.1161771482188976,0.07020920333946634,0.05034694665292631,0.0011972163858993135,True,0.8864448976961591,0.6804172555775584,False
VXX,SPXL,day_maxabs,2,abs_ret,magnitude,1483,0.0683427527449198,1.117194913566411,0.26391099494927794,2.234940415585451,0.2807762536640279,0.015704452118825943,0.13985416783778903,True,1.117194913566411,0.5820307348070561,False
