date,o,h,l,c,range_pct,co_pct,gap_pct,atr5,year,or30_pct,zz1,zz2,steep30_pct,close_pos,steep30_time,excursion,hivol,hv30
2020-07-30,14.336666666666668,15.375333333333334,14.298666666666666,15.339333333333334,7.509881422924909,6.993722390141821,-1.0445426099760624,6.886215632511684,2020,4.143222506393857,15,3,2.0806832636743433,0.9665634674922605,11:40:00,False,False,0.0
2020-07-31,15.493333333333334,15.493333333333334,14.447333333333335,15.106,6.751290877796897,-2.500000000000002,1.003954974140564,6.421910077257925,2020,3.0593803786574996,12,4,4.211950591418978,0.6297004461440397,10:15:00,False,False,0.0
2020-08-03,15.390666666666668,16.078,15.389999999999999,15.959333333333332,4.470241704929398,3.6948800138612015,1.8844609206055019,5.944129543793643,2020,3.7815126050420327,7,1,2.4428784966901373,0.8275193798449597,10:00:00,False,False,0.0
2020-08-04,15.926666666666668,16.710666666666665,15.882666666666667,16.710666666666665,5.1988279614901485,4.922561741314335,-0.2046869125694295,5.694488564391173,2020,2.5366262034324087,7,3,2.0212853724940194,1.0,10:55:00,False,False,0.0
2020-08-05,16.634666666666668,16.850666666666665,16.266666666666666,16.636,3.5107406219942265,0.0080153895479107,-0.4547993297693953,5.779642699478094,2020,2.809394036550171,8,3,3.257355649220428,0.6324200913242016,10:10:00,False,False,0.0
2020-08-06,16.537333333333333,16.673333333333332,16.086,16.592666666666666,3.5515601064258653,0.3345964685963043,-0.5930912879698602,5.488196517827117,2020,2.2333306458114985,5,4,2.210815617169193,0.8626560726447234,10:50:00,False,False,0.0
2020-08-07,16.474666666666668,16.733333333333334,15.443999999999999,16.033333333333335,7.826157332470066,-2.6788604726448617,-0.7111575394752601,4.696532254527307,2020,1.5417610877306436,10,2,3.2259400364419433,0.4570837642192361,13:10:00,False,False,0.0
2020-08-10,16.124666666666666,16.232666666666667,15.334666666666667,16.056,5.569107371728613,-0.42584859635340644,0.5696465696465536,4.9115055454619405,2020,2.017612767188984,7,2,3.432417743216698,0.803266518188568,10:55:00,False,False,0.0
2020-08-11,15.994,16.474,15.383333333333333,15.490666666666668,6.819223875620029,-3.147013463382098,-0.38614848031889304,5.131278678821784,2020,3.91396773790171,10,4,3.281512777390372,0.09841075794621158,15:20:00,False,False,0.0
2020-08-12,15.905333333333335,17.15533333333333,15.774666666666667,17.06533333333333,8.68052644815155,7.293151144270249,2.6768807023584085,5.45535786164776,2020,2.6238578254673497,8,1,2.761940960344611,0.9348140994688556,10:05:00,False,False,0.0
2020-08-13,17.05,17.077333333333335,16.268666666666668,16.488,4.742913000977521,-3.2961876832844683,-0.08985076959135974,6.489315026879224,2020,2.5180840664711774,14,4,1.9336576030619668,0.2712283594394038,14:20:00,False,False,0.0
2020-08-14,16.653333333333332,17.066,16.308666666666667,16.46933333333333,4.54763811048838,-1.1048839071257088,1.0027494743651832,6.727585605789555,2020,3.518815052041625,11,4,2.455834587657457,0.21214788732394071,10:25:00,False,False,0.0
2020-08-17,16.858666666666668,17.281333333333336,16.778666666666666,17.051333333333336,2.981651376146808,1.1428345460297473,2.36398963730573,6.071881761393218,2020,2.3884846567542026,6,3,1.7278960091943185,0.5424403183023894,11:15:00,False,False,0.0
2020-08-18,17.276,17.374666666666666,16.625999999999998,16.760666666666665,4.3335648684109085,-2.982943582619435,1.3175900222856418,5.554390562276858,2020,3.1488770548738163,7,2,3.7128047609905845,0.17987533392698238,10:05:00,False,False,0.0
2020-08-19,16.812666666666665,16.931333333333335,16.319333333333333,16.454,3.640112613505701,-2.13331218525713,0.31025018893440226,5.057258760835033,2020,1.7843689281890471,7,2,2.4997033579875816,0.22004357298475066,14:25:00,False,False,0.0
2020-08-20,15.979333333333333,16.28066666666667,15.693333333333333,16.032666666666668,3.675580958738382,0.3337644457424238,-2.8848101778696233,4.049175993905864,2020,3.5295590137260744,8,3,1.9039595619208205,0.577752553916004,10:00:00,False,False,0.0
2020-08-21,16.014666666666667,16.4,15.766666666666667,16.4,3.9547081841645015,2.406127716260076,-0.11227078048984263,3.835709585458036,2020,1.7608858546332418,10,1,1.1114811422862303,1.0,12:10:00,False,False,0.0
2020-08-24,16.889333333333333,17.048,16.474666666666668,16.843333333333334,3.394647509276055,-0.272361253651221,2.9837398373983914,3.7171236001932604,2020,2.45519854740664,8,2,2.0941167173732733,0.6430232558139555,10:50:00,False,False,0.0
2020-08-25,16.932666666666666,17.391333333333332,16.87666666666667,17.377333333333336,3.0394897436906767,2.6260876412457446,0.5303779932713137,3.7997228268191092,2020,2.3150517736918537,6,3,1.203182612070619,0.9727979274611479,10:10:00,False,False,0.0
2020-08-26,17.504,17.719333333333335,17.259333333333334,17.555333333333333,2.6279707495429663,0.29326630103594375,0.7289188981815409,3.5409078018750635,2020,1.3901584399756186,6,1,1.6516060444984548,0.6434782608695626,11:15:00,False,False,0.0
2020-08-27,17.663999999999998,17.759333333333334,16.58866666666667,16.896,6.627415458937193,-4.347826086956507,0.6189951771541358,3.338479429082516,2020,4.223278985507259,9,4,3.2770605759681937,0.2625284738040996,10:00:00,False,False,0.0
2020-08-28,17.005333333333333,17.872666666666664,16.897333333333332,17.853333333333335,5.7354555433589365,4.986670848361308,0.6470959595959558,3.9288463291222784,2020,2.4070879724008325,6,1,2.113725490196061,0.9801777170198271,10:15:00,False,False,0.0
2020-08-31,17.840666666666667,18.19333333333333,17.387333333333334,17.774,4.517768394305131,-0.37367811367288173,-0.07094846900672636,4.284995800961165,2020,2.5410111729755975,9,3,1.878093942485748,0.4797353184449975,12:15:00,False,False,0.0
2020-09-01,18.126666666666665,18.833333333333332,17.87066666666667,18.816,5.3107760205957915,3.80286870172859,1.9841716364727313,4.50961997796698,2020,3.699889665318126,8,1,3.6308399095994703,0.9819944598337951,10:05:00,False,False,0.0
2020-09-02,19.628,20.759333333333334,19.12066666666667,20.468,8.34861762108552,4.279600570613407,4.315476190476186,4.963877233348003,2020,4.367909788737177,14,4,2.814967387572942,0.8222131814483314,10:25:00,False,False,0.0
2020-09-03,19.57133333333333,19.6,16.602666666666668,16.998666666666665,15.314916374288929,-13.145076131757339,-4.380822096280379,6.108006607656514,2020,5.7056238716490135,30,14,4.982167150788685,0.132117437722419,11:20:00,False,False,0.0
2020-09-04,16.616,17.363333333333333,14.670666666666667,16.434,16.2052640025678,-1.095329802599898,-2.251156953486544,7.845506790726861,2020,6.190820093082969,28,14,8.3087532715716,0.6548650656102999,10:40:00,True,False,0.0
2020-09-08,14.708666666666666,15.612666666666666,14.131333333333334,14.133333333333333,10.071159860399755,-3.9115260843946897,-10.498559896150272,9.939468482568634,2020,5.225943887957212,24,10,5.763982051163441,0.0013501350135006031,10:10:00,True,False,0.0
2020-09-09,15.209333333333332,15.686666666666667,14.666666666666666,15.342,6.706408345752618,0.8722714122907149,7.613207547169809,11.050146775787558,2020,3.8090646094503446,12,6,2.7087934375986,0.6620915032679741,10:35:00,False,False,0.0
2020-09-10,15.85,16.079333333333334,14.426666666666668,14.666666666666666,10.426919032597267,-7.465825446898,3.311171946291225,11.329273240818925,2020,2.6834910620399652,24,10,3.9474835886214366,0.14521984671238308,14:25:00,False,False,0.0
2020-09-11,15.029333333333334,15.475333333333333,14.191333333333334,14.667333333333334,8.543293115684875,-2.4086231369765843,2.472727272727271,11.744933523121272,2020,3.8369410929737486,29,10,2.488575177593777,0.3707165109034264,13:20:00,False,False,0.0
2020-09-14,15.553333333333335,15.854000000000001,15.21,15.586666666666668,4.140591513073296,0.21431633090440716,6.040634516612897,10.390608871400463,2020,2.5332190312901846,13,3,1.7115442797251301,0.5848861283643895,15:50:00,False,False,0.0
2020-09-15,16.154,16.686,16.098,16.391333333333332,3.6399653336634947,1.4691923568981746,3.6398631308810936,7.9776743735015625,2020,1.0853864883826572,12,2,1.5461004359760944,0.49886621315192603,15:30:00,False,False,0.0
2020-09-16,16.592,16.782,15.833333333333334,15.883999999999999,5.717614914818384,-4.26711668273867,1.224224183511602,6.69143546815431,2020,1.6996142719382836,15,5,2.27904167505536,0.05340829234012439,15:10:00,False,False,0.0
2020-09-17,14.749333333333334,15.971333333333332,14.554666666666666,15.819333333333333,9.604953896221295,7.254565178087136,-7.143456727944253,6.493676781967463,2020,4.691737479660098,11,7,3.7945416628887285,0.8927058823529417,10:00:00,False,False,0.0
2020-09-18,16.066666666666666,16.202666666666666,14.520000000000001,15.085333333333333,10.47302904564314,-6.107883817427384,1.5634877154536708,6.329283754692269,2020,3.543568464730287,17,5,2.892561983471076,0.33597464342313726,10:50:00,False,False,0.0
2020-09-21,14.196,15.032,13.894,15.008666666666667,8.016342631727246,5.724617263078802,-5.895350892699314,6.715230940683922,2020,5.236216774678306,12,8,3.5984759396020527,0.9794961921499706,11:55:00,False,False,0.0
2020-09-22,15.357333333333335,15.576666666666666,14.551333333333334,15.535333333333334,6.67650633790588,1.1590553915610258,2.323102207613381,7.490381164414711,2020,4.657926723389479,14,2,2.1883833318136148,0.9596879063719125,12:00:00,False,False,0.0
2020-09-23,15.464666666666666,15.786666666666667,14.262666666666666,14.4,9.854722593438812,-6.884510928137255,-0.45487705445651505,8.09768936526319,2020,2.3278872267965647,15,4,3.0231438946493383,0.09011373578302763,14:15:00,False,False,0.0
2020-09-24,14.094666666666665,15.407333333333334,14.066666666666666,14.819333333333333,9.511872102923096,5.141424652350768,-2.1203703703703836,8.925110900987274,2020,4.85289944186926,16,7,4.944899689177729,0.5614122327200393,10:00:00,False,False,0.0
2020-09-25,14.895999999999999,15.55,14.224,15.452,8.901718582169714,3.732545649838892,0.5173422106257597,8.906494542327636,2020,4.511278195488714,15,4,3.2520325203251987,0.9260935143288079,10:40:00,False,False,0.0
2020-09-28,16.041333333333334,16.732666666666667,15.762,16.732666666666667,6.051034826697696,4.309699941816958,3.813961515229969,8.592232449632949,2020,2.364724461806987,11,2,3.187049449854573,1.0,10:15:00,False,False,0.0
2020-09-29,16.608,17.272,16.608,16.824,3.9980732177263842,1.3005780346820872,-0.7450496035698584,8.19917088862704,2020,3.251445086705219,12,3,2.730158730158716,0.32530120481927977,10:05:00,False,False,0.0
2020-09-30,16.7,17.398666666666667,16.6,16.853333333333335,4.782435129740514,0.9181636726547149,-0.7370423204945409,7.6634842645911405,2020,2.8622754491017846,16,5,2.563387019614116,0.31719532554257196,10:10:00,False,False,0.0
2020-10-01,17.522,18.078666666666667,17.340666666666667,17.923333333333336,4.211847962561349,2.2904539055663475,3.967563291139209,6.6490267718514815,2020,2.678537457672269,15,4,1.9518009461019892,0.7895212285456213,10:05:00,False,False,0.0
2020-10-02,16.681333333333335,17.451999999999998,16.284,16.311333333333334,7.001838382223638,-2.218048117656468,-6.9295145992189,5.589021943779132,2020,3.5408840220605904,18,4,3.045186640471509,0.023401826484019506,12:00:00,False,False,0.0
2020-10-05,16.790666666666667,17.925333333333334,16.768666666666668,17.901333333333334,6.888747716985624,6.6147859922178975,2.938652061961,5.209045903789916,2020,3.17239736361469,5,1,2.6335472188324216,0.9792507204610943,10:00:00,False,False,0.0
2020-10-06,17.862666666666666,18.89,17.400666666666666,17.609333333333332,8.337687541987018,-1.41822796148392,-0.2159988082824471,5.376588481847502,2020,1.3846383518698233,15,6,5.953650387431564,0.14010743061772543,15:05:00,True,False,0.0
2020-10-07,18.37066666666667,18.783333333333335,18.350666666666665,18.647333333333332,2.35520394832343,1.5060240963855165,4.323464829257229,6.244511346699628,2020,2.1556103933807558,9,3,1.6513303373992483,0.6856702619414441,10:35:00,False,False,0.0
2020-10-08,19.17,19.432666666666666,18.95266666666667,19.320666666666668,2.503912363067276,0.7859502695183318,2.8029030066855087,5.759065110416212,2020,1.5127803860197995,10,1,1.6331394126305465,0.7666666666666686,12:00:00,False,False,0.0
2020-10-09,20.058,20.496,19.923333333333336,20.354,2.855053677668078,1.4757204108086563,3.8162934336289256,5.417477990517397,2020,2.32658623325688,9,3,1.6184127615826105,0.7520372526193242,12:05:00,False,False,0.0
2020-10-12,21.089333333333332,21.553333333333335,20.801333333333332,21.238,3.5657836505026355,0.7049377252323463,3.6127214961842125,4.588121049606285,2020,1.3656192704052614,9,2,1.8058547712583861,0.5806737588652473,12:45:00,False,False,0.0
2020-10-13,21.250666666666667,21.676,20.834,21.16,3.962228635964356,-0.42665328146568315,0.05964152305615311,3.923528236309687,2020,2.9426527795206443,11,4,1.8083866292807338,0.3871733966745855,11:15:00,False,False,0.0
2020-10-14,21.338666666666665,21.592666666666666,20.494666666666667,20.853333333333335,5.145588602849283,-2.2744313921519432,0.8443604284813944,3.048436455105155,2020,1.4340164958760189,8,2,2.1557150050352525,0.3266545233758364,11:55:00,False,False,0.0
2020-10-15,19.800666666666665,20.829333333333334,19.575333333333333,20.7,6.333120096966439,4.541934614996146,-5.047953964194396,3.606513386010326,2020,3.71031278408134,8,3,1.745369597864177,0.8968633705475798,11:15:00,False,False,0.0
2020-10-16,21.216666666666665,21.216666666666665,20.363999999999997,20.374000000000002,4.018853102906526,-3.971720345640206,2.4959742351046588,4.3723549327901585,2020,2.0675569520816786,7,3,2.50103546054099,0.011727912431593162,11:20:00,False,False,0.0
2020-10-19,20.866666666666667,21.262666666666668,19.845333333333333,20.067999999999998,6.792332268370617,-3.827476038338673,2.4181145904911494,4.6051148178378485,2020,2.389776357827485,19,4,2.5916459054583063,0.1571025399811841,14:55:00,False,False,0.0
2020-10-20,20.360666666666667,20.520666666666667,19.84333333333333,20.053333333333335,3.3266756163845494,-1.5094463180642337,1.4583748588133716,5.250424541411445,2020,1.6076749287842502,13,5,1.9095971175892457,0.31003937007874505,15:10:00,False,False,0.0
2020-10-21,20.15533333333333,20.25,19.54866666666667,19.572,3.4796414513941594,-2.8941884695531273,0.5086436170212538,5.1233139374954835,2020,2.0044322429133725,13,6,1.8455366098295012,0.0332699619771815,15:55:00,False,False,0.0
2020-10-22,19.720666666666666,19.920666666666666,18.912666666666667,19.663999999999998,5.111389067306712,-0.28734660761976505,0.7595885278288694,4.7901245072044585,2020,2.660491531726455,11,4,3.5190217391304235,0.7453703703703691,10:40:00,False,False,0.0
2020-10-23,19.479333333333333,19.479333333333333,18.83533333333333,19.391333333333332,3.3060679694719286,-0.4517608405489648,-0.9391103878491958,4.545778301272513,2020,2.289606078236753,10,2,1.5639118648779982,0.8633540372670796,11:45:00,False,False,0.0
2020-10-26,18.916,19.133333333333333,17.4,18.104666666666667,9.163318531049557,-4.289137943187427,-2.4512668889882017,4.403221274585593,2020,1.4132656657503153,17,2,2.415579774879417,0.4065384615384621,11:10:00,False,True,1.0
2020-10-27,18.516666666666666,18.665333333333333,17.726666666666667,17.944666666666667,5.069306930693068,-3.0891089108910808,2.2756563685237596,4.877418527121381,2020,3.6615661566156663,11,4,1.9028279181708685,0.23224431818181823,15:35:00,False,False,1.0
2020-10-28,17.066,17.08533333333333,16.094,16.1,5.808820657056897,-5.660377358490553,-4.896533789055246,5.225944789983085,2020,3.7110824641587326,15,5,3.0120481927710885,0.006052454606590701,15:55:00,False,False,1.0
2020-10-29,16.267333333333333,17.898000000000003,16.131999999999998,17.424666666666667,10.856112454407638,7.114462522027787,1.0393374741200834,5.691780631115632,2020,3.5121511413466777,11,4,4.063705771283144,0.731974329935824,10:00:00,False,True,2.0
2020-10-30,16.895333333333333,17.184666666666665,16.007333333333335,16.597333333333335,6.9683936392692045,-1.7638006550132035,-3.0378390787006992,6.840725308535818,2020,2.955451209406932,13,9,3.5898863003895998,0.5011325028312584,10:45:00,False,False,2.0
2020-11-02,17.142,17.4,16.424,16.884666666666668,5.69361801423404,-1.5011861704196217,3.2816516709511356,7.573190442495273,2020,2.6640220899933906,11,3,1.8443349753694438,0.47199453551912784,10:00:00,False,False,2.0
2020-11-03,17.333333333333332,18.259999999999998,17.294666666666668,17.86,5.56923076923075,3.0384615384615454,2.657243258182951,6.87925033913217,2020,2.365384615384596,8,3,3.0494974397875962,0.5856353591160222,10:20:00,False,False,2.0
2020-11-04,18.96333333333333,19.968666666666664,18.283333333333335,19.740666666666666,8.887326419405849,4.09913868869749,6.177678238148565,6.979235106839705,2020,3.6034452452100374,18,5,4.528315437928665,0.8647151898734186,10:20:00,False,True,3.0
2020-11-05,21.333333333333332,22.491333333333333,21.326666666666664,22.340666666666667,5.45937500000001,4.721875000000009,8.067947722130286,7.594936259309497,2020,3.3843750000000226,13,3,2.7691927308690634,0.8706353749284496,10:00:00,False,False,3.0
2020-11-06,22.151999999999997,23.68,21.934,23.42866666666667,7.881906825568792,5.763211749127262,-0.8444988212825799,6.51558876842797,2020,2.7597207174672014,13,2,4.133810505883773,0.8560519282168777,10:25:00,False,False,3.0
2020-11-09,24.936,25.598666666666666,22.554,22.651333333333334,12.20992407229174,-9.162121698214099,6.433713684090714,6.698291405687888,2020,4.758849320928246,19,9,3.829625197193054,0.03196846945478487,10:25:00,False,True,3.0
2020-11-10,21.996,22.292666666666666,20.40666666666667,20.566,8.574286233860683,-6.5011820330969305,-2.8931335903699673,8.001552617299428,2020,5.2706552706552685,21,9,4.802760136785533,0.08448214916931573,10:30:00,False,True,4.0
2020-11-11,21.530666666666665,22.912,21.499333333333333,22.824,6.561184047560069,6.0069358434481135,4.690589646341858,8.602563710225414,2020,4.898439435224174,7,3,1.7518424549957778,0.9377064653138291,11:35:00,False,False,4.0
2020-11-12,22.842666666666666,23.09333333333333,21.580666666666666,21.93,6.622110670091049,-3.9954471165071226,0.0817852552868148,8.13733523585626,2020,2.7083819752510054,10,5,2.849740932642486,0.23093873953283459,12:45:00,False,False,3.0
2020-11-13,22.661333333333335,23.312,22.278666666666666,22.736,4.5598964462226474,0.32948929159801743,3.3348533211734477,8.369882369874466,2020,2.8771475641327413,7,5,2.262522089284169,0.4425806451612907,10:55:00,False,False,3.0
2020-11-16,23.27,24.446666666666665,23.1,24.43933333333333,5.787136513393485,5.025068041827807,2.3486980999296136,7.705480294005237,2020,3.0711932387910017,7,3,2.110265621906038,0.9945544554455432,10:20:00,False,False,3.0
2020-11-17,24.156,24.216,23.281333333333336,23.82,3.869294033228453,-1.3909587680079438,-1.1593333151477037,6.4209227822255865,2020,3.869294033228453,8,3,2.856827403461326,0.5763195435092708,10:00:00,False,False,3.0
2020-11-18,23.961333333333336,24.454,23.272666666666666,23.272666666666666,4.930165266262317,-2.8740748984475095,0.5933389308704351,5.479924342099141,2020,2.42334872850705,6,3,2.5755255464290694,0.0,15:50:00,False,False,2.0
2020-11-19,23.233333333333334,24.406,22.68,24.397333333333332,7.428981348637012,5.010043041606882,-0.1690108567991011,5.15372058583959,2020,3.4949784791965617,7,1,2.789693308821395,0.9949787562765547,10:00:00,False,False,2.0
2020-11-20,24.37066666666667,24.979333333333333,23.908,23.978,4.395995185468863,-1.6112266112266127,-0.10930156301234284,5.315094721548783,2020,1.471714629609372,7,2,2.2646268574875394,0.065339141257001,10:05:00,False,False,2.0
2020-11-23,24.434,25.291999999999998,24.084,25.09333333333333,4.94393058852418,2.6984256909770465,1.9017432646592614,5.282314469398026,2020,3.6588360481296336,11,3,2.577153013410882,0.835540838852096,11:10:00,False,False,1.0
2020-11-24,25.600666666666665,25.600666666666665,24.30933333333333,25.474666666666668,5.044139475534495,-0.4921746829509521,2.021785334750281,5.113673284424165,2020,5.044139475534495,6,2,2.5328176915954126,0.9024264326277768,11:00:00,False,False,0.0
2020-11-25,25.366666666666667,25.861333333333334,24.912,25.18933333333333,3.7424441524310197,-0.6990801576872707,-0.4239505914372499,5.348642372885374,2020,2.078843626806839,10,3,2.4783980959279805,0.2921348314606713,10:05:00,False,False,0.0
2020-11-27,25.721333333333334,26.60533333333333,25.720666666666666,26.083333333333332,3.439427712404739,1.4073920481053381,2.1120050815160107,5.111098150119114,2020,3.10766678762117,6,2,1.1823899371069202,0.40994724943481553,11:55:00,False,False,0.0
2020-11-30,26.236,27.151333333333334,25.268666666666665,27.104,7.175890633734825,3.3084311632870733,0.5853035143770002,4.31318742287266,2020,2.3402957767952324,6,2,3.7439644057941646,0.9748583569405094,10:40:00,False,False,0.0
2020-12-01,27.746,28.932666666666666,27.533333333333335,28.500666666666667,5.043369614839369,2.7199115788462125,2.3686540731995276,4.869166512525852,2020,2.042336432879213,8,4,2.987160029871605,0.691281562648881,10:05:00,False,False,0.0
2020-12-02,28.218666666666664,29.101999999999997,28.066666666666666,28.717333333333332,3.668966168966159,1.7671517671517645,-0.9894505391686903,4.88905431778889,2020,1.890001890001896,6,2,1.517238159706813,0.6284610431423064,10:40:00,False,False,0.0
2020-12-03,29.220000000000002,29.686,28.634,28.76066666666667,3.6002737850787114,-1.5719826602783482,1.750394651313969,4.6140196564752225,2020,1.1727127538215818,5,2,1.8866196538144697,0.12040557667934292,10:20:00,False,False,0.0
2020-12-04,29.2,31.19333333333333,28.978666666666665,31.154666666666667,7.584474885844747,6.694063926940652,1.52754919913769,4.585585583004761,2020,2.0639269406392855,1,1,2.0704735439491584,0.9825406381697783,10:15:00,False,False,0.0
2020-12-07,31.333333333333332,31.933333333333334,30.688,31.582,3.9744680851063876,0.7936170212766047,0.5734828383120671,5.414595017692762,2020,3.9744680851063876,8,2,1.1327623126338393,0.7178800856531057,11:05:00,False,False,0.0
2020-12-08,31.450666666666667,32.27333333333333,31.041333333333334,31.951999999999998,3.917246057317278,1.5940308631507527,-0.4158486901821745,4.7743105079670745,2020,1.0195862302865786,5,1,1.5923970432946133,0.7391774891774875,13:50:00,False,False,0.0
2020-12-09,31.733333333333334,32.16133333333333,28.618,29.148000000000003,11.16596638655462,-8.147058823529408,-0.6843598731430367,4.5490857964626565,2020,3.3382352941176516,14,5,2.9818103074924274,0.14957666980244724,12:45:00,False,True,1.0
2020-12-10,28.62,29.822,28.134,29.132,5.897973445143252,1.7889587700908427,-1.8114450391107484,6.048485839980349,2020,4.397856976473329,10,2,3.480278422273786,0.5912322274881527,10:00:00,False,False,1.0
2020-12-11,28.413333333333334,28.859333333333332,27.266666666666666,28.196666666666665,5.60534960112623,-0.7625527921163888,-2.4669321250400555,6.508025771993258,2020,2.2735804786485247,12,4,3.2289698390298716,0.583926329007953,10:10:00,False,False,1.0
2020-12-14,28.988666666666667,29.683333333333334,28.8,29.195333333333334,3.0471678587033995,0.7129222914702416,2.80884265279584,6.112200715049553,2020,2.6401122277671765,10,3,1.9202806564036168,0.447547169811321,10:00:00,False,False,1.0
2020-12-15,30.281333333333336,30.687333333333335,29.750666666666667,30.454,3.0932147417550993,0.5702082691206867,3.719772566391888,5.9267406697689555,2020,1.609352296244118,9,2,1.5962338515436714,0.7508896797153016,11:20:00,False,False,1.0
2020-12-16,30.709999999999997,30.722666666666665,29.696,30.372666666666664,3.343102138282852,-1.0984478454358015,0.8406120706639486,5.76193440665652,2020,2.8307825898187238,6,2,1.8214418472437877,0.6590909090909067,10:00:00,False,False,1.0
2020-12-17,30.919333333333334,30.990666666666666,30.18,30.558,2.6218762802130255,-1.168632355160748,1.799863912728572,4.197361557002166,2020,1.6602341577006785,8,1,1.222212573810355,0.46628289473684253,10:00:00,False,False,1.0
2020-12-18,30.733333333333334,30.866666666666667,29.557333333333336,30.165333333333333,4.2603036876355675,-1.8481561822125903,0.5737722800357892,3.542142124016121,2020,1.928416485900204,8,3,1.795501381154907,0.4643584521384913,15:35:00,False,False,1.0
2020-12-21,28.966666666666665,29.694000000000003,28.166666666666668,29.565333333333335,5.272727272727278,2.066743383199099,-3.9736562942008558,3.2731329413179884,2020,2.3014959723820403,9,3,2.111176126389691,0.9157573112178082,11:40:00,False,False,1.0
2020-12-22,29.700666666666667,29.820666666666668,28.754666666666665,29.480666666666664,3.589145024803043,-0.7407241139368415,0.45774330296743937,3.7182448241227646,2020,1.5173621243069744,8,2,2.1446327683615873,0.6810506566604103,11:40:00,False,False,1.0
2020-12-23,29.623333333333335,29.799333333333333,28.783333333333335,28.818666666666665,3.429728817373686,-2.716327219534165,0.4839329730218722,3.8174308807323536,2020,1.933160796669292,5,1,1.7500795490704157,0.03477690288713621,15:55:00,False,False,0.0
2020-12-24,29.166666666666668,29.660666666666668,29.029333333333334,29.61733333333333,2.164571428571431,1.545142857142845,1.2075506616082254,3.8347562165505202,2020,1.28228571428571,5,1,1.0531583376930609,0.9313621964097099,12:55:00,False,False,0.0
2020-12-28,30.622,30.733333333333334,29.368,29.493333333333332,4.458668060000443,-3.685803235146845,3.3921577454643748,3.743295246222201,2020,1.7721463871290755,5,1,2.1569828491424636,0.09179687500000014,10:25:00,False,False,0.0
2020-12-29,29.866666666666667,29.866666666666667,28.284,29.256666666666668,5.299107142857148,-2.042410714285714,1.2658227848101333,3.782968120695176,2020,2.118303571428579,6,4,3.2012229391003233,0.6145745577085096,10:10:00,False,False,0.0
2020-12-30,29.672,30.891333333333332,29.6,30.756666666666668,4.3520266019591896,3.655522602678163,1.4196194599521483,3.7882440947211498,2020,3.0960726161588807,7,1,2.4219904194833664,0.8957150232318034,10:00:00,False,False,0.0
2020-12-31,30.77466666666667,31.183333333333334,30.177333333333333,31.099333333333334,3.268922490360037,1.0549802868159874,0.058523897258044855,3.940820410152379,2020,2.2161084875005366,6,2,2.403529566706175,0.9165009940357857,10:40:00,False,False,0.0
2021-01-04,31.672,33.654666666666664,29.930666666666664,30.666666666666668,11.758019701944935,-3.174202239622803,1.8414113914553276,3.9086591447496497,2021,6.024248547613027,11,5,5.4978815686431926,0.1976369495166499,11:05:00,True,True,1.0
