date,sleeve,overlay,combined
2022-12-02,572140.3619518416,41238.90719894356,613379.2691507852
2022-12-05,549709.5490333481,43390.37127351606,593099.9203068642
2022-12-06,539655.0324954733,49453.58821094763,589108.6207064209
2022-12-07,540596.9277437873,49062.41292466172,589659.3406684491
2022-12-08,554293.6983887766,42608.02070094424,596901.7190897209
2022-12-09,540073.6920391582,43977.134202944915,584050.8262421031
2022-12-12,561924.3002231078,40456.55662637175,602380.8568494795
2022-12-13,544243.8416406853,35175.69026151199,579419.5319021973
2022-12-14,500704.3343094305,36349.21612036972,537053.5504298002
2022-12-15,500704.3343094305,46715.361206946276,547419.6955163768
2022-12-16,508920.55983113276,48866.825281518766,557787.3851126515
2022-12-19,513533.69381126715,50822.70171294831,564356.3955242154
2022-12-20,503398.16038078157,50007.26587655738,553405.426257339
2022-12-21,509005.1441120607,41078.34356874869,550083.4876808095
2022-12-22,509005.1441120607,55316.35481633551,564321.4989283963
2022-12-23,527948.5314341694,55798.99926540626,583747.5306995757
2022-12-27,522601.9340183742,60384.12153157828,582986.0555499524
2022-12-28,523824.83731073904,65934.5326958918,589759.3700066309
2022-12-29,522656.79894440604,52903.13257098183,575559.9315153878
2022-12-30,533109.9349232941,54833.710367264786,587943.6452905589
2023-01-03,533109.9349232941,57005.610388083114,590115.5453113773
2023-01-04,560825.2606110147,47835.36585573905,608660.6264667538
2023-01-05,563997.6055195214,51937.84367284034,615935.4491923618
2023-01-06,563997.6055195214,36251.89907804129,600249.5045975627
2023-01-09,536997.720148906,32632.065710010756,569629.7858589167
2023-01-10,563847.6061563513,28529.58789290946,592377.1940492607
2023-01-11,592039.9864641689,25392.398973949654,617432.3854381185
2023-01-12,592039.9864641689,20807.276707777623,612847.2631719465
2023-01-13,603880.7861934523,16463.476666140967,620344.2628595933
2023-01-17,609919.5940553868,15739.509992534855,625659.1040479217
2023-01-18,584684.7528356907,17187.44333974707,601872.1961754378
2023-01-19,615380.7023595645,23220.49895313132,638601.2013126959
2023-01-20,641162.3537232326,14774.221094393375,655936.574817626
2023-01-23,653946.5079159387,5603.97656204932,659550.4844779881
2023-01-24,646765.2147610622,7534.554358332276,654299.7691193945
2023-01-25,684571.0064945946,7775.876582867651,692346.8830774623
2023-01-26,684571.0064945946,3914.7209903017283,688485.7274848963
2023-01-27,700861.2610009938,3673.3987657663565,704534.6597667602
2023-01-30,683312.7166032605,8982.487705544496,692295.2043088049
2023-01-31,706089.8071567024,6086.62101112006,712176.4281678224
2023-02-01,741394.2975145376,-1394.3679494764074,739999.9295650611
2023-02-02,741394.2975145376,-2118.334623082519,739275.962891455
2023-02-03,702020.3068903254,-187.75682679955935,701832.5500635258
2023-02-06,687979.9007525189,1018.8542958772887,688998.7550483962
2023-02-07,727025.7666252645,-3083.623521223999,723942.1431040405
2023-02-08,704346.3283491381,53.56539773581244,704399.893746874
2023-02-09,647998.6220812071,536.2098468065487,648534.8319280137
2023-02-10,648822.0002541185,3432.0765412309884,652254.0767953495
2023-02-13,668531.1445998023,777.5320713419205,669308.6766711442
2023-02-14,704989.1082965586,-3324.9457457593708,701664.1625507992
2023-02-15,740238.5637113865,-5255.523542042329,734983.0401693442
2023-02-16,725631.9098143078,-2359.656847617891,723272.2529666899
2023-02-17,728233.7586763104,-670.4012758702993,727563.3574004401
2023-02-21,687829.853304009,6086.62101112006,693916.474315129
2023-02-22,687829.853304009,6086.62101112006,693916.474315129
2023-02-23,722221.3459692094,-1153.0457249410392,721068.3002442684
2023-02-24,758332.41326767,2466.7876430895085,760799.2009107595
2023-02-27,756663.560410068,-187.75682679955935,756475.8035832684
2023-02-28,748407.1468346358,-1877.0123985471473,746530.1344360886
2023-03-01,748407.1468346358,-1877.0123985471473,746530.1344360886
2023-03-02,748407.1468346358,-3807.5901948301107,744599.5566398057
2023-03-03,774584.0677408982,-6944.779113789917,767639.2886271083
2023-03-06,724173.8377374391,-6703.456889254547,717470.3808481846
2023-03-07,724173.8377374391,-5979.490215648435,718194.3475217907
2023-03-08,745899.0528695623,-8875.356910072876,737023.6959594894
2023-03-09,693686.1191686929,-4290.234643900851,689395.884524792
2023-03-10,693686.1191686929,53.56539773581244,693739.6845664287
2023-03-13,729003.3155300743,536.2098468065487,729539.5253768809
2023-03-14,728545.5579371563,-4531.556868436221,724014.0010687201
2023-03-15,769546.2251467548,536.2098468065487,770082.4349935614
2023-03-16,788005.0204814682,-7668.745787396027,780336.2746940722
2023-03-17,810817.9835053516,-5255.523542042329,805562.4599633092
2023-03-20,851358.8826806193,-8151.3902364667665,843207.4924441525
2023-03-21,851358.8826806193,-12608.69143183397,838750.1912487852
2023-03-22,856553.1999579289,-8776.043400558658,847777.1565573702
2023-03-23,841876.4431219735,-17718.888806867704,824157.5543151058
2023-03-24,843404.3495523218,-8520.533531806985,834883.8160205148
2023-03-27,834256.6960001573,-7754.003925551922,826502.6920746054
2023-03-28,875969.5308001651,-3410.33615677325,872559.1946433919
2023-03-29,919768.0073401735,-24617.655263163222,895150.3520770102
2023-03-30,911787.9578594095,-32793.97106321721,878993.9867961924
2023-03-31,930023.7170165977,-36626.61909449249,893397.0979221052
2023-04-03,930023.7170165977,-35604.57961948574,894419.137397112
2023-04-04,930023.7170165977,-22829.08618190141,907194.6308346963
2023-04-05,930023.7170165977,-15930.319725605892,914093.3972909919
2023-04-06,930023.7170165977,-15163.790119350844,914859.9268972469
2023-04-10,967224.6656972617,-23851.12565690816,943373.5400403535
2023-04-11,963945.6386808687,-24106.635525659847,939839.0031552088
2023-04-12,963945.6386808687,-13630.73090684072,950314.9077740279
2023-04-13,976478.9770221225,-22062.556575646377,954416.4204464761
2023-04-14,976478.9770221225,-23851.12565690816,952627.8513652143
2023-04-17,996008.5565625649,-26406.22434442502,969602.3322181399
2023-04-18,994747.786237802,-29472.34276944527,965275.4434683567
2023-04-19,1016197.6274436669,-24106.635525659847,992090.991918007
2023-04-20,1016197.6274436669,-23851.12565690816,992346.5017867588
2023-04-21,1016197.6274436669,-21551.536838142987,994646.0906055239
2023-04-24,1016197.6274436669,-19762.96775688119,996434.6596867858
2023-04-25,1016197.6274436669,6043.528987039157,1022241.156430706
2023-04-26,1016197.6274436669,1188.8414807570953,1017386.468924424
2023-04-27,1016197.6274436669,-6987.4743192968745,1009210.15312437
2023-04-28,1016197.6274436669,-21040.517100639627,995157.1103430273
2023-05-01,1026213.8585710529,-27683.77368818347,998530.0848828694
2023-05-02,1026213.8585710529,-20785.00723188794,1005428.851339165
2023-05-03,1026213.8585710529,-13119.711169337359,1013094.1474017155
2023-05-04,1026213.8585710529,-5965.43484429011,1020248.4237267628
2023-05-05,1026213.8585710529,-26150.714475673332,1000063.1440953796
2023-05-08,1057000.2743281845,-31260.911850707067,1025739.3624774775
2023-05-09,1052554.1404590043,-20018.477625632877,1032535.6628333714
2023-05-10,1052554.1404590043,-28961.323031941894,1023592.8174270624
2023-05-11,1052554.1404590043,-25895.20460692166,1026658.9358520827
2023-05-12,1052554.1404590043,-27939.283556935145,1024614.8569020692
2023-05-15,1052554.1404590043,-46080.48423830488,1006473.6562206994
2023-05-16,1052554.1404590043,-44547.42502579477,1008006.7154332096
2023-05-17,1052554.1404590043,-58600.467807137524,993953.6726518668
2023-05-18,1063079.6818635943,-70609.43163846678,992470.2502251276
2023-05-19,1074935.9307650703,-68054.33295094993,1006881.5978141204
2023-05-22,1096263.0792429852,-70098.41190096342,1026164.6673420218
2023-05-23,1096263.0792429852,-64732.704657177994,1031530.3745858072
2023-05-24,1096263.0792429852,-53490.27043210379,1042772.8088108815
2023-05-25,1096263.0792429852,-74953.09940724546,1021309.9798357398
2023-05-26,1096263.0792429852,-87217.5731073264,1009045.5061356588
2023-05-30,1045914.2596457255,-87728.59284482978,958185.6668008957
2023-05-31,1020488.8782378692,-85173.49415731292,935315.3840805563
2023-06-01,1033772.5646349117,-92072.26061360845,941700.3040213033
2023-06-02,1033772.5646349117,-95138.37903862869,938634.1855962831
2023-06-05,1020625.1980568888,-95649.39877613206,924975.7992807567
2023-06-06,1025251.5051375065,-99993.06654491072,925258.4385925957
2023-06-07,1026830.5653784417,-98971.02706990398,927859.5383085377
2023-06-08,1048968.9092146182,-102037.14549492422,946931.763719694
2023-06-09,1031486.0940610413,-103059.18496993097,928426.9090911103
2023-06-12,1041800.9550016517,-106125.3033949512,935675.6516067005
2023-06-13,1053388.787524007,-107658.36260746131,945730.4249165457
2023-06-14,1053388.787524007,-108424.89221371638,944963.8953102906
2023-06-15,1070411.0910925625,-108935.91195121975,961475.1791413428
2023-06-16,1070411.0910925625,-108169.38234496469,962241.7087475979
2023-06-20,1102958.550285133,-112230.24856693392,990728.3017181992
2023-06-21,1102958.550285133,-95423.68796730266,1007534.8623178304
2023-06-22,1124245.7618108941,-98785.00008722892,1025460.7617236652
2023-06-23,1124245.7618108941,-85339.75160752394,1038906.0102033701
2023-06-26,1124245.7618108941,-89821.5011007589,1034424.2607101352
2023-06-27,1124245.7618108941,-115591.56068686016,1008654.201124034
2023-06-28,1114783.4668515536,-109541.19887099291,1005242.2679805608
2023-06-29,1134334.0540298969,-111333.89866828691,1023000.15536161
2023-06-30,1134334.0540298969,-125451.40957197716,1008882.6444579198
2023-07-03,1177331.1432715834,-129709.07159055042,1047622.0716810329
2023-07-05,1177331.1432715834,-117608.3479588159,1059722.7953127674
2023-07-06,1177331.1432715834,-104611.27442843441,1072719.868843149
2023-07-07,1177331.1432715834,-106403.97422572841,1070927.169045855
2023-07-10,1177331.1432715834,-122314.18492671267,1055016.9583448707
2023-07-11,1177331.1432715834,-124779.14714799191,1052551.9961235914
2023-07-12,1177331.1432715834,-141809.7952222849,1035521.3480492984
2023-07-13,1177331.1432715834,-153462.34390469588,1023868.7993668874
