trade_date,iv7,rv_next_wk,gap,wk_move
2026-03-26,1.27705,1.862882719177476,0.5858327191774759,0.07698590974065733
2025-02-26,1.13365,1.7175460023011224,0.5838960023011224,-0.1666034155597722
2024-07-31,1.1059999999999999,1.6703514564368092,0.5643514564368093,-0.4152466367713006
2025-04-09,1.71605,2.278795556516217,0.5627455565162167,-0.27237354085603105
2024-07-17,1.18395,1.7280987026199577,0.5441487026199576,-0.17311807041431626
2025-12-26,0.5576,1.0931283880686862,0.5355283880686862,0.06969902692916952
2024-10-09,0.849025,1.3750603941058597,0.5260353941058596,-0.10751295336787559
2026-02-02,1.198925,1.7176618942537103,0.5187368942537103,-0.01855543628277867
2025-12-11,0.9142250000000001,1.427129020685492,0.512904020685492,-0.20926419348227088
2025-02-14,0.584525,1.0885312444971198,0.5040062444971198,0.007358093903293561
2025-02-28,1.0431,1.5381276329421223,0.4950276329421224,-0.08095028596568388
2026-03-02,1.374425,1.8570970984094304,0.4826720984094304,-0.14730290456431538
2024-10-25,0.91185,1.371126707235849,0.459276707235849,-0.12517700368167684
2025-12-29,0.6115,1.0697891357939178,0.4582891357939177,0.12266301869585039
2026-06-22,2.1128500000000003,2.567853434783763,0.4550034347837628,-0.2139652364651533
2024-10-24,0.9187500000000001,1.372930230138113,0.45418023013811293,-0.12456242707117848
2026-07-01,1.75105,2.194796012546424,0.4437460125464241,-0.19639656202601452
2025-11-19,1.2331250000000002,1.6736381909208915,0.44051319092089125,0.08817802503477035
2024-03-04,1.04765,1.476842817935245,0.4291928179352451,-0.06129421221864939
2025-11-03,1.0838,1.5063754579728565,0.42257545797285645,-0.0737384140061792
2025-02-24,1.2149999999999999,1.633350294078823,0.41835029407882307,-0.23212280044926992
2024-03-06,1.07505,1.487964091983892,0.41291409198389184,-0.08484365664210314
2024-07-05,0.7014250000000001,1.1118426292577548,0.4104176292577547,0.05377405032067095
2025-03-05,1.2885,1.6919854877163674,0.4034854877163674,-0.16256830601092886
2024-10-14,0.85065,1.244268488392848,0.3936184883928481,-0.1398824105830474
2024-09-04,1.184225,1.5734068846623939,0.3891818846623938,0.06510244547257105
2026-05-06,1.3517250000000003,1.7405977434460578,0.3888727434460575,0.11233108108108092
2024-02-16,0.98085,1.3675012564646758,0.3866512564646758,0.04514613778705634
2025-01-03,0.7360749999999999,1.1127579075880447,0.3766829075880448,-0.06291834002677377
2025-03-21,0.82165,1.194749025206286,0.373099025206286,-0.16787941787941785
2024-12-12,0.9186000000000001,1.2882764143333882,0.36967641433338816,-0.0753786544557945
2024-12-06,0.698475,1.0676637740120287,0.36918877401202876,0.03844856661045526
2024-07-22,0.981025,1.3479279538552642,0.36690295385526417,-0.21040681173131515
2025-05-09,1.0442749999999998,1.408241397906374,0.3639663979063741,0.3051809794180269
2026-02-27,1.089,1.4447511086385787,0.35575110863857873,-0.23721523020551216
2025-12-05,0.8994000000000001,1.2550855661729203,0.35568556617292024,-0.10341861965168775
2024-12-11,0.8931,1.2462527957457812,0.3531527957457812,-0.04735758407687041
2025-10-31,0.9867250000000001,1.3356846164249458,0.3489596164249458,-0.12534059945504106
2025-06-12,0.813725,1.1474159106636304,0.3336909106636303,-0.0055223193741371635
2026-01-23,0.9966999999999999,1.3259305025932113,0.3292305025932114,0.0038992688870840286
2024-02-29,0.8068000000000002,1.1326545731994497,0.32585457319944955,0.2925233644859815
2024-01-12,0.6745500000000001,0.9978268885289665,0.3232768885289664,0.24332027075169194
2024-09-05,1.2491499999999998,1.5698498107814496,0.3206998107814498,0.06852536110178042
2026-04-30,1.200725,1.5176385094367448,0.3169135094367448,0.19714983072199055
2024-10-28,1.0361,1.3528042647345568,0.3167042647345568,-0.14164546225614938
2024-04-17,0.978675,1.2870789064105557,0.3084039064105557,-0.03610206297502727
2025-10-01,0.8506250000000001,1.1564318180192803,0.3058068180192802,0.16164903715758072
2024-06-14,0.6698999999999999,0.9728386399274187,0.30293863992741876,-0.03348325837081467
2025-10-02,0.859275,1.1607018566596923,0.30142685665969227,0.08222336065573743
2026-06-24,2.228025,2.5284350512870883,0.3004100512870882,-0.05235419661135077
2026-01-28,1.044275,1.3430968418471845,0.2988218418471844,-0.24122681883024244
2024-02-15,1.030225,1.3285487099812023,0.2983237099812024,0.0617157490396929
2025-12-31,0.752175,1.0485960826748488,0.2964210826748488,0.24315964787056865
2024-04-18,0.9736750000000001,1.2624037087513036,0.2887287087513035,0.07489239598278319
2025-10-30,1.0734,1.3567787564288452,0.28337875642884525,-0.08983301627562879
2024-04-26,0.9521499999999999,1.233383822386489,0.2812338223864891,-0.019622641509433936
2024-07-08,0.75485,1.0345890568485634,0.27973905684856337,-0.0020205160087037877
2024-06-13,0.6642250000000001,0.9436512910886914,0.2794262910886913,-0.013335528482054881
2025-12-12,0.9814499999999999,1.25709862444958,0.27564862444958016,0.0021582733812950394
2024-05-31,0.7097749999999999,0.98390519114403,0.27413019114403003,0.06920700308959815
2026-04-23,1.319825,1.593044388138489,0.273219388138489,0.1270742745585236
2026-03-19,1.1015,1.3716767672802173,0.27017676728021733,-0.10736419978126144
2024-04-10,0.8705500000000002,1.1405164992995922,0.26996649929959204,-0.14365411436541142
2025-08-08,0.6898750000000001,0.9569906280028654,0.26711562800286526,0.06181959564541217
2026-06-10,2.190775,2.456172824491524,0.26539782449152405,0.29795034160973155
2026-01-29,1.0726750000000003,1.3325530028587302,0.25987800285873,-0.24411013340902643
2024-11-25,0.68375,0.9422971310077084,0.25854713100770843,0.031697341513292177
2026-06-05,1.9039000000000001,2.160567224555318,0.25666722455531765,0.28757344462138246
2024-12-13,0.8647,1.118682606715569,0.25398260671556905,-0.1117245859045145
2024-12-16,0.997425,1.2513188003487388,0.25389380034873876,-0.08646153846153848
2025-05-08,1.087275,1.3371222173341872,0.24984721733418724,0.35186539868324784
2026-01-02,0.7870250000000001,1.0365697759330326,0.24954477593303248,0.14046964247937366
2024-04-05,0.815775,1.058026160091445,0.24225116009144487,-0.05376344086021523
2025-03-07,1.23685,1.4777804330737498,0.24093043307374984,-0.05265677357587362
2024-02-28,0.8468,1.084311707809288,0.2375117078092881,0.26250942921800346
2024-12-27,0.6921250000000001,0.9279431715914228,0.2358181715914227,0.005383580080753569
2024-09-25,0.9684524999999999,1.2022105257294786,0.23375802572947868,-0.022924238188426038
2026-04-22,1.352075,1.5771641355017836,0.22508913550178367,0.11725182170909454
2026-01-16,0.75895,0.9833196240192196,0.22436962401921956,0.013669301712779802
2026-01-26,1.1406749999999999,1.3649295122231102,0.22425451222311032,0.07465392221489786
2025-01-02,0.86675,1.080906832499782,0.2141568324997819,0.08985925658606986
2026-03-05,1.403675,1.6178000859626909,0.21412508596269086,-0.0808043875685559
2024-01-11,0.664,0.8777608654596383,0.21376086545963824,0.09592410400562179
