gate,dip,stop,is_on_days,is_on_rate,is_on_sharpe,is_bp_per_on_day,is_trades_per_on_day,is_sharpe,is_maxdd,is_cagr,is_win_rate,is_worst_day,is_yrs_pos
4.25,0.002,0.04,307,0.3101010101010101,0.6539532627695669,8.797049534403625,4.407166123778501,0.3643614399901786,-0.27966510534180755,0.051820680797736385,0.9046563192904656,-0.08060000000000007,3/5
5.0,0.005,0.03,191,0.19292929292929292,0.6520794087285584,10.276698725945517,3.905759162303665,0.28682892220851053,-0.1893307719775531,0.03523260409431783,0.8029490616621984,-0.060607501875468886,3/5
2.5,0.005,0.03,742,0.7494949494949495,0.630852203345348,7.713393633376693,3.078167115902965,0.5461341970655303,-0.4019699637485006,0.11591475399031692,0.7596322241681261,-0.060607501875468886,3/5
4.25,0.0055,0.015,307,0.3101010101010101,0.6301683262415324,7.992161085819197,3.755700325732899,0.3511239596335815,-0.2557351171530473,0.047727064308240585,0.7189939288811795,-0.03127184518942479,3/5
3.0,0.005,0.04,625,0.6313131313131313,0.6259763743948009,8.43039608053137,3.1296,0.49737501403385853,-0.504291947967787,0.10208739345075113,0.7755623721881391,-0.08060000000000007,3/5
3.74,0.005,0.015,425,0.4292929292929293,0.6250670289843938,7.653652695430793,3.795294117647059,0.40964063947878154,-0.30472113759966113,0.06431432806279824,0.7334159950402975,-0.03127184518942479,3/5
3.34,0.0025,0.0221,527,0.5323232323232323,0.6187184209185843,6.789486884937317,4.337760910815939,0.4514599517978652,-0.3378562757853,0.07299909320913622,0.8643919510061242,-0.04480000000000013,3/5
3.34,0.005,0.03,527,0.5323232323232323,0.6111687839881536,8.192835332908393,3.3605313092979125,0.44595505904404503,-0.3348353558681083,0.08239873103522344,0.7763975155279503,-0.060607501875468886,3/5
3.74,0.004,0.015,425,0.4292929292929293,0.6030573928059682,6.962064932594605,4.070588235294117,0.3952286353244269,-0.36752139842329223,0.058733349886035846,0.7722543352601156,-0.03127184518942479,3/5
2.5,0.002,0.0221,742,0.7494949494949495,0.5955594155841912,5.865996259748209,4.32345013477089,0.5155920289083601,-0.3963379823908606,0.09130486813325,0.8765586034912718,-0.04480000000000013,3/5
3.34,0.0055,0.03,527,0.5323232323232323,0.5878798638417501,7.9064040011930805,3.1840607210626186,0.4289728271789643,-0.3155120682586545,0.0780543176439219,0.7592371871275327,-0.060607501875468886,3/5
5.0,0.007,0.04,191,0.19292929292929292,0.5876587729516476,10.252240437083918,3.099476439790576,0.25852553387033506,-0.2201943030725214,0.03154431244288691,0.7533783783783784,-0.08060000000000019,2/5
2.5,0.0055,0.03,742,0.7494949494949495,0.5859329798158147,7.158467476363823,2.8867924528301887,0.5072610313532336,-0.3783487470371839,0.10438650047877829,0.7436974789915967,-0.060607501875468886,3/5
