week_starting,nights,cash_pnl,equity,week_pct,running_cagr_pct,drawdown_pct
2023-07-10,4,4249.69,97755.98,4.545,-0.92,-21.66
2023-07-17,3,-332.85,97423.13,-0.34,-1.05,-21.93
2023-07-24,5,6171.53,103594.65,6.335,1.43,-16.98
2023-07-31,4,-2473.49,101121.16,-2.388,0.45,-18.97
2023-08-07,2,-2402.48,98718.68,-2.376,-0.51,-20.89
2023-08-14,2,136.63,98855.31,0.138,-0.45,-20.78
2023-08-21,3,5984.99,104840.3,6.054,1.86,-15.99
2023-08-28,5,-1275.36,103564.94,-1.216,1.36,-17.01
2023-09-04,4,-2401.62,101163.32,-2.319,0.44,-18.93
2023-09-11,3,306.3,101469.62,0.303,0.56,-18.69
2023-09-18,4,807.28,102276.9,0.796,0.85,-18.04
2023-09-25,5,1716.73,103993.63,1.679,1.48,-16.66
2023-10-02,4,-4154.9,99838.73,-3.995,-0.06,-19.99
2023-10-09,4,1588.72,101427.45,1.591,0.53,-18.72
2023-10-16,3,-4087.5,97339.95,-4.03,-0.99,-22.0
2023-10-23,4,-181.59,97158.36,-0.187,-1.05,-22.14
2023-10-30,5,4708.75,101867.11,4.846,0.67,-18.37
2023-11-06,4,-451.83,101415.28,-0.444,0.51,-18.73
2023-11-13,5,3376.77,104792.05,3.33,1.69,-16.02
2023-11-20,3,-2025.29,102766.76,-1.933,0.97,-17.65
2023-11-27,5,-1018.66,101748.1,-0.991,0.61,-18.46
2023-12-04,4,1718.04,103466.14,1.689,1.2,-17.09
2023-12-11,5,975.56,104441.71,0.943,1.52,-16.31
2023-12-18,4,340.5,104782.2,0.326,1.63,-16.03
2023-12-25,4,-1575.29,103206.91,-1.503,1.09,-17.3
2024-01-01,3,-1124.42,102082.49,-1.089,0.71,-18.2
2024-01-08,5,-1026.72,101055.77,-1.006,0.36,-19.02
2024-01-15,4,5687.38,106743.15,5.628,2.22,-14.46
2024-01-22,4,4866.91,111610.06,4.559,3.74,-10.56
2024-01-29,4,721.76,112331.82,0.647,3.94,-9.98
2024-02-05,4,2113.78,114445.6,1.882,4.56,-8.29
2024-02-12,4,-785.95,113659.65,-0.687,4.29,-8.92
2024-02-19,3,5578.26,119237.9,4.908,5.91,-4.45
2024-02-26,5,5339.69,124577.6,4.478,7.38,-0.17
2024-03-04,4,4732.6,129310.2,3.799,8.63,0.0
2024-03-11,3,3112.97,132423.17,2.407,9.41,0.0
2024-03-18,4,2957.62,135380.79,2.233,10.12,0.0
2024-03-25,3,1345.69,136726.48,0.994,10.4,0.0
2024-04-01,4,-1634.07,135092.4,-1.195,9.92,-1.2
2024-04-08,4,-3999.98,131092.42,-2.961,8.83,-4.12
2024-04-15,1,100.1,131192.52,0.076,8.8,-4.05
2024-04-22,4,6045.69,137238.21,4.608,10.27,0.0
2024-04-29,3,4843.2,142081.41,3.529,11.38,0.0
2024-05-06,5,1125.26,143206.67,0.792,11.58,0.0
2024-05-13,4,3141.47,146348.13,2.194,12.25,0.0
2024-05-20,4,6963.58,153311.72,4.758,13.76,0.0
2024-05-27,3,-3542.0,149769.72,-2.31,12.88,-2.31
2024-06-03,4,1420.61,151190.33,0.949,13.12,-1.38
2024-06-10,5,3861.99,155052.32,2.554,13.89,0.0
2024-06-17,3,-952.92,154099.4,-0.615,13.6,-0.61
2024-06-24,4,618.66,154718.06,0.401,13.65,-0.22
2024-07-01,4,2322.72,157040.77,1.501,14.06,0.0
2024-07-08,4,5725.78,162766.55,3.646,15.17,0.0
2024-07-15,2,-7440.5,155326.05,-4.571,13.54,-4.57
2024-07-22,2,-6509.74,148816.31,-4.191,12.07,-8.57
2024-07-29,0,0.0,148816.31,0.0,12.0,-8.57
2024-08-05,0,0.0,148816.31,0.0,11.93,-8.57
2024-08-12,0,0.0,148816.31,0.0,11.87,-8.57
2024-08-19,0,0.0,148816.31,0.0,11.8,-8.57
2024-08-26,1,-4048.83,144767.48,-2.721,10.87,-11.06
2024-09-02,0,0.0,144767.48,0.0,10.81,-11.06
2024-09-09,0,0.0,144767.48,0.0,10.75,-11.06
2024-09-16,0,0.0,144767.48,0.0,10.69,-11.06
2024-09-23,3,10138.2,154905.68,7.003,12.7,-4.83
2024-09-30,3,928.84,155834.52,0.6,12.81,-4.26
2024-10-07,5,-3460.23,152374.28,-2.22,12.06,-6.38
2024-10-14,2,-1592.57,150781.71,-1.045,11.68,-7.36
2024-10-21,5,1621.01,152402.71,1.075,11.93,-6.37
2024-10-28,3,-6366.18,146036.53,-4.177,10.61,-10.28
2024-11-04,5,4108.75,150145.29,2.814,11.37,-7.75
2024-11-11,1,-2006.21,148139.08,-1.336,10.91,-8.99
2024-11-18,5,2417.69,150556.77,1.632,11.33,-7.5
2024-11-25,3,4704.26,155261.04,3.125,12.16,-4.61
2024-12-02,4,1097.68,156358.72,0.707,12.3,-3.94
2024-12-09,4,4934.9,161293.62,3.156,13.14,-0.9
2024-12-16,3,941.06,162234.68,0.583,13.24,-0.33
2024-12-23,4,-5680.48,156554.2,-3.501,12.15,-3.82
2024-12-30,3,7546.62,164100.82,4.82,13.44,0.0
2025-01-06,2,-556.36,163544.46,-0.339,13.27,-0.34
2025-01-13,4,12726.31,176270.77,7.782,15.36,0.0
2025-01-20,3,-1440.67,174830.1,-0.817,15.04,-0.82
2025-01-27,4,-264.14,174565.96,-0.151,14.92,-0.97
2025-02-03,4,-2373.29,172192.67,-1.36,14.46,-2.31
2025-02-10,5,-4117.85,168074.82,-2.391,13.7,-4.65
2025-02-17,3,2820.33,170895.15,1.678,14.1,-3.05
2025-02-24,2,5073.83,175968.98,2.969,14.85,-0.17
2025-03-03,4,-11714.3,164254.68,-6.657,12.86,-6.82
2025-03-10,3,2972.97,167227.65,1.81,13.29,-5.13
2025-03-17,4,-2736.97,164490.69,-1.637,12.77,-6.68
2025-03-24,3,-3259.75,161230.94,-1.982,12.17,-8.53
2025-03-31,3,-16616.42,144614.52,-10.306,9.23,-17.96
2025-04-07,0,0.0,144614.52,0.0,9.19,-17.96
2025-04-14,0,0.0,144614.52,0.0,9.14,-17.96
2025-04-21,0,0.0,144614.52,0.0,9.1,-17.96
2025-04-28,0,0.0,144614.52,0.0,9.06,-17.96
2025-05-05,1,14354.62,158969.14,9.926,11.46,-9.82
2025-05-12,5,-4569.99,154399.15,-2.875,10.65,-12.41
2025-05-19,4,-5085.74,149313.41,-3.294,9.74,-15.29
2025-05-26,2,5546.02,154859.42,3.714,10.62,-12.15
2025-06-02,4,5547.62,160407.05,3.582,11.47,-9.0
2025-06-09,4,506.07,160913.12,0.315,11.5,-8.71
2025-06-16,3,1908.85,162821.97,1.186,11.75,-7.63
2025-06-23,5,8907.12,171729.08,5.47,13.05,-2.58
2025-06-30,4,-4124.83,167604.26,-2.402,12.37,-4.92
2025-07-07,4,-504.77,167099.49,-0.301,12.24,-5.2
2025-07-14,5,4277.43,171376.92,2.56,12.82,-2.78
2025-07-21,4,-386.44,170990.48,-0.225,12.71,-3.0
2025-07-28,4,2503.67,173494.15,1.464,13.01,-1.58
2025-08-04,4,7914.73,181408.88,4.562,14.07,0.0
2025-08-11,4,-1449.83,179959.05,-0.799,13.81,-0.8
2025-08-18,4,-616.91,179342.14,-0.343,13.66,-1.14
2025-08-25,4,-3079.28,176262.86,-1.717,13.17,-2.84
2025-09-01,4,4405.24,180668.1,2.499,13.72,-0.41
2025-09-08,5,6309.16,186977.26,3.492,14.51,0.0
2025-09-15,5,7735.17,194712.43,4.137,15.45,0.0
2025-09-22,5,-2040.83,192671.6,-1.048,15.12,-1.05
2025-09-29,4,4730.05,197401.64,2.455,15.65,0.0
2025-10-06,3,2598.61,200000.25,1.316,15.91,0.0
2025-10-13,5,4792.59,204792.84,2.396,16.42,0.0
2025-10-20,4,6713.06,211505.9,3.278,17.15,0.0
2025-10-27,5,9861.49,221367.38,4.663,18.2,0.0
2025-11-03,3,-904.99,220462.39,-0.409,18.02,-0.41
2025-11-10,3,-9640.69,210821.7,-4.373,16.84,-4.76
2025-11-17,4,8183.18,219004.88,3.882,17.7,-1.07
2025-11-24,4,-3914.92,215089.96,-1.788,17.18,-2.84
2025-12-01,5,9233.74,224323.7,4.293,18.13,0.0
2025-12-08,4,-10366.66,213957.04,-4.621,16.91,-4.62
2025-12-15,2,8294.29,222251.32,3.877,17.75,-0.92
2025-12-22,4,-3398.09,218853.23,-1.529,17.31,-2.44
2025-12-29,3,8331.49,227184.72,3.807,18.13,0.0
2026-01-05,4,-3770.2,223414.52,-1.66,17.65,-1.66
2026-01-12,4,4295.82,227710.34,1.923,18.03,0.0
2026-01-19,3,9030.33,236740.67,3.966,18.88,0.0
2026-01-26,4,7108.81,243849.48,3.003,19.51,0.0
2026-02-02,3,6552.05,250401.54,2.687,20.06,0.0
2026-02-09,4,6920.31,257321.84,2.764,20.63,0.0
2026-02-16,4,-7412.39,249909.45,-2.881,19.85,-2.88
2026-02-23,4,-2297.66,247611.79,-0.919,19.55,-3.77
2026-03-02,3,-27372.1,220239.7,-11.054,16.75,-14.41
2026-03-09,4,3634.72,223874.42,1.65,17.06,-13.0
2026-03-16,4,-6693.43,217180.98,-2.99,16.3,-15.6
2026-03-23,3,457.04,217638.03,0.21,16.28,-15.42
2026-03-30,0,0.0,217638.03,0.0,16.22,-15.42
2026-04-06,2,17646.25,235284.28,8.108,17.91,-8.56
2026-04-13,0,0.0,235284.28,0.0,17.84,-8.56
2026-04-20,3,8383.93,243668.21,3.563,18.56,-5.31
2026-04-27,4,9790.4,253458.61,4.018,19.38,-1.5
2026-05-04,3,11551.31,265009.92,4.557,20.31,0.0
2026-05-11,3,-1865.1,263144.82,-0.704,20.07,-0.7
2026-05-18,0,0.0,263144.82,0.0,19.99,-0.7
2026-05-25,0,0.0,263144.82,0.0,19.91,-0.7
2026-06-01,0,0.0,263144.82,0.0,19.84,-0.7
2026-06-08,0,0.0,263144.82,0.0,19.76,-0.7
2026-06-15,0,0.0,263144.82,0.0,19.68,-0.7
2026-06-22,0,0.0,263144.82,0.0,19.6,-0.7
2026-06-29,0,0.0,263144.82,0.0,19.53,-0.7
2026-07-06,0,0.0,263144.82,0.0,19.45,-0.7
2026-07-13,0,0.0,263144.82,0.0,19.38,-0.7
2026-07-20,0,0.0,263144.82,0.0,19.31,-0.7
2026-07-27,0,0.0,263144.82,0.0,19.23,-0.7
