kind,entry_date,exit_date,entry,exit_spot,strike,put_cost,share_pnl,put_pnl,pnl,detail,hedge_date
hedged_lot,2022-02-28,2022-04-14,42.0,25.6,27.0,3.95,-1500.0,-395.0,-1895.0,expiry|exercised,2022-03-14
cycle_win,2022-04-13,2022-04-19,28.37,28.6537,,0.0,28.369999999999962,0.0,28.369999999999962,target_hit,
cycle_win,2022-04-19,2022-04-20,28.72,30.07,,0.0,135.00000000000014,0.0,135.00000000000014,target_hit,
hedged_lot,2022-03-29,2022-05-13,45.59,22.55,26.0,3.4,-1959.0,-340.0,-2299.0,expiry|exercised,2022-04-12
cycle_win,2022-05-18,2022-05-19,20.81,21.0181,,0.0,20.810000000000173,0.0,20.810000000000173,target_hit,
cycle_win,2022-05-19,2022-05-19,21.01,21.220100000000002,,0.0,21.010000000000062,0.0,21.010000000000062,target_hit,
cycle_win,2022-05-19,2022-05-19,21.13,21.3413,,0.0,21.130000000000138,0.0,21.130000000000138,target_hit,
cycle_win,2022-05-19,2022-05-19,21.25,21.4625,,0.0,21.249999999999858,0.0,21.249999999999858,target_hit,
cycle_win,2022-05-19,2022-05-19,21.36,21.5736,,0.0,21.359999999999957,0.0,21.359999999999957,target_hit,
cycle_win,2022-05-19,2022-05-19,21.77,21.9877,,0.0,21.770000000000067,0.0,21.770000000000067,target_hit,
cycle_win,2022-05-19,2022-05-26,21.99,22.209899999999998,,0.0,21.98999999999991,0.0,21.98999999999991,target_hit,
cycle_win,2022-05-26,2022-05-26,22.13,22.3513,,0.0,22.12999999999994,0.0,22.12999999999994,target_hit,
cycle_win,2022-05-26,2022-05-26,22.44,22.6644,,0.0,22.439999999999927,0.0,22.439999999999927,target_hit,
cycle_win,2022-05-26,2022-05-27,22.67,23.6,,0.0,92.99999999999997,0.0,92.99999999999997,target_hit,
cycle_win,2022-05-27,2022-05-27,23.94,24.1794,,0.0,23.939999999999984,0.0,23.939999999999984,target_hit,
cycle_win,2022-05-27,2022-05-27,24.19,24.431900000000002,,0.0,24.19000000000011,0.0,24.19000000000011,target_hit,
cycle_win,2022-05-27,2022-05-27,24.5,24.745,,0.0,24.5000000000001,0.0,24.5000000000001,target_hit,
cycle_win,2022-05-27,2022-05-27,24.75,24.9975,,0.0,24.749999999999872,0.0,24.749999999999872,target_hit,
cycle_win,2022-05-27,2022-05-27,25.03,25.2803,,0.0,25.02999999999993,0.0,25.02999999999993,target_hit,
cycle_win,2022-05-27,2022-05-31,25.31,25.5631,,0.0,25.309999999999988,0.0,25.309999999999988,target_hit,
cycle_win,2022-05-31,2022-06-02,25.59,25.8459,,0.0,25.590000000000046,0.0,25.590000000000046,target_hit,
cycle_win,2022-06-02,2022-06-02,25.85,26.108500000000003,,0.0,25.85000000000015,0.0,25.85000000000015,target_hit,
hedged_lot,2022-04-20,2022-06-03,30.68,23.89,28.0,3.5500000000000003,-268.0,-355.0,-623.0,expiry|exercised,2022-05-04
hedged_lot,2022-05-04,2022-06-17,28.04,13.68,20.0,2.79,-804.0,-279.0,-1083.0,expiry|exercised,2022-05-18
cycle_win,2022-06-16,2022-06-17,13.52,13.655199999999999,,0.0,13.519999999999932,0.0,13.519999999999932,target_hit,
cycle_win,2022-06-17,2022-06-17,13.82,13.9582,,0.0,13.819999999999943,0.0,13.819999999999943,target_hit,
cycle_win,2022-06-17,2022-06-17,13.86,13.9986,,0.0,13.860000000000028,0.0,13.860000000000028,target_hit,
cycle_win,2022-06-17,2022-06-21,13.92,14.54,,0.0,61.99999999999992,0.0,61.99999999999992,target_hit,
cycle_win,2022-06-21,2022-06-21,14.75,14.8975,,0.0,14.750000000000085,0.0,14.750000000000085,target_hit,
cycle_win,2022-06-21,2022-06-21,14.81,14.9581,,0.0,14.809999999999945,0.0,14.809999999999945,target_hit,
cycle_win,2022-06-21,2022-06-21,14.96,15.1096,,0.0,14.959999999999951,0.0,14.959999999999951,target_hit,
cycle_win,2022-06-21,2022-06-24,15.29,15.4429,,0.0,15.29000000000007,0.0,15.29000000000007,target_hit,
cycle_win,2022-06-24,2022-06-24,15.54,15.6954,,0.0,15.54000000000002,0.0,15.54000000000002,target_hit,
cycle_win,2022-06-24,2022-06-27,15.7,16.31,,0.0,60.99999999999994,0.0,60.99999999999994,target_hit,
cycle_win,2022-06-27,2022-06-27,15.95,16.1095,,0.0,15.95000000000013,0.0,15.95000000000013,target_hit,
cycle_win,2022-06-27,2022-06-27,16.13,16.2913,,0.0,16.130000000000067,0.0,16.130000000000067,target_hit,
cycle_win,2022-06-27,2022-06-27,16.22,16.382199999999997,,0.0,16.219999999999857,0.0,16.219999999999857,target_hit,
cycle_win,2022-06-27,2022-06-28,16.37,16.5337,,0.0,16.369999999999862,0.0,16.369999999999862,target_hit,
cycle_win,2022-07-13,2022-07-14,13.28,13.412799999999999,,0.0,13.279999999999959,0.0,13.279999999999959,target_hit,
cycle_win,2022-07-14,2022-07-14,13.46,13.594600000000002,,0.0,13.460000000000072,0.0,13.460000000000072,target_hit,
cycle_win,2022-07-14,2022-07-14,13.68,13.8168,,0.0,13.680000000000092,0.0,13.680000000000092,target_hit,
cycle_win,2022-07-14,2022-07-14,13.88,14.0188,,0.0,13.879999999999981,0.0,13.879999999999981,target_hit,
cycle_win,2022-07-14,2022-07-14,14.04,14.180399999999999,,0.0,14.039999999999964,0.0,14.039999999999964,target_hit,
hedged_lot,2022-06-02,2022-07-15,26.09,15.13,13.0,1.79,-1096.0,-179.0,-1275.0,expiry|put_worthless,2022-06-16
cycle_win,2022-07-14,2022-07-15,14.22,14.75,,0.0,52.999999999999936,0.0,52.999999999999936,target_hit,
cycle_win,2022-07-15,2022-07-15,14.48,14.6248,,0.0,14.480000000000004,0.0,14.480000000000004,target_hit,
cycle_win,2022-07-15,2022-07-15,14.6,14.746,,0.0,14.60000000000008,0.0,14.60000000000008,target_hit,
cycle_win,2022-07-15,2022-07-15,14.77,14.9177,,0.0,14.770000000000039,0.0,14.770000000000039,target_hit,
cycle_win,2022-07-15,2022-07-15,14.88,15.0288,,0.0,14.87999999999996,0.0,14.87999999999996,target_hit,
cycle_win,2022-07-15,2022-07-18,15.03,15.83,,0.0,80.00000000000007,0.0,80.00000000000007,target_hit,
cycle_win,2022-07-18,2022-07-18,15.8,15.958,,0.0,15.799999999999947,0.0,15.799999999999947,target_hit,
cycle_win,2022-07-18,2022-07-18,15.91,16.0691,,0.0,15.909999999999869,0.0,15.909999999999869,target_hit,
cycle_win,2022-07-18,2022-07-19,16.14,16.3014,,0.0,16.140000000000043,0.0,16.140000000000043,target_hit,
cycle_win,2022-07-19,2022-07-19,16.33,16.493299999999998,,0.0,16.329999999999956,0.0,16.329999999999956,target_hit,
cycle_win,2022-07-19,2022-07-19,16.5,16.665,,0.0,16.499999999999915,0.0,16.499999999999915,target_hit,
cycle_win,2022-07-19,2022-07-19,16.66,16.8266,,0.0,16.659999999999897,0.0,16.659999999999897,target_hit,
cycle_win,2022-07-19,2022-07-19,16.84,17.0084,,0.0,16.840000000000188,0.0,16.840000000000188,target_hit,
cycle_win,2022-07-19,2022-07-19,17.0,17.17,,0.0,17.00000000000017,0.0,17.00000000000017,target_hit,
cycle_win,2022-07-19,2022-07-20,17.15,17.3215,,0.0,17.150000000000176,0.0,17.150000000000176,target_hit,
cycle_win,2022-07-20,2022-07-20,17.48,17.6548,,0.0,17.480000000000118,0.0,17.480000000000118,target_hit,
cycle_win,2022-07-20,2022-07-20,17.78,17.957800000000002,,0.0,17.78000000000013,0.0,17.78000000000013,target_hit,
cycle_win,2022-07-20,2022-07-20,18.0,18.18,,0.0,17.99999999999997,0.0,17.99999999999997,target_hit,
cycle_win,2022-07-20,2022-07-20,18.14,18.3214,,0.0,18.14,0.0,18.14,target_hit,
cycle_win,2022-07-20,2022-07-21,18.29,18.52,,0.0,23.000000000000043,0.0,23.000000000000043,target_hit,
cycle_win,2022-07-21,2022-07-21,18.43,18.6143,,0.0,18.430000000000035,0.0,18.430000000000035,target_hit,
cycle_win,2022-07-21,2022-07-21,18.26,18.442600000000002,,0.0,18.260000000000076,0.0,18.260000000000076,target_hit,
cycle_win,2022-07-21,2022-07-21,18.5,18.685,,0.0,18.499999999999872,0.0,18.499999999999872,target_hit,
cycle_win,2022-07-21,2022-07-21,18.81,18.998099999999997,,0.0,18.80999999999986,0.0,18.80999999999986,target_hit,
cycle_win,2022-07-21,2022-07-28,19.04,19.2304,,0.0,19.040000000000035,0.0,19.040000000000035,target_hit,
cycle_win,2022-07-28,2022-07-28,19.23,19.4223,,0.0,19.229999999999947,0.0,19.229999999999947,target_hit,
cycle_win,2022-07-28,2022-07-28,19.31,19.5031,,0.0,19.310000000000116,0.0,19.310000000000116,target_hit,
cycle_win,2022-07-28,2022-07-29,19.5,19.695,,0.0,19.50000000000003,0.0,19.50000000000003,target_hit,
cycle_win,2022-07-29,2022-07-29,19.68,19.8768,,0.0,19.679999999999964,0.0,19.679999999999964,target_hit,
cycle_win,2022-07-29,2022-08-01,19.86,20.0586,,0.0,19.8599999999999,0.0,19.8599999999999,target_hit,
cycle_win,2022-08-01,2022-08-01,20.17,20.3717,,0.0,20.169999999999888,0.0,20.169999999999888,target_hit,
cycle_win,2022-08-01,2022-08-01,20.36,20.5636,,0.0,20.360000000000156,0.0,20.360000000000156,target_hit,
cycle_win,2022-08-01,2022-08-02,20.47,20.674699999999998,,0.0,20.4699999999999,0.0,20.4699999999999,target_hit,
cycle_win,2022-08-02,2022-08-03,20.71,20.9171,,0.0,20.71000000000005,0.0,20.71000000000005,target_hit,
cycle_win,2022-08-03,2022-08-03,20.88,21.0888,,0.0,20.88000000000001,0.0,20.88000000000001,target_hit,
cycle_win,2022-08-03,2022-08-03,21.08,21.290799999999997,,0.0,21.0799999999999,0.0,21.0799999999999,target_hit,
cycle_win,2022-08-03,2022-08-03,21.32,21.5332,,0.0,21.32000000000005,0.0,21.32000000000005,target_hit,
cycle_win,2022-08-03,2022-08-04,21.56,21.775599999999997,,0.0,21.559999999999846,0.0,21.559999999999846,target_hit,
cycle_win,2022-08-04,2022-08-04,21.91,22.1291,,0.0,21.910000000000096,0.0,21.910000000000096,target_hit,
hedged_lot,2022-06-28,2022-08-12,16.54,21.6,13.0,1.68,506.0,-168.0,338.0,expiry|put_worthless,2022-07-13
cycle_win,2022-09-01,2022-09-02,13.21,13.84,,0.0,62.9999999999999,0.0,62.9999999999999,target_hit,
cycle_win,2022-09-02,2022-09-02,13.33,13.4633,,0.0,13.33000000000002,0.0,13.33000000000002,target_hit,
cycle_win,2022-09-02,2022-09-02,13.41,13.5441,,0.0,13.41000000000001,0.0,13.41000000000001,target_hit,
cycle_win,2022-09-02,2022-09-02,13.46,13.594600000000002,,0.0,13.460000000000072,0.0,13.460000000000072,target_hit,
cycle_win,2022-09-02,2022-09-02,13.66,13.7966,,0.0,13.659999999999961,0.0,13.659999999999961,target_hit,
cycle_win,2022-09-02,2022-09-02,13.75,13.8875,,0.0,13.749999999999929,0.0,13.749999999999929,target_hit,
cycle_win,2022-09-02,2022-09-02,14.0,14.14,,0.0,14.000000000000057,0.0,14.000000000000057,target_hit,
cycle_win,2022-09-02,2022-09-09,14.09,14.26,,0.0,16.999999999999993,0.0,16.999999999999993,target_hit,
cycle_win,2022-09-09,2022-09-09,14.5,14.645,,0.0,14.499999999999957,0.0,14.499999999999957,target_hit,
cycle_win,2022-09-09,2022-09-09,14.66,14.8066,,0.0,14.65999999999994,0.0,14.65999999999994,target_hit,
cycle_win,2022-09-09,2022-09-12,14.81,14.9581,,0.0,14.809999999999945,0.0,14.809999999999945,target_hit,
cycle_win,2022-09-12,2022-09-12,14.67,14.8167,,0.0,14.670000000000094,0.0,14.670000000000094,target_hit,
cycle_win,2022-09-12,2022-09-12,14.78,14.9278,,0.0,14.780000000000015,0.0,14.780000000000015,target_hit,
hedged_lot,2022-08-04,2022-09-16,22.14,12.06,20.0,1.83,-214.0,-183.0,-397.0,expiry|exercised,2022-08-18
cycle_win,2022-09-26,2022-09-27,9.53,10.04,,0.0,50.99999999999998,0.0,50.99999999999998,target_hit,
cycle_win,2022-09-27,2022-09-28,10.24,10.3424,,0.0,10.239999999999938,0.0,10.239999999999938,target_hit,
hedged_lot,2022-08-18,2022-09-30,20.92,8.77,13.0,1.72,-792.0,-172.0,-964.0,expiry|exercised,2022-09-01
cycle_win,2022-09-28,2022-10-04,10.28,10.58,,0.0,30.00000000000007,0.0,30.00000000000007,target_hit,
cycle_win,2022-10-04,2022-10-04,10.58,10.6858,,0.0,10.580000000000034,0.0,10.580000000000034,target_hit,
cycle_win,2022-10-04,2022-10-04,10.76,10.8676,,0.0,10.75999999999997,0.0,10.75999999999997,target_hit,
cycle_win,2022-10-04,2022-10-04,10.98,11.0898,,0.0,10.97999999999999,0.0,10.97999999999999,target_hit,
cycle_win,2022-10-04,2022-10-05,11.03,11.1403,,0.0,11.03000000000005,0.0,11.03000000000005,target_hit,
cycle_win,2022-10-05,2022-10-05,11.17,11.2817,,0.0,11.17000000000008,0.0,11.17000000000008,target_hit,
cycle_win,2022-10-05,2022-10-05,11.28,11.3928,,0.0,11.280000000000001,0.0,11.280000000000001,target_hit,
cycle_win,2022-10-05,2022-10-05,11.36,11.4736,,0.0,11.359999999999992,0.0,11.359999999999992,target_hit,
cycle_win,2022-10-05,2022-10-05,11.53,11.645299999999999,,0.0,11.529999999999951,0.0,11.529999999999951,target_hit,
cycle_win,2022-10-05,2022-10-06,11.63,11.746300000000002,,0.0,11.630000000000074,0.0,11.630000000000074,target_hit,
cycle_win,2022-10-06,2022-10-06,11.75,11.8675,,0.0,11.749999999999972,0.0,11.749999999999972,target_hit,
cycle_win,2022-10-20,2022-10-21,7.73,7.807300000000001,,0.0,7.730000000000015,0.0,7.730000000000015,target_hit,
cycle_win,2022-10-21,2022-10-21,7.9,7.979,,0.0,7.899999999999974,0.0,7.899999999999974,target_hit,
cycle_win,2022-10-21,2022-10-21,8.0,8.08,,0.0,8.000000000000007,0.0,8.000000000000007,target_hit,
cycle_win,2022-10-21,2022-10-21,8.13,8.211300000000001,,0.0,8.13000000000006,0.0,8.13000000000006,target_hit,
cycle_win,2022-10-21,2022-10-21,8.2,8.282,,0.0,8.200000000000074,0.0,8.200000000000074,target_hit,
cycle_win,2022-10-21,2022-10-21,8.34,8.423399999999999,,0.0,8.339999999999925,0.0,8.339999999999925,target_hit,
cycle_win,2022-10-21,2022-10-21,8.45,8.5345,,0.0,8.450000000000024,0.0,8.450000000000024,target_hit,
cycle_win,2022-10-21,2022-10-24,8.57,8.6557,,0.0,8.569999999999922,0.0,8.569999999999922,target_hit,
cycle_win,2022-10-24,2022-10-24,8.49,8.5749,,0.0,8.489999999999931,0.0,8.489999999999931,target_hit,
cycle_win,2022-10-24,2022-10-24,8.65,8.736500000000001,,0.0,8.650000000000091,0.0,8.650000000000091,target_hit,
cycle_win,2022-10-24,2022-10-24,8.53,8.6153,,0.0,8.530000000000015,0.0,8.530000000000015,target_hit,
cycle_win,2022-10-24,2022-10-24,8.6,8.686,,0.0,8.60000000000003,0.0,8.60000000000003,target_hit,
cycle_win,2022-10-24,2022-10-24,8.7,8.786999999999999,,0.0,8.699999999999974,0.0,8.699999999999974,target_hit,
cycle_win,2022-10-24,2022-10-25,8.75,8.8375,,0.0,8.750000000000036,0.0,8.750000000000036,target_hit,
cycle_win,2022-10-25,2022-10-25,8.92,9.0092,,0.0,8.919999999999995,0.0,8.919999999999995,target_hit,
cycle_win,2022-10-25,2022-10-25,9.0,9.09,,0.0,8.999999999999986,0.0,8.999999999999986,target_hit,
cycle_win,2022-10-25,2022-10-25,9.13,9.221300000000001,,0.0,9.130000000000038,0.0,9.130000000000038,target_hit,
cycle_win,2022-10-25,2022-10-25,9.34,9.4334,,0.0,9.340000000000082,0.0,9.340000000000082,target_hit,
cycle_win,2022-10-25,2022-10-26,9.44,9.5344,,0.0,9.440000000000026,0.0,9.440000000000026,target_hit,
cycle_win,2022-10-26,2022-10-26,9.52,9.6152,,0.0,9.520000000000017,0.0,9.520000000000017,target_hit,
hedged_lot,2022-09-12,2022-10-28,14.96,9.52,9.5,1.46,-544.0,-145.0,-689.0,expiry|put_sold,2022-09-26
cycle_win,2022-10-26,2022-11-02,9.62,9.716199999999999,,0.0,9.619999999999962,0.0,9.619999999999962,target_hit,
cycle_win,2022-11-02,2022-11-08,9.71,10.11,,0.0,39.99999999999986,0.0,39.99999999999986,target_hit,
cycle_win,2022-11-08,2022-11-08,10.17,10.2717,,0.0,10.169999999999924,0.0,10.169999999999924,target_hit,
cycle_win,2022-11-08,2022-11-08,10.29,10.3929,,0.0,10.29,0.0,10.29,target_hit,
cycle_win,2022-11-08,2022-11-08,10.36,10.4636,,0.0,10.360000000000014,0.0,10.360000000000014,target_hit,
cycle_win,2022-11-08,2022-11-10,10.51,10.8,,0.0,29.000000000000092,0.0,29.000000000000092,target_hit,
cycle_win,2022-11-10,2022-11-10,10.78,10.887799999999999,,0.0,10.779999999999923,0.0,10.779999999999923,target_hit,
cycle_win,2022-11-10,2022-11-10,10.78,10.887799999999999,,0.0,10.779999999999923,0.0,10.779999999999923,target_hit,
cycle_win,2022-11-10,2022-11-10,11.01,11.1201,,0.0,11.010000000000097,0.0,11.010000000000097,target_hit,
cycle_win,2022-11-10,2022-11-10,11.12,11.2312,,0.0,11.120000000000019,0.0,11.120000000000019,target_hit,
cycle_win,2022-11-10,2022-11-10,11.25,11.3625,,0.0,11.250000000000071,0.0,11.250000000000071,target_hit,
cycle_win,2022-11-10,2022-11-10,11.4,11.514000000000001,,0.0,11.400000000000077,0.0,11.400000000000077,target_hit,
cycle_win,2022-11-10,2022-11-10,11.61,11.726099999999999,,0.0,11.609999999999943,0.0,11.609999999999943,target_hit,
cycle_win,2022-11-10,2022-11-10,11.71,11.827100000000002,,0.0,11.710000000000065,0.0,11.710000000000065,target_hit,
cycle_win,2022-11-10,2022-11-10,11.89,12.0089,,0.0,11.89,0.0,11.89,target_hit,
cycle_win,2022-11-10,2022-11-10,12.04,12.1604,,0.0,12.040000000000006,0.0,12.040000000000006,target_hit,
cycle_win,2022-11-10,2022-11-11,12.11,12.28,,0.0,16.999999999999993,0.0,16.999999999999993,target_hit,
cycle_win,2022-11-11,2022-11-11,11.96,12.079600000000001,,0.0,11.960000000000015,0.0,11.960000000000015,target_hit,
cycle_win,2022-11-11,2022-11-11,12.28,12.4028,,0.0,12.27999999999998,0.0,12.27999999999998,target_hit,
cycle_win,2022-11-11,2022-11-11,12.48,12.604800000000001,,0.0,12.480000000000047,0.0,12.480000000000047,target_hit,
cycle_win,2022-11-11,2022-11-11,12.51,12.6351,,0.0,12.509999999999977,0.0,12.509999999999977,target_hit,
cycle_win,2022-11-11,2022-11-11,12.68,12.806799999999999,,0.0,12.679999999999936,0.0,12.679999999999936,target_hit,
cycle_win,2022-11-11,2022-11-11,12.75,12.8775,,0.0,12.74999999999995,0.0,12.74999999999995,target_hit,
cycle_win,2022-11-11,2022-11-11,12.86,12.9886,,0.0,12.86000000000005,0.0,12.86000000000005,target_hit,
cycle_win,2022-11-11,2022-11-11,12.92,13.0492,,0.0,12.920000000000087,0.0,12.920000000000087,target_hit,
