date,equity,cash,shares,spot,call_K,put_K,call_val,put_val
2022-04-14,39707.39821173796,1307.3982117379546,1500,25.6,,,0.0,0.0
2022-04-18,41817.75060977141,1316.9605610754036,1500,27.01,42.5,,14.209951303991316,0.0
2022-04-19,44470.07699258486,1316.9605610754036,1500,28.78,42.5,,16.88356849053957,0.0
2022-04-20,43976.98719338508,1316.9605610754036,1500,28.45,42.5,,14.973367690322508,0.0
2022-04-21,40542.06852237613,1316.9605610754036,1500,26.16,42.5,,14.892038699266863,0.0
2022-04-22,37931.9605610754,1316.9605610754036,1500,24.41,,,0.0,0.0
2022-04-25,39868.28016139575,1318.0404372511928,1500,25.71,42.5,,14.760275855443886,0.0
2022-04-26,34830.00117159314,1318.0404372511928,1500,22.35,42.5,,13.039265658049185,0.0
2022-04-27,34137.82726387614,1318.0404372511928,1500,21.89,42.5,,15.213173375051916,0.0
2022-04-28,39763.04043725119,1318.0404372511928,1500,25.63,42.5,,1.212975685226284e-81,0.0
2022-04-29,34648.04043725119,1318.0404372511928,1500,22.22,,,0.0,0.0
2022-05-02,38074.13726468736,1324.2433818678855,1500,24.51,42.5,,15.106117180524958,0.0
2022-05-03,38974.60672077539,1324.2433818678855,1500,25.11,42.5,,14.636661092495839,0.0
2022-05-04,43367.81546453448,1324.2433818678855,1500,28.04,42.5,,16.427917333406995,0.0
2022-05-05,37279.665518440524,1324.2433818678855,1500,23.98,42.5,,14.577863427357244,0.0
2022-05-06,36274.243381867884,1324.2433818678855,1500,23.3,,,0.0,0.0
2022-05-09,30881.42137758862,1420.5015566927896,1500,19.65,42.5,,14.080179104165563,0.0
2022-05-10,33084.426974464375,1420.5015566927896,1500,21.12,42.5,,16.074582228413924,0.0
2022-05-11,30100.765165803612,1420.5015566927896,1500,19.13,42.5,,14.736390889178255,0.0
2022-05-12,30609.605087330525,1420.5015566927896,1500,19.47,42.5,,15.896469362265012,0.0
2022-05-13,35245.50155669279,1420.5015566927896,1500,22.55,,,0.0,0.0
2022-05-16,33795.00160121746,2970.001590488623,1500,21.37,22.5,,1229.999989271164,0.0
2022-05-17,36217.50170492954,2970.001590488623,1500,24.62,22.5,,3682.499885559082,0.0
2022-05-18,33630.00158333606,2970.001590488623,1500,20.81,22.5,,555.0000071525574,0.0
2022-05-19,33525.001591382694,2970.001590488623,1500,20.48,22.5,,164.99999910593033,0.0
2022-05-20,33480.001590488624,2970.001590488623,1500,20.34,,,0.0,0.0
2022-05-23,33761.90160713024,1561.9015995008454,1600,20.63,22.5,,807.9999923706055,0.0
2022-05-24,31841.901597593493,1561.9015995008454,1600,19.08,22.5,,248.00000190734863,0.0
2022-05-25,33569.90160569973,1561.9015995008454,1600,20.22,22.5,,343.99999380111694,0.0
2022-05-26,36593.901597593496,1561.9015995008454,1600,22.55,22.5,,1048.0000019073486,0.0
2022-05-27,37553.901599500845,37553.901599500845,0,25.29,,,0.0,0.0
2022-05-31,38094.80156252212,2417.3015589458446,1500,24.85,25.0,,1597.4999964237213,0.0
2022-06-01,37329.80154285259,2417.3015589458446,1500,23.67,25.0,,592.5000160932541,0.0
2022-06-02,39579.80162689514,2417.3015589458446,1500,26.26,25.0,,2227.499932050705,0.0
2022-06-03,38252.301558945845,2417.3015589458446,1500,23.89,,,0.0,0.0
2022-06-06,39267.95158061809,4505.4515859825115,1500,23.89,25.0,,1072.500005364418,0.0
2022-06-07,40077.95161638088,4505.4515859825115,1500,24.58,25.0,,1297.4999696016312,0.0
2022-06-08,38585.45158955879,4505.4515859825115,1500,22.91,25.0,,284.9999964237213,0.0
2022-06-09,36012.95158715598,4505.4515859825115,1500,21.04,25.0,,52.499998826533556,0.0
2022-06-10,32630.45158598251,4505.4515859825115,1500,18.75,,,0.0,0.0
2022-06-13,27545.66158530615,1229.6615845461886,1700,15.5,25.0,,33.99999924004078,0.0
2022-06-14,28055.66158454619,1229.6615845461886,1700,15.78,25.0,,2.621171271843727e-22,0.0
2022-06-15,29500.66158454619,1229.6615845461886,1700,16.63,25.0,,1.9903139466906084e-26,0.0
2022-06-16,24213.66158454619,1229.6615845461886,1700,13.52,25.0,,1.038897046281026e-120,0.0
2022-06-17,24485.66158454619,1229.6615845461886,1700,13.68,,,0.0,0.0
2022-06-21,26411.67658418711,1234.676584187108,1700,14.81,25.0,,5.064347631879355e-29,0.0
2022-06-22,25493.67658418711,1234.676584187108,1700,14.27,25.0,,3.23812377968932e-50,0.0
2022-06-23,25017.67658418711,1234.676584187108,1700,13.99,25.0,,1.0475603112345276e-107,0.0
2022-06-24,28162.67658418711,1234.676584187108,1700,15.84,,,0.0,0.0
2022-06-27,28066.626584187106,1223.626584187108,1700,15.79,25.0,,1.7504508760500833e-16,0.0
2022-06-28,25941.626584187106,1223.626584187108,1700,14.54,25.0,,3.986322541923997e-31,0.0
2022-06-29,24243.205569079135,1223.626584187108,1700,13.55,25.0,,15.421015107970582,0.0
2022-06-30,23459.626584187106,1223.626584187108,1700,13.08,25.0,,5.292042593148475e-134,0.0
2022-07-01,20943.626584187106,1223.626584187108,1700,11.6,,,0.0,0.0
2022-07-05,21519.42658418711,135.42658418710795,1800,11.88,25.0,,7.342280790320761e-59,0.0
2022-07-06,21915.42658418711,135.42658418710795,1800,12.1,25.0,,4.491269676928534e-84,0.0
2022-07-07,24813.42658418711,135.42658418710795,1800,13.71,25.0,,2.759999661359113e-115,0.0
2022-07-08,25173.42658418711,135.42658418710795,1800,13.91,,,0.0,0.0
2022-07-11,23325.72658418711,123.72658418710795,1800,12.89,25.0,,7.651796622503858e-35,0.0
2022-07-12,23487.72658418711,123.72658418710795,1800,12.98,25.0,,1.2142295897772266e-45,0.0
2022-07-13,24027.72658418711,123.72658418710795,1800,13.28,25.0,,6.605348655036275e-64,0.0
2022-07-14,25467.72658418711,123.72658418710795,1800,14.08,25.0,,2.529056187617217e-105,0.0
2022-07-15,27357.72658418711,123.72658418710795,1800,15.13,,,0.0,0.0
2022-07-18,26965.0565830465,163.05658304649856,1800,14.89,25.0,,4.078585406934198e-21,0.0
2022-07-19,30672.396617394843,163.05658304649856,1800,16.96,25.0,,18.659965651656325,0.0
2022-07-20,32959.0565830465,163.05658304649856,1800,18.22,25.0,,1.0736847189750895e-15,0.0
2022-07-21,34487.902189787164,163.05658304649856,1800,19.08,25.0,,19.154393259335478,0.0
2022-07-22,31879.0565830465,163.05658304649856,1800,17.62,,,0.0,0.0
2022-07-25,31290.36658266603,168.36658266629544,1800,17.29,25.0,,2.6406134158157273e-10,0.0
2022-07-26,29688.36658266629,168.36658266629544,1800,16.4,25.0,,1.2993744689589614e-18,0.0
2022-07-27,33900.3665826663,168.36658266629544,1800,18.74,25.0,,6.449472499964044e-13,0.0
2022-07-28,35034.3665826663,168.36658266629544,1800,19.37,25.0,,1.008958426061725e-20,0.0
2022-07-29,35880.3665826663,168.36658266629544,1800,19.84,,,0.0,0.0
2022-08-01,36161.70658255364,224.70658114548291,1800,20.0,25.0,,62.99999859184027,0.0
2022-08-02,35999.70658215131,224.70658114548291,1800,19.9,25.0,,44.99999899417162,0.0
2022-08-03,38996.706581950144,224.70658114548291,1800,21.56,25.0,,35.999999195337296,0.0
2022-08-04,39995.70658174898,224.70658114548291,1800,22.11,25.0,,26.99999939650297,0.0
2022-08-05,38996.70658114548,224.70658114548291,1800,21.54,,,0.0,0.0
2022-08-08,37236.12657711949,417.12657658304533,1800,20.51,25.0,,98.9999994635582,0.0
2022-08-09,32196.126577186547,417.12657658304533,1800,17.67,25.0,,26.99999939650297,0.0
2022-08-10,36343.42457523045,417.12657658304533,1800,19.97,25.0,,19.702001352601208,0.0
2022-08-11,36003.12657658305,417.12657658304533,1800,19.77,25.0,,1.7846573753375632e-17,0.0
2022-08-12,39297.12657658305,417.12657658304533,1800,21.6,,,0.0,0.0
2022-08-15,39626.526580458834,575.5265791177328,1800,21.77,25.0,,134.9999986588955,0.0
2022-08-16,38492.52658012356,575.5265791177328,1800,21.09,25.0,,44.99999899417162,0.0
2022-08-17,35666.52657972123,575.5265791177328,1800,19.51,25.0,,26.99999939650297,0.0
2022-08-18,38211.36220631375,575.5265791177328,1800,20.92,25.0,,20.16437280397779,0.0
2022-08-19,35045.52657911773,575.5265791177328,1800,19.15,,,0.0,0.0
2022-08-22,31144.58272699308,597.8465783573265,1800,16.98,25.0,,17.263851364245888,0.0
2022-08-23,31809.846578357327,597.8465783573265,1800,17.34,25.0,,7.564007139027356e-14,0.0
2022-08-24,31899.846578357327,597.8465783573265,1800,17.39,25.0,,7.720137474169013e-21,0.0
2022-08-25,35391.84657835733,597.8465783573265,1800,19.33,25.0,,4.5811126283399275e-21,0.0
2022-08-26,29325.846578357327,597.8465783573265,1800,15.96,,,0.0,0.0
2022-08-29,27604.146578357326,586.1465783573268,1800,15.01,25.0,,1.9015099622865035e-20,0.0
2022-08-30,26686.146578357326,586.1465783573268,1800,14.5,25.0,,2.0151399194318825e-31,0.0
2022-08-31,25804.146578357326,586.1465783573268,1800,14.01,25.0,,1.5216818168545734e-53,0.0
2022-09-01,24364.146578357326,586.1465783573268,1800,13.21,25.0,,6.228363651097279e-130,0.0
2022-09-02,23662.146578357326,586.1465783573268,1800,12.82,,,0.0,0.0
2022-09-06,22912.446578357325,574.4465783573268,1800,12.41,25.0,,3.858481121763313e-52,0.0
2022-09-07,23992.446578357325,574.4465783573268,1800,13.01,25.0,,4.006634352084239e-68,0.0
2022-09-08,25198.446578357325,574.4465783573268,1800,13.68,25.0,,3.9947408342770493e-116,0.0
2022-09-09,26980.446578357325,574.4465783573268,1800,14.67,,,0.0,0.0
2022-09-12,27201.756577977125,579.7565779771236,1800,14.79,25.0,,1.1002342486119706e-21,0.0
2022-09-13,22287.756577977125,579.7565779771236,1800,12.06,25.0,,1.6844524618081764e-56,0.0
2022-09-14,23061.756577977125,579.7565779771236,1800,12.49,25.0,,6.828296408152421e-77,0.0
2022-09-15,21981.756577977125,579.7565779771236,1800,11.89,25.0,,3.5592835427351954e-176,0.0
2022-09-16,22287.756577977125,579.7565779771236,1800,12.06,,,0.0,0.0
2022-09-19,22672.056577977124,568.0565779771235,1800,12.28,25.0,,3.4617570958868235e-40,0.0
2022-09-20,21593.352330288606,568.0565779771235,1800,11.69,25.0,,16.70424768851819,0.0
2022-09-21,21017.686026614138,568.0565779771235,1800,11.38,25.0,,34.37055136298631,0.0
2022-09-22,19324.056577977124,568.0565779771235,1800,10.42,25.0,,4.7932524247623536e-244,0.0
2022-09-23,18496.056577977124,568.0565779771235,1800,9.96,,,0.0,0.0
2022-09-26,17710.356577977123,556.3565779771235,1800,9.53,25.0,,3.7613328514627895e-74,0.0
2022-09-27,18230.960219061923,556.3565779771235,1800,9.83,25.0,,19.39635891520078,0.0
2022-09-28,18916.356577977123,556.3565779771235,1800,10.2,25.0,,3.315001386695647e-128,0.0
2022-09-29,17188.356577977123,556.3565779771235,1800,9.24,25.0,,0.0,0.0
2022-09-30,16342.356577977123,556.3565779771235,1800,8.77,,,0.0,0.0
2022-10-03,18039.66657759692,561.6665775969203,1800,9.71,25.0,,2.6781720436913003e-71,0.0
2022-10-04,20450.173892765284,561.6665775969203,1800,11.06,25.0,,19.492684831636247,0.0
2022-10-05,21029.316279429982,561.6665775969203,1800,11.38,25.0,,16.35029816693539,0.0
2022-10-06,20613.77701547948,561.6665775969203,1800,11.15,25.0,,17.88956211743801,0.0
2022-10-07,17049.66657759692,561.6665775969203,1800,9.16,,,0.0,0.0
2022-10-10,15386.704679556495,625.3184786148365,1800,8.22,25.0,,34.61379905834371,0.0
2022-10-11,14145.414306259869,625.3184786148365,1800,7.53,25.0,,33.90417235496799,0.0
2022-10-12,13783.318478614836,625.3184786148365,1800,7.31,25.0,,8.2990842723448e-241,0.0
2022-10-13,14953.318478614836,625.3184786148365,1800,7.96,25.0,,0.0,0.0
2022-10-14,13063.318478614836,625.3184786148365,1800,6.91,,,0.0,0.0
2022-10-17,13861.618478614837,613.6184786148365,1800,7.36,25.0,,3.460735729491241e-119,0.0
2022-10-18,13969.618478614837,613.6184786148365,1800,7.42,25.0,,8.832582010103001e-157,0.0
2022-10-19,14257.618478614837,613.6184786148365,1800,7.58,25.0,,7.605621813513482e-227,0.0
2022-10-20,14527.618478614837,613.6184786148365,1800,7.73,25.0,,0.0,0.0
2022-10-21,16093.618478614837,613.6184786148365,1800,8.6,,,0.0,0.0
2022-10-24,16261.918478614834,601.9184786148364,1800,8.7,25.0,,7.858668755558327e-89,0.0
2022-10-25,17287.918478614836,601.9184786148364,1800,9.27,25.0,,1.1680260562285322e-104,0.0
2022-10-26,16783.918478614836,601.9184786148364,1800,8.99,25.0,,9.34636600024853e-167,0.0
2022-10-27,15937.918478614836,601.9184786148364,1800,8.52,25.0,,0.0,0.0
2022-10-28,17737.918478614836,601.9184786148364,1800,9.52,,,0.0,0.0
2022-10-31,16729.64849399999,1321.6484907813365,1800,8.89,9.5,,593.9999967813492,0.0
2022-11-01,17026.648507947473,1321.6484907813365,1800,9.11,9.5,,692.9999828338623,0.0
2022-11-02,15991.648493597659,1321.6484907813365,1800,8.22,9.5,,125.99999718368053,0.0
2022-11-03,15496.648491384833,1321.6484907813365,1800,7.89,9.5,,26.99999939650297,0.0
2022-11-04,17557.648490781336,1321.6484907813365,1800,9.02,,,0.0,0.0
2022-11-07,18213.228521618992,1236.728505764156,1900,9.6,9.5,,1263.4999841451645,0.0
2022-11-08,18669.22849670425,1236.728505764156,1900,10.17,9.5,,1890.500009059906,0.0
2022-11-09,17994.72850463167,1236.728505764156,1900,9.21,9.5,,741.0000011324883,0.0
2022-11-10,19286.72847858444,1236.728505764156,1900,12.11,9.5,,4959.000027179718,0.0
2022-11-11,19277.228505764157,19277.228505764157,0,13.19,,,0.0,0.0
2022-11-14,19298.158531365545,1966.1585246898233,1400,12.76,13.5,,531.9999933242798,0.0
2022-11-15,20145.158536372335,1966.1585246898233,1400,13.9,13.5,,1280.9999883174896,0.0
2022-11-16,18703.158527610452,1966.1585246898233,1400,12.09,13.5,,188.9999970793724,0.0
2022-11-17,19319.158524794133,1966.1585246898233,1400,12.44,13.5,,62.99999989569187,0.0
2022-11-18,19466.158524689825,1966.1585246898233,1400,12.5,,,0.0,0.0
2022-11-21,18574.808522602172,867.3085221551357,1500,11.86,13.5,,82.49999955296516,0.0
2022-11-22,20052.308521261068,867.3085221551357,1500,12.93,13.5,,210.00000089406967,0.0
2022-11-23,20659.808517237754,867.3085221551357,1500,13.34,13.5,,217.5000049173832,0.0
2022-11-25,20127.308522155137,867.3085221551357,1500,12.84,,,0.0,0.0
2022-11-28,18843.608504837008,1226.1085086368023,1500,11.84,13.5,,142.5000037997961,0.0
2022-11-29,18708.60850975439,1226.1085086368023,1500,11.73,13.5,,112.49999888241291,0.0
2022-11-30,20966.108512213083,1226.1085086368023,1500,13.85,13.5,,1034.9999964237213,0.0
2022-12-01,20876.108501484247,1226.1085086368023,1500,13.47,13.5,,555.0000071525574,0.0
2022-12-02,20771.108508636804,1226.1085086368023,1500,13.03,,,0.0,0.0
2022-12-05,20119.883517233284,1542.3835145510732,1500,12.59,13.5,,307.499997317791,0.0
2022-12-06,19039.88351499811,1542.3835145510732,1500,11.72,13.5,,82.49999955296516,0.0
2022-12-07,19054.88351572454,1542.3835145510732,1500,11.71,13.5,,52.499998826533556,0.0
2022-12-08,20434.883515333386,1542.3835145510732,1500,12.66,13.5,,97.49999921768904,0.0
2022-12-09,20007.383514551075,1542.3835145510732,1500,12.31,,,0.0,0.0
2022-12-12,20524.16347766295,908.1634929217397,1600,13.0,13.5,,1184.000015258789,0.0
2022-12-13,21412.163511995226,908.1634929217397,1600,13.64,13.5,,1319.9999809265137,0.0
2022-12-14,21196.163482431322,908.1634929217397,1600,12.97,13.5,,464.0000104904175,0.0
2022-12-15,19092.16349345818,908.1634929217397,1600,11.38,13.5,,23.999999463558197,0.0
2022-12-16,18668.16349292174,908.1634929217397,1600,11.1,,,0.0,0.0
2022-12-19,18007.123492444305,943.1234919078647,1600,10.68,13.5,,23.999999463558197,0.0
2022-12-20,17607.123492444305,943.1234919078647,1600,10.43,13.5,,23.999999463558197,0.0
2022-12-21,18815.12347082416,943.1234919078647,1600,11.17,13.5,,2.108370320955244e-05,0.0
2022-12-22,16575.123491907863,943.1234919078647,1600,9.77,13.5,,9.143926388495895e-34,0.0
2022-12-23,16575.123491907863,943.1234919078647,1600,9.77,,,0.0,0.0
2022-12-27,15747.843491569907,947.8434915699064,1600,9.25,13.5,,3.7256134722285506e-15,0.0
2022-12-28,15123.843491569907,947.8434915699064,1600,8.86,13.5,,1.603125741429645e-28,0.0
2022-12-29,16483.843491569907,947.8434915699064,1600,9.71,13.5,,4.666671992686868e-35,0.0
2022-12-30,16435.843491569907,947.8434915699064,1600,9.68,,,0.0,0.0
2023-01-03,15897.443491571144,937.4434915711447,1600,9.35,13.5,,2.7788050231030183e-14,0.0
2023-01-04,17129.443491571143,937.4434915711447,1600,10.12,13.5,,3.1224581861193133e-13,0.0
2023-01-05,16218.32861374745,937.4434915711447,1600,9.56,13.5,,15.114877823694872,0.0
2023-01-06,18361.443491571146,937.4434915711447,1600,10.89,,,0.0,0.0
2023-01-09,19516.563485949235,1244.5634816577003,1600,11.54,13.5,,191.99999570846558,0.0
2023-01-10,20164.56347975035,1244.5634816577003,1600,11.98,13.5,,248.00000190734863,0.0
2023-01-11,20724.563485949235,1244.5634816577003,1600,12.42,13.5,,391.9999957084656,0.0
2023-01-12,21668.563482849793,1244.5634816577003,1600,12.84,13.5,,119.9999988079071,0.0
2023-01-13,21980.5634816577,1244.5634816577003,1600,12.96,,,0.0,0.0
2023-01-17,22425.68348569174,1929.6834942748114,1600,13.07,13.5,,416.00000858306885,0.0
2023-01-18,22233.68349594374,1929.6834942748114,1600,12.82,13.5,,207.99999833106995,0.0
2023-01-19,20714.7712219322,1929.6834942748114,1600,11.75,13.5,,14.91227234261201,0.0
2023-01-20,22473.68349427481,1929.6834942748114,1600,12.84,,,0.0,0.0
2023-01-23,24496.158475833134,1894.6585325767562,1700,14.76,13.5,,2490.500056743622,0.0
2023-01-24,24436.658573107914,1894.6585325767562,1700,14.41,13.5,,1954.9999594688416,0.0
2023-01-25,24589.65853662987,1894.6585325767562,1700,14.54,13.5,,2022.9999959468842,0.0
2023-01-26,24768.158520417408,1894.6585325767562,1700,15.26,13.5,,3068.5000121593475,0.0
2023-01-27,24836.158532576756,24836.158532576756,0,14.96,,,0.0,0.0
2023-01-30,24149.528546093898,1327.028544067339,1700,13.77,15.0,,586.4999979734421,0.0
2023-01-31,25084.52856433292,1327.028544067339,1700,14.55,15.0,,977.4999797344208,0.0
2023-02-01,26597.52857243915,1327.028544067339,1700,16.82,15.0,,3323.499971628189,0.0
2023-02-02,26818.528673767047,1327.028544067339,1700,17.95,15.0,,5023.499870300293,0.0
2023-02-03,26818.52854406734,26818.52854406734,0,16.91,,,0.0,0.0
2023-02-06,26465.488492225602,1169.4885008086726,1600,16.07,17.5,,416.00000858306885,0.0
2023-02-07,28209.48850271602,1169.4885008086726,1600,17.62,17.5,,1151.9999980926514,0.0
2023-02-08,27209.488496993974,1169.4885008086726,1600,16.46,17.5,,296.00000381469727,0.0
2023-02-09,27529.488500093412,1169.4885008086726,1600,16.58,17.5,,168.00000071525574,0.0
2023-02-10,26385.48850080867,1169.4885008086726,1600,15.76,,,0.0,0.0
2023-02-13,27281.24852497478,1809.2485116233393,1600,16.46,17.5,,863.9999866485596,0.0
2023-02-14,28609.248521160087,1809.2485116233393,1600,17.35,17.5,,959.9999904632568,0.0
2023-02-15,29169.248504947616,1809.2485116233393,1600,17.58,17.5,,768.0000066757202,0.0
2023-02-16,27785.24851174255,1809.2485116233393,1600,16.28,17.5,,71.99999988079071,0.0
2023-02-17,26593.24851162334,1809.2485116233393,1600,15.49,,,0.0,0.0
2023-02-21,24172.653512672085,415.15351210211355,1700,13.99,17.5,,25.499999430030584,0.0
2023-02-22,23858.15351209293,415.15351210211355,1700,13.79,17.5,,9.186476381326234e-09,0.0
2023-02-23,26102.153510845554,415.15351210211355,1700,15.11,17.5,,1.2565615909474908e-06,0.0
2023-02-24,24691.153512102115,415.15351210211355,1700,14.28,,,0.0,0.0
2023-02-27,25126.86351161574,468.3635106657906,1700,14.53,17.5,,42.499999050050974,0.0
2023-02-28,25347.86351123576,468.3635106657906,1700,14.65,17.5,,25.499999430030584,0.0
2023-03-01,25441.363281253136,468.3635106657906,1700,14.69,17.5,,0.0002294126546821733,0.0
2023-03-02,26002.36351035049,468.3635106657906,1700,15.02,17.5,,3.1530136977711e-07,0.0
2023-03-03,27141.36351066579,468.3635106657906,1700,15.69,,,0.0,0.0
2023-03-06,26352.22351073672,682.2235116233392,1700,15.16,17.5,,102.00000088661909,0.0
2023-03-07,25595.723512573288,682.2235116233392,1700,14.68,17.5,,42.499999050050974,0.0
2023-03-08,27516.72351212998,682.2235116233392,1700,15.84,17.5,,93.49999949336052,0.0
2023-03-09,25969.723512193308,682.2235116233392,1700,14.89,17.5,,25.499999430030584,0.0
2023-03-10,24550.22351162334,682.2235116233392,1700,14.04,,,0.0,0.0
2023-03-13,24500.498514720173,751.498512820275,1700,14.02,17.5,,84.99999810010195,0.0
2023-03-14,26625.498512756945,751.498512820275,1700,15.26,17.5,,68.00000006332994,0.0
2023-03-15,25707.498513580234,751.498512820275,1700,14.7,17.5,,33.99999924004078,0.0
2023-03-16,28580.498514720177,751.498512820275,1700,16.42,17.5,,84.99999810010195,0.0
2023-03-17,28138.498512820275,751.498512820275,1700,16.11,,,0.0,0.0
2023-03-20,28877.743509111675,1431.2435243108584,1700,16.62,17.5,,807.5000151991844,0.0
2023-03-21,29090.24352329758,1431.2435243108584,1700,16.66,17.5,,663.000001013279,0.0
2023-03-22,28767.243526084098,1431.2435243108584,1700,16.21,17.5,,220.99999822676182,0.0
2023-03-23,30424.743536470207,1431.2435243108584,1700,17.5,17.5,,756.4999878406525,0.0
2023-03-24,29583.243524310856,1431.2435243108584,1700,16.56,,,0.0,0.0
2023-03-27,28955.858511979255,2078.8585185655666,1700,15.97,17.5,,272.00000658631325,0.0
2023-03-28,28522.358519072208,2078.8585185655666,1700,15.61,17.5,,93.49999949336052,0.0
2023-03-29,30698.35851552573,2078.8585185655666,1700,17.13,17.5,,501.5000030398369,0.0
2023-03-30,31539.858510459337,2078.8585185655666,1700,17.95,17.5,,1054.0000081062317,0.0
2023-03-31,31820.35851856557,31820.35851856557,0,18.28,,,0.0,0.0
2023-04-03,31981.518528870612,2155.0185243108563,1700,17.79,18.5,,416.4999954402447,0.0
2023-04-04,30621.51852564079,2155.0185243108563,1700,16.78,18.5,,59.49999867007136,0.0
2023-04-05,29185.018523851537,2155.0185243108563,1700,15.9,18.5,,4.593218601422116e-07,0.0
2023-04-06,28777.018524310857,2155.0185243108563,1700,15.66,,,0.0,0.0
2023-04-10,30165.868526516973,672.8685255782,1800,16.45,18.5,,116.99999906122684,0.0
2023-04-11,29787.86852698636,672.8685255782,1800,16.21,18.5,,62.99999859184027,0.0
2023-04-12,28185.868526181697,672.8685255782,1800,15.3,18.5,,26.99999939650297,0.0
2023-04-13,28896.868525561826,672.8685255782,1800,15.68,18.5,,1.6374306859319855e-08,0.0
2023-04-14,28716.8685255782,672.8685255782,1800,15.58,,,0.0,0.0
2023-04-17,28712.18852542129,695.1885248177937,1800,15.58,18.5,,26.99999939650297,0.0
2023-04-18,29072.18852542129,695.1885248177937,1800,15.78,18.5,,26.99999939650297,0.0
2023-04-19,28145.188506217717,695.1885248177937,1800,15.25,18.5,,1.8600077772921846e-05,0.0
2023-04-20,28091.18852481779,695.1885248177937,1800,15.22,18.5,,4.681949366281757e-12,0.0
2023-04-21,27425.188524817793,695.1885248177937,1800,14.85,,,0.0,0.0
2023-04-24,27088.497057226046,700.4985244375905,1800,14.66,18.5,,0.0014672115419927818,0.0
2023-04-25,24424.498524437582,700.4985244375905,1800,13.18,18.5,,6.468530658513287e-12,0.0
2023-04-26,24802.49852443759,700.4985244375905,1800,13.39,18.5,,1.516143475138226e-16,0.0
2023-04-27,25054.49852443759,700.4985244375905,1800,13.53,18.5,,1.9914917650739967e-31,0.0
2023-04-28,26368.49852443759,700.4985244375905,1800,14.26,,,0.0,0.0
2023-05-01,27057.80723197536,705.8085240573873,1800,14.64,18.5,,0.0012920820245309044,0.0
2023-05-02,26499.808522016836,705.8085240573873,1800,14.33,18.5,,2.040548726370904e-06,0.0
2023-05-03,25599.808524057386,705.8085240573873,1800,13.83,18.5,,2.638224511289284e-13,0.0
2023-05-04,25149.406579302748,705.8085240573873,1800,13.59,18.5,,18.401944754638865,0.0
2023-05-05,26787.808524057386,705.8085240573873,1800,14.49,,,0.0,0.0
2023-05-08,27082.107634979504,694.1091021910478,1800,14.66,18.5,,0.0014672115419927818,0.0
2023-05-09,25750.109102154533,694.1091021910478,1800,13.92,18.5,,3.651276550945322e-08,0.0
2023-05-10,26470.10910219069,694.1091021910478,1800,14.32,18.5,,3.5562348730252974e-10,0.0
2023-05-11,25984.109102191047,694.1091021910478,1800,14.05,18.5,,2.781372227134971e-24,0.0
2023-05-12,25912.109102191047,694.1091021910478,1800,14.01,,,0.0,0.0
2023-05-15,27916.3862231936,682.4094764213096,1800,15.13,18.5,,0.023253227706471334,0.0
2023-05-16,27754.40877535721,682.4094764213096,1800,15.04,18.5,,0.000701064097768227,0.0
2023-05-17,29788.369797498915,682.4094764213096,1800,16.17,18.5,,0.03967892239977542,0.0
2023-05-18,32344.40947668953,682.4094764213096,1800,17.68,18.5,,161.9999997317791,0.0
2023-05-19,31948.409476421308,682.4094764213096,1800,17.37,,,0.0,0.0
2023-05-22,32215.979502181246,1129.9794946710597,1800,17.54,18.5,,485.99999248981476,0.0
2023-05-23,31342.979493866398,1129.9794946710597,1800,16.89,18.5,,189.0000008046627,0.0
2023-05-24,29893.97949587806,1129.9794946710597,1800,16.01,18.5,,53.99999879300594,0.0
2023-05-25,34033.979483942225,1129.9794946710597,1800,19.18,18.5,,1620.000010728836,0.0
2023-05-26,34420.97949467106,34420.97949467106,0,22.91,,,0.0,0.0
2023-05-30,33616.81945848866,2270.8194568197273,1400,22.86,24.5,,657.99999833107,0.0
2023-05-31,31719.819455255107,2270.8194568197273,1400,21.11,24.5,,105.00000156462193,0.0
2023-06-01,33147.81945556803,2270.8194568197273,1400,22.14,24.5,,119.00000125169754,0.0
2023-06-02,33098.81945681973,2270.8194568197273,1400,22.02,,,0.0,0.0
2023-06-05,31703.344450507597,345.8444500605606,1500,20.96,24.5,,82.49999955296516,0.0
2023-06-06,32843.3444505076,345.8444500605606,1500,21.72,24.5,,82.49999955296516,0.0
2023-06-07,32738.34445123403,345.8444500605606,1500,21.63,24.5,,52.499998826533556,0.0
2023-06-08,33728.34445089875,345.8444500605606,1500,22.28,24.5,,37.49999916180968,0.0
2023-06-09,33975.84445006056,345.8444500605606,1500,22.42,,,0.0,0.0
2023-06-12,36570.01941964431,1342.5194196443103,1500,24.61,24.5,,1687.5,0.0
2023-06-13,37387.51941606803,1342.5194196443103,1500,25.59,24.5,,2340.0000035762787,0.0
2023-06-14,37980.019441101984,1342.5194196443103,1500,26.69,24.5,,3397.499978542328,0.0
2023-06-15,37972.51937315269,1342.5194196443103,1500,25.95,24.5,,2295.000046491623,0.0
2023-06-16,38085.01941964431,38085.01941964431,0,25.18,,,0.0,0.0
2023-06-20,38131.44441189273,1658.9444145749367,1500,24.61,26.0,,442.500002682209,0.0
2023-06-21,35761.44441541313,1658.9444145749367,1500,22.76,26.0,,37.49999916180968,0.0
2023-06-22,36331.44441507785,1658.9444145749367,1500,23.13,26.0,,22.49999949708581,0.0
2023-06-23,34448.94441457494,1658.9444145749367,1500,21.86,,,0.0,0.0
