start,cfg,final,cagr,maxdd,bh_cagr,bh_dd,excess
2022-02-14,F2+F3,279167.0022311283,0.2700727019539024,-0.6630323337699551,0.4154145852442066,-0.8798607377519644,-0.14534188329030417
2022-02-14,F1+F2+F3,279167.0022311283,0.2700727019539024,-0.6630323337699551,0.4154145852442066,-0.8798607377519644,-0.14534188329030417
2022-02-28,baseline,123510.54144599731,0.05073272286614383,-0.616067538210991,0.40793850415377353,-0.8798237211067892,-0.3572057812876297
2022-02-28,F1,126449.84486004061,0.0564429566702247,-0.616067538210991,0.40793850415377353,-0.8798237211067892,-0.35149554748354883
2022-02-28,F2,189326.12884251183,0.15884185189099487,-0.5736004983375544,0.40793850415377353,-0.8798237211067892,-0.24909665226277866
2022-02-28,F3,190118.3495822396,0.16071469636432578,-0.6938661772186151,0.40793850415377353,-0.8798237211067892,-0.24722380778944775
2022-02-28,F1+F2,189326.12884251183,0.15884185189099487,-0.5736004983375544,0.40793850415377353,-0.8798237211067892,-0.24909665226277866
2022-02-28,F1+F3,199376.241030499,0.1735023335939896,-0.6938661772186151,0.40793850415377353,-0.8798237211067892,-0.23443617055978394
2022-02-28,F2+F3,292149.55329398165,0.2808057219200648,-0.6598662135194516,0.40793850415377353,-0.8798237211067892,-0.12713278223370872
2022-02-28,F1+F2+F3,292149.55329398165,0.2808057219200648,-0.6598662135194516,0.40793850415377353,-0.8798237211067892,-0.12713278223370872
2022-03-07,baseline,118267.84746168091,0.04701844351892648,-0.6594507201987577,0.5216589380758814,-0.8798382519380731,-0.4746404945569549
2022-03-07,F1,122982.72803571913,0.05653525587435637,-0.6594507201987577,0.5216589380758814,-0.8798382519380731,-0.465123682201525
2022-03-07,F2,175469.518756386,0.14712882761018653,-0.6253120662786574,0.5216589380758814,-0.8798382519380731,-0.37453011046569484
2022-03-07,F3,198008.11740467366,0.1861163401900936,-0.7127478174292745,0.5216589380758814,-0.8798382519380731,-0.3355425978857878
2022-03-07,F1+F2,175469.518756386,0.14712882761018653,-0.6253120662786574,0.5216589380758814,-0.8798382519380731,-0.37453011046569484
2022-03-07,F1+F3,197005.92284341867,0.18472406226765337,-0.7127478174292745,0.5216589380758814,-0.8798382519380731,-0.336934875808228
2022-03-07,F2+F3,300039.6371355287,0.3058867308369426,-0.6872719299201637,0.5216589380758814,-0.8798382519380731,-0.21577220723893875
2022-03-07,F1+F2+F3,300039.6371355287,0.3058867308369426,-0.6872719299201637,0.5216589380758814,-0.8798382519380731,-0.21577220723893875
2022-03-14,baseline,106802.4719959337,0.017697230336033654,-0.6923211417937276,0.5456050959333003,-0.8799051854578557,-0.5279078655972667
2022-03-14,F1,110174.62173007314,0.025079006617094057,-0.6923211417937276,0.5456050959333003,-0.8799051854578557,-0.5205260893162063
2022-03-14,F2,166311.0351015971,0.12999363263545738,-0.6701447992382372,0.5456050959333003,-0.8799051854578557,-0.41561146329784293
2022-03-14,F3,182110.53309112182,0.1546557324042548,-0.7382671969255942,0.5456050959333003,-0.8799051854578557,-0.3909493635290455
2022-03-14,F1+F2,166311.0351015971,0.12999363263545738,-0.6701447992382372,0.5456050959333003,-0.8799051854578557,-0.41561146329784293
2022-03-14,F1+F3,187507.20764952293,0.16252213242334457,-0.7382671969255942,0.5456050959333003,-0.8799051854578557,-0.38308296350995574
2022-03-14,F2+F3,272004.1234218223,0.269957644168777,-0.7103792920283558,0.5456050959333003,-0.8799051854578557,-0.2756474517645233
2022-03-14,F1+F2+F3,272004.1234218223,0.269957644168777,-0.7103792920283558,0.5456050959333003,-0.8799051854578557,-0.2756474517645233
2022-03-21,baseline,123570.2190083384,0.049270748656541796,-0.6217978069655066,0.43178264219985074,-0.8797891412623943,-0.38251189354330895
2022-03-21,F1,126509.5224223817,0.05504704705023533,-0.6217978069655066,0.43178264219985074,-0.8797891412623943,-0.3767355951496154
2022-03-21,F2,197497.14861991076,0.16970686684874337,-0.58310724927,0.43178264219985074,-0.8797891412623943,-0.2620757753511074
2022-03-21,F3,197046.9251585711,0.1685960678420413,-0.6937291482154175,0.43178264219985074,-0.8797891412623943,-0.26318657435780946
2022-03-21,F1+F2,197497.14861991076,0.16970686684874337,-0.58310724927,0.43178264219985074,-0.8797891412623943,-0.2620757753511074
2022-03-21,F1+F3,198066.84548079857,0.1700058589605653,-0.6937291482154175,0.43178264219985074,-0.8797891412623943,-0.26177678323928544
2022-03-21,F2+F3,300049.5471645645,0.2879908255919086,-0.6629972106539472,0.43178264219985074,-0.8797891412623943,-0.14379181660794216
2022-03-21,F1+F2+F3,300049.5471645645,0.2879908255919086,-0.6629972106539472,0.43178264219985074,-0.8797891412623943,-0.14379181660794216
2022-03-28,baseline,127798.20549802887,0.0623939675804559,-0.5953590340008026,0.40277721931206,-0.8797477094325462,-0.3403832517316041
2022-03-28,F1,129847.96529911863,0.06636694812253774,-0.5953590340008026,0.40277721931206,-0.8797477094325462,-0.33641027118952227
2022-03-28,F2,197610.45045625477,0.1725748017312363,-0.5718080366606646,0.40277721931206,-0.8797477094325462,-0.23020241758082371
2022-03-28,F3,190107.75052368097,0.16379783953187,-0.6802905478367307,0.40277721931206,-0.8797477094325462,-0.23897937978019002
2022-03-28,F1+F2,197610.45045625477,0.1725748017312363,-0.5718080366606646,0.40277721931206,-0.8797477094325462,-0.23020241758082371
2022-03-28,F1+F3,199365.64197194035,0.17685202167541458,-0.6802905478367307,0.40277721931206,-0.8797477094325462,-0.22592519763664543
2022-03-28,F2+F3,292235.2884201412,0.28254987928004405,-0.6599820958564419,0.40277721931206,-0.8797477094325462,-0.12022734003201596
2022-03-28,F1+F2+F3,292235.2884201412,0.28254987928004405,-0.6599820958564419,0.40277721931206,-0.8797477094325462,-0.12022734003201596
2022-04-04,baseline,128485.9086521513,0.061795452347387814,-0.5958274412262317,0.44461949984177673,-0.8799162689238673,-0.3828240474943889
2022-04-04,F1,130535.66845324106,0.06576294019984052,-0.5958274412262317,0.44461949984177673,-0.8799162689238673,-0.3788565596419362
2022-04-04,F2,197628.26003647325,0.17480821259506096,-0.5607626089813652,0.44461949984177673,-0.8799162689238673,-0.26981128724671577
2022-04-04,F3,198020.67994628736,0.17452680113898156,-0.6702641799131795,0.44461949984177673,-0.8799162689238673,-0.2700926987027952
2022-04-04,F1+F2,197628.26003647325,0.17480821259506096,-0.5607626089813652,0.44461949984177673,-0.8799162689238673,-0.26981128724671577
2022-04-04,F1+F3,197018.48538503237,0.1731233261839582,-0.6702641799131795,0.44461949984177673,-0.8799162689238673,-0.27149617365781853
2022-04-04,F2+F3,285004.7074114912,0.279319011502158,-0.6430557455825625,0.44461949984177673,-0.8799162689238673,-0.16530048833961875
2022-04-04,F1+F2+F3,285004.7074114912,0.279319011502158,-0.6430557455825625,0.44461949984177673,-0.8799162689238673,-0.16530048833961875
2022-04-11,baseline,170400.13220981392,0.14075687935121484,-0.4943056448052512,0.5764908713071815,-0.879942042831616,-0.4357339919559666
2022-04-11,F1,168668.54076958928,0.13800211773757587,-0.4943056448052512,0.5764908713071815,-0.879942042831616,-0.4384887535696056
