date,equity,cash,shares,spot,call_K,put_K,call_val,put_val
2022-03-14,76364.50838095814,2213.5083809581392,1800,27.82,,39.0,0.0,24075.0
2022-03-15,78551.50855261952,2213.5083809581392,1800,31.51,,39.0,0.0,19620.000171661377
2022-03-16,82070.50820929676,2213.5083809581392,1800,36.39,,39.0,0.0,14354.999828338623
2022-03-17,82070.50838095814,2213.5083809581392,1800,36.99,,39.0,0.0,13275.0
2022-03-18,83816.50838095814,2213.5083809581392,1800,39.21,,39.0,0.0,11025.0
2022-03-21,83564.50855261952,2213.5083809581392,1800,38.92,,39.0,0.0,11295.000171661377
2022-03-22,83717.50855261952,2213.5083809581392,1800,39.63,,39.0,0.0,10170.000171661377
2022-03-23,80864.50803763539,2213.5083809581392,1800,36.62,,39.0,0.0,12734.999656677246
2022-03-24,86993.50855261952,2213.5083809581392,1800,42.2,,39.0,0.0,8820.000171661377
2022-03-25,86273.50838095814,2213.5083809581392,1800,41.95,,39.0,0.0,8550.0
2022-03-28,86696.50829512745,2213.5083809581392,1800,42.76,,39.0,0.0,7514.9999141693115
2022-03-29,90251.50825221211,2213.5083809581392,1800,45.71,,39.0,0.0,5759.999871253967
2022-03-30,84626.5086384502,2213.5083809581392,1800,41.31,,39.0,0.0,8055.000257492065
2022-03-31,81467.50838095814,2213.5083809581392,1800,38.53,,39.0,0.0,9900.0
2022-04-01,79037.50846678881,2213.5083809581392,1800,36.23,,39.0,0.0,11610.000085830688
2022-04-04,80063.50838095814,2213.5083809581392,1800,38.0,,39.0,0.0,9450.0
2022-04-05,76247.50820929676,2213.5083809581392,1800,32.78,,39.0,0.0,15029.999828338623
2022-04-06,74978.50820929676,2213.5083809581392,1800,30.45,,39.0,0.0,17954.999828338623
2022-04-07,74933.50855261952,2213.5083809581392,1800,30.5,,39.0,0.0,17820.000171661377
2022-04-08,74033.50855261952,2213.5083809581392,1800,28.25,,39.0,0.0,20970.000171661377
2022-04-11,73601.50889594227,2213.5083809581392,1800,26.46,,39.0,0.0,23760.00051498413
2022-04-12,73403.50820929676,2213.5083809581392,1800,26.2,,39.0,0.0,24029.999828338623
2022-04-13,73691.50855261952,2213.5083809581392,1800,28.06,,39.0,0.0,20970.000171661377
2022-04-14,73223.50820929676,2213.5083809581392,1800,25.6,,39.0,0.0,24929.999828338623
2022-04-18,73376.50855261952,2213.5083809581392,1800,27.01,,39.0,0.0,22545.000171661377
2022-04-19,73412.50769431263,2213.5083809581392,1800,28.78,,39.0,0.0,19394.999313354492
2022-04-20,73268.50769431263,2213.5083809581392,1800,28.45,,39.0,0.0,19844.999313354492
2022-04-21,72881.50820929676,2213.5083809581392,1800,26.16,,39.0,0.0,23579.999828338623
2022-04-22,72836.50803763539,2213.5083809581392,1800,24.41,,39.0,0.0,26684.999656677246
2022-04-25,72971.50820929676,2213.5083809581392,1800,25.71,,39.0,0.0,24479.999828338623
2022-04-26,72593.50838095814,2213.5083809581392,1800,22.35,,39.0,0.0,30150.0
2022-04-27,72575.50803763539,2213.5083809581392,1800,21.89,,39.0,0.0,30959.999656677246
2022-04-28,72782.50803763539,2213.5083809581392,1800,25.63,,39.0,0.0,24434.999656677246
2022-04-29,72584.50838095814,2213.5083809581392,1800,22.22,,39.0,0.0,30375.0
2022-05-02,73016.50889594227,2213.5083809581392,1800,24.51,,39.0,0.0,26685.00051498413
2022-05-03,72656.50769431263,2213.5083809581392,1800,25.11,,39.0,0.0,25244.999313354492
2022-05-04,72755.50855261952,2213.5083809581392,1800,28.04,,39.0,0.0,20070.000171661377
2022-05-05,73187.50803763539,2213.5083809581392,1800,23.98,,39.0,0.0,27809.999656677246
2022-05-06,72413.50889594227,2213.5083809581392,1800,23.3,,39.0,0.0,28260.00051498413
2022-05-09,72413.50735098988,2213.5083809581392,1800,19.65,,39.0,0.0,34829.99897003174
2022-05-10,72449.5094109264,2213.5083809581392,1800,21.12,,39.0,0.0,32220.00102996826
2022-05-11,72422.50838095814,2213.5083809581392,1800,19.13,,39.0,0.0,35775.0
2022-05-12,72674.5087242809,2213.5083809581392,1800,19.47,,39.0,0.0,35415.000343322754
2022-05-13,72548.5094109264,2213.5083809581392,1800,22.55,,39.0,0.0,29745.00102996826
2022-05-16,72449.5094109264,2213.5083809581392,1800,21.37,,39.0,0.0,31770.00102996826
2022-05-17,72449.50855261952,2213.5083809581392,1800,24.62,,39.0,0.0,25920.000171661377
2022-05-18,72521.50838095814,2213.5083809581392,1800,20.81,,39.0,0.0,32850.0
2022-05-19,72377.50838095814,2213.5083809581392,1800,20.48,,39.0,0.0,33300.0
2022-05-20,72404.50838095814,72404.50838095814,0,20.34,,,0.0,0.0
2022-05-23,73149.85809213787,234.85823518902362,3000,20.63,,19.0,0.0,11024.999856948853
2022-05-24,70449.85837824017,234.85823518902362,3000,19.08,,19.0,0.0,12975.000143051147
2022-05-25,72444.8583067146,234.85823518902362,3000,20.22,,19.0,0.0,11550.000071525574
2022-05-26,76839.85827810437,234.85823518902362,3000,22.55,,19.0,0.0,8955.000042915344
2022-05-27,82989.85810644299,234.85823518902362,3000,25.29,,19.0,0.0,6884.999871253967
2022-05-31,81654.8581207481,234.85823518902362,3000,24.85,,19.0,0.0,6869.999885559082
2022-06-01,78684.85829240948,234.85823518902362,3000,23.67,,19.0,0.0,7440.000057220459
2022-06-02,84894.858170816,234.85823518902362,3000,26.26,,19.0,0.0,5879.999935626984
2022-06-03,79119.85814935833,234.85823518902362,3000,23.89,,19.0,0.0,7214.9999141693115
2022-06-06,78924.85833532483,234.85823518902362,3000,23.89,,19.0,0.0,7020.000100135803
2022-06-07,80259.85832101971,234.85823518902362,3000,24.58,,19.0,0.0,6285.0000858306885
2022-06-08,76329.85836393505,234.85823518902362,3000,22.91,,19.0,0.0,7365.000128746033
2022-06-09,72294.85829240948,234.85823518902362,3000,21.04,,19.0,0.0,8940.000057220459
2022-06-10,67659.8583067146,234.85823518902362,3000,18.75,,19.0,0.0,11175.000071525574
2022-06-13,63009.858092137874,234.85823518902362,3000,15.5,,19.0,0.0,16274.999856948853
2022-06-14,63099.858092137874,234.85823518902362,3000,15.78,,19.0,0.0,15524.999856948853
2022-06-15,63699.85780603558,234.85823518902362,3000,16.63,,19.0,0.0,13574.999570846558
2022-06-16,60219.85794908673,234.85823518902362,3000,13.52,,19.0,0.0,19424.999713897705
2022-06-17,60024.85823518902,234.85823518902362,3000,13.68,,19.0,0.0,18750.0
2022-06-21,60939.858092137874,234.85823518902362,3000,14.81,,19.0,0.0,16274.999856948853
2022-06-22,60219.858664342464,234.85823518902362,3000,14.27,,19.0,0.0,17175.000429153442
2022-06-23,59829.85823518902,234.85823518902362,3000,13.99,,19.0,0.0,17625.0
2022-06-24,61554.858664342464,234.85823518902362,3000,15.84,,19.0,0.0,13800.000429153442
2022-06-27,61329.85837824017,234.85823518902362,3000,15.79,,19.0,0.0,13725.000143051147
2022-06-28,60129.858092137874,234.85823518902362,3000,14.54,,19.0,0.0,16274.999856948853
2022-06-29,59334.85780603558,234.85823518902362,3000,13.55,,19.0,0.0,18449.999570846558
2022-06-30,58974.85823518902,234.85823518902362,3000,13.08,,19.0,0.0,19500.0
2022-07-01,58059.858092137874,234.85823518902362,3000,11.6,,19.0,0.0,23024.999856948853
2022-07-05,58074.85852129132,234.85823518902362,3000,11.88,,19.0,0.0,22200.000286102295
2022-07-06,57984.85780603558,234.85823518902362,3000,12.1,,19.0,0.0,21449.999570846558
2022-07-07,58614.85823518902,234.85823518902362,3000,13.71,,19.0,0.0,17250.0
2022-07-08,58614.858092137874,234.85823518902362,3000,13.91,,19.0,0.0,16649.999856948853
2022-07-11,58179.858092137874,234.85823518902362,3000,12.89,,19.0,0.0,19274.999856948853
2022-07-12,58224.858664342464,234.85823518902362,3000,12.98,,19.0,0.0,19050.000429153442
2022-07-13,58149.85780603558,234.85823518902362,3000,13.28,,19.0,0.0,18074.999570846558
2022-07-14,58749.858092137874,234.85823518902362,3000,14.08,,19.0,0.0,16274.999856948853
2022-07-15,59274.858092137874,234.85823518902362,3000,15.13,,19.0,0.0,13649.999856948853
2022-07-18,59004.85837824017,234.85823518902362,3000,14.89,,19.0,0.0,14100.000143051147
2022-07-19,61089.85837824017,234.85823518902362,3000,16.96,,19.0,0.0,9975.000143051147
2022-07-20,62874.85813505322,234.85823518902362,3000,18.22,,19.0,0.0,7979.999899864197
2022-07-21,63999.858449765736,234.85823518902362,3000,19.08,,19.0,0.0,6525.000214576721
2022-07-22,61644.858306714596,234.85823518902362,3000,17.62,,19.0,0.0,8550.000071525574
2022-07-25,60909.85842115551,234.85823518902362,3000,17.29,,19.0,0.0,8805.000185966492
2022-07-26,59784.85837824016,234.85823518902362,3000,16.4,,19.0,0.0,10350.000143051147
2022-07-27,62724.85797769695,234.85823518902362,3000,18.74,,19.0,0.0,6269.999742507935
2022-07-28,63444.858199426235,234.85823518902362,3000,19.37,,19.0,0.0,5099.999964237213
2022-07-29,64074.858228036464,234.85823518902362,3000,19.84,,19.0,0.0,4319.999992847443
2022-08-01,64449.85814935833,234.85823518902362,3000,20.0,,19.0,0.0,4214.9999141693115
2022-08-02,64224.85825664669,234.85823518902362,3000,19.9,,19.0,0.0,4290.000021457672
2022-08-03,67269.85822446019,234.85823518902362,3000,21.56,,19.0,0.0,2354.999989271164
2022-08-04,68514.85825307042,234.85823518902362,3000,22.11,,19.0,0.0,1950.0000178813934
2022-08-05,66834.85822446019,234.85823518902362,3000,21.54,,19.0,0.0,1979.999989271164
2022-08-08,64224.858303138324,234.85823518902362,3000,20.51,,19.0,0.0,2460.000067949295
2022-08-09,59349.858135053226,234.85823518902362,3000,17.67,,19.0,0.0,6104.999899864197
2022-08-10,62469.858253070415,234.85823518902362,3000,19.97,,19.0,0.0,2325.0000178813934
2022-08-11,61959.85816723973,234.85823518902362,3000,19.77,,19.0,0.0,2414.999932050705
2022-08-12,65799.8582208839,234.85823518902362,3000,21.6,,19.0,0.0,764.9999856948853
2022-08-15,65964.85823697716,234.85823518902362,3000,21.77,,19.0,0.0,420.00000178813934
2022-08-16,63954.85823071867,234.85823518902362,3000,21.09,,19.0,0.0,449.99999552965164
2022-08-17,60009.85821015508,234.85823518902362,3000,19.51,,19.0,0.0,1244.9999749660492
2022-08-18,63129.85823496551,234.85823518902362,3000,20.92,,19.0,0.0,134.99999977648258
2022-08-19,57684.858235189015,234.85823518902362,3000,19.15,,,0.0,0.0
2022-08-22,52199.27810885579,1551.2781088557886,2600,16.98,,15.0,0.0,6500.0
2022-08-23,52732.278183242386,1551.2781088557886,2600,17.34,,15.0,0.0,6097.000074386597
2022-08-24,52706.27802207143,1551.2781088557886,2600,17.39,,15.0,0.0,5940.999913215637
2022-08-25,56502.27812745243,1551.2781088557886,2600,19.33,,15.0,0.0,4693.000018596649
2022-08-26,50067.27823283345,1551.2781088557886,2600,15.96,,15.0,0.0,7020.000123977661
2022-08-29,48338.27814604909,1551.2781088557886,2600,15.01,,15.0,0.0,7761.000037193298
2022-08-30,47766.27804686696,1551.2781088557886,2600,14.5,,15.0,0.0,8514.99993801117
2022-08-31,46752.27810885579,1551.2781088557886,2600,14.01,,15.0,0.0,8775.0
2022-09-01,45842.27823283345,1551.2781088557886,2600,13.21,,15.0,0.0,9945.000123977661
2022-09-02,45088.27798487813,1551.2781088557886,2600,12.82,,15.0,0.0,10204.999876022339
2022-09-06,44542.27810885579,1551.2781088557886,2600,12.41,,15.0,0.0,10725.0
2022-09-07,44997.27823283345,1551.2781088557886,2600,13.01,,15.0,0.0,9620.000123977661
2022-09-08,45894.27810885579,1551.2781088557886,2600,13.68,,15.0,0.0,8775.0
2022-09-09,46986.27797248036,1551.2781088557886,2600,14.67,,15.0,0.0,7292.999863624573
2022-09-12,47168.27809645802,1551.2781088557886,2600,14.79,,15.0,0.0,7162.999987602234
2022-09-13,43762.27798487813,1551.2781088557886,2600,12.06,,15.0,0.0,10854.999876022339
2022-09-14,44165.27804686696,1551.2781088557886,2600,12.49,,15.0,0.0,10139.99993801117
2022-09-15,43385.27823283345,1551.2781088557886,2600,11.89,,15.0,0.0,10920.000123977661
2022-09-16,43567.27786090047,1551.2781088557886,2600,12.06,,15.0,0.0,10659.999752044678
2022-09-19,43749.27823283345,1551.2781088557886,2600,12.28,,15.0,0.0,10270.000123977661
2022-09-20,42995.27810885579,1551.2781088557886,2600,11.69,,15.0,0.0,11050.0
2022-09-21,42579.27835681112,1551.2781088557886,2600,11.38,,15.0,0.0,11440.000247955322
2022-09-22,41838.27823283345,1551.2781088557886,2600,10.42,,15.0,0.0,13195.000123977661
2022-09-23,41747.2781088558,1551.2781088557886,2600,9.96,,15.0,0.0,14300.0
2022-09-26,41344.277736922806,1551.2781088557886,2600,9.53,,15.0,0.0,15014.999628067017
2022-09-27,41604.27823283345,1551.2781088557886,2600,9.83,,15.0,0.0,14495.000123977661
2022-09-28,41526.27798487812,1551.2781088557886,2600,10.2,,15.0,0.0,13454.999876022339
2022-09-29,41175.27810885579,1551.2781088557886,2600,9.24,,15.0,0.0,15600.0
2022-09-30,40928.27810885579,1551.2781088557886,2600,8.77,,15.0,0.0,16575.0
2022-10-03,41227.277984878136,1551.2781088557886,2600,9.71,,15.0,0.0,14429.999876022339
2022-10-04,41942.27848078877,1551.2781088557886,2600,11.06,,15.0,0.0,11635.000371932983
2022-10-05,42189.2781088558,1551.2781088557886,2600,11.38,,15.0,0.0,11050.0
2022-10-06,42046.27798487813,1551.2781088557886,2600,11.15,,15.0,0.0,11504.999876022339
2022-10-07,41032.277736922806,1551.2781088557886,2600,9.16,,15.0,0.0,15664.999628067017
2022-10-10,40649.44018143565,27.94069641978126,2700,8.22,,15.0,0.0,18427.49948501587
2022-10-11,40743.94056767375,27.94069641978126,2700,7.53,,15.0,0.0,20384.999871253967
2022-10-12,40689.940696419784,27.94069641978126,2700,7.31,,15.0,0.0,20925.0
2022-10-13,40757.440696419784,27.94069641978126,2700,7.96,,15.0,0.0,19237.5
2022-10-14,40622.440696419784,27.94069641978126,2700,6.91,,15.0,0.0,21937.5
2022-10-17,40667.445839108535,1511.4457151308713,2600,7.36,,15.0,0.0,20020.00012397766
2022-10-18,40628.445715130874,1511.4457151308713,2600,7.42,,15.0,0.0,19825.0
2022-10-19,40589.445839108535,1511.4457151308713,2600,7.58,,15.0,0.0,19370.00012397766
2022-10-20,40524.44534319789,1511.4457151308713,2600,7.73,,15.0,0.0,18914.999628067017
2022-10-21,40706.44608706386,1511.4457151308713,2600,8.6,,15.0,0.0,16835.000371932983
2022-10-24,40641.44608706385,1511.4457151308713,2600,8.7,,15.0,0.0,16510.000371932983
2022-10-25,40628.44534319789,1511.4457151308713,2600,9.27,,15.0,0.0,15014.999628067017
2022-10-26,40615.44559115321,1511.4457151308713,2600,8.99,,15.0,0.0,15729.999876022339
2022-10-27,40563.445715130874,1511.4457151308713,2600,8.52,,15.0,0.0,16900.0
2022-10-28,40693.44559115321,1511.4457151308713,2600,9.52,,15.0,0.0,14429.999876022339
2022-10-31,40563.68072484881,23.1807248488127,2700,8.89,,15.0,0.0,16537.5
2022-11-01,40482.68072484881,23.1807248488127,2700,9.11,,15.0,0.0,15862.5
2022-11-02,40374.68111108691,23.1807248488127,2700,8.22,,15.0,0.0,18157.500386238098
2022-11-03,40496.18111108691,23.1807248488127,2700,7.89,,15.0,0.0,19170.000386238098
2022-11-04,40577.18072484881,23.1807248488127,2700,9.02,,15.0,0.0,16200.0
2022-11-07,40508.97620755117,1508.9765794841474,2600,9.6,,15.0,0.0,14039.999628067017
2022-11-08,40495.97670346181,1508.9765794841474,2600,10.17,,15.0,0.0,12545.000123977661
2022-11-09,40469.97620755117,1508.9765794841474,2600,9.21,,15.0,0.0,15014.999628067017
2022-11-10,40755.97661667744,1508.9765794841474,2600,12.11,,15.0,0.0,7761.000037193298
2022-11-11,40976.9764493076,1508.9765794841474,2600,13.19,,15.0,0.0,5173.999869823456
2022-11-14,40547.97656708638,1508.9765794841474,2600,12.76,,15.0,0.0,5862.999987602234
2022-11-15,41353.97661047856,1508.9765794841474,2600,13.9,,15.0,0.0,3705.0000309944153
2022-11-16,40443.97655468861,1508.9765794841474,2600,12.09,,15.0,0.0,7500.999975204468
2022-11-17,40664.97659188191,1508.9765794841474,2600,12.44,,15.0,0.0,6812.000012397766
2022-11-18,40495.976579484144,40495.976579484144,0,12.5,,,0.0,0.0
2022-11-21,40008.71906391806,1312.7191239995445,2800,11.86,,11.0,0.0,5487.999939918518
2022-11-22,41996.71919075675,1312.7191239995445,2800,12.93,,11.0,0.0,4480.000066757202
2022-11-23,42710.719103972384,1312.7191239995445,2800,13.34,,11.0,0.0,4045.9999799728394
2022-11-25,41520.71907059378,1312.7191239995445,2800,12.84,,11.0,0.0,4255.999946594238
2022-11-28,39630.71903721518,1312.7191239995445,2800,11.84,,11.0,0.0,5165.999913215637
2022-11-29,39378.719150702425,1312.7191239995445,2800,11.73,,11.0,0.0,5222.000026702881
2022-11-30,43690.71919743247,1312.7191239995445,2800,13.85,,11.0,0.0,3598.0000734329224
2022-12-01,42836.719164053866,1312.7191239995445,2800,13.47,,11.0,0.0,3808.0000400543213
2022-12-02,41772.719170729586,1312.7191239995445,2800,13.03,,11.0,0.0,3976.0000467300415
2022-12-05,40820.71907059378,1312.7191239995445,2800,12.59,,11.0,0.0,4255.999946594238
2022-12-06,39168.719157378146,1312.7191239995445,2800,11.72,,11.0,0.0,5040.000033378601
2022-12-07,39098.71903053946,1312.7191239995445,2800,11.71,,11.0,0.0,4997.999906539917
2022-12-08,40946.719137350985,1312.7191239995445,2800,12.66,,11.0,0.0,4186.00001335144
2022-12-09,40204.7190772695,1312.7191239995445,2800,12.31,,11.0,0.0,4423.9999532699585
2022-12-12,41632.71905724234,1312.7191239995445,2800,13.0,,11.0,0.0,3919.999933242798
2022-12-13,42794.719157378146,1312.7191239995445,2800,13.64,,11.0,0.0,3290.000033378601
2022-12-14,41128.719123999545,1312.7191239995445,2800,12.97,,11.0,0.0,3500.0
2022-12-15,38076.719123999545,1312.7191239995445,2800,11.38,,11.0,0.0,4900.0
2022-12-16,37516.7190772695,1312.7191239995445,2800,11.1,,11.0,0.0,5123.9999532699585
2022-12-19,36710.61639549363,40.11647154915235,2900,10.68,,11.0,0.0,5698.499923944473
2022-12-20,36087.116471549154,40.11647154915235,2900,10.43,,11.0,0.0,5800.0
2022-12-21,37218.116402407766,40.11647154915235,2900,11.17,,11.0,0.0,4784.999930858612
2022-12-22,35115.61626412499,40.11647154915235,2900,9.77,,11.0,0.0,6742.499792575836
2022-12-23,34985.11638857949,40.11647154915235,2900,9.77,,11.0,0.0,6611.9999170303345
2022-12-27,34187.616402407766,40.11647154915235,2900,9.25,,11.0,0.0,7322.499930858612
2022-12-28,33825.11636092293,40.11647154915235,2900,8.86,,11.0,0.0,8090.999889373779
2022-12-29,34666.11652686227,40.11647154915235,2900,9.71,,11.0,0.0,6467.00005531311
2022-12-30,34709.616402407766,40.11647154915235,2900,9.68,,11.0,0.0,6597.499930858612
2023-01-03,34100.616416236044,40.11647154915235,2900,9.35,,11.0,0.0,6945.49994468689
2023-01-04,35072.1164093219,40.11647154915235,2900,10.12,,11.0,0.0,5683.999937772751
2023-01-05,34260.11649920571,40.11647154915235,2900,9.56,,11.0,0.0,6496.000027656555
2023-01-06,36029.116416236044,40.11647154915235,2900,10.89,,11.0,0.0,4407.99994468689
2023-01-09,37305.11647846329,40.11647154915235,2900,11.54,,11.0,0.0,3799.000006914139
2023-01-10,38001.11651303399,40.11647154915235,2900,11.98,,11.0,0.0,3219.0000414848328
2023-01-11,38871.116468092085,40.11647154915235,2900,12.42,,11.0,0.0,2812.9999965429306
2023-01-12,39523.6164888345,40.11647154915235,2900,12.84,,11.0,0.0,2247.500017285347
2023-01-13,39552.6165337764,40.11647154915235,2900,12.96,,11.0,0.0,1928.5000622272491
2023-01-17,39697.61644043553,40.11647154915235,2900,13.07,,11.0,0.0,1754.4999688863754
2023-01-18,39146.61644734967,40.11647154915235,2900,12.82,,11.0,0.0,1928.4999758005142
2023-01-19,36841.116464635015,40.11647154915235,2900,11.75,,11.0,0.0,2725.999993085861
2023-01-20,39016.11645426381,40.11647154915235,2900,12.84,,11.0,0.0,1739.999982714653
2023-01-23,43685.116490563036,40.11647154915235,2900,14.76,,11.0,0.0,841.0000190138817
2023-01-24,42829.616468092085,40.11647154915235,2900,14.41,,11.0,0.0,1000.4999965429306
2023-01-25,43134.116494020105,40.11647154915235,2900,14.54,,11.0,0.0,928.0000224709511
2023-01-26,44917.61646031368,40.11647154915235,2900,15.26,,11.0,0.0,623.4999887645245
2023-01-27,44062.116468092085,40.11647154915235,2900,14.96,,11.0,0.0,637.9999965429306
2023-01-30,40930.11646636355,40.11647154915235,2900,13.77,,11.0,0.0,956.9999948143959
2023-01-31,42887.61647587049,40.11647154915235,2900,14.55,,11.0,0.0,652.5000043213367
2023-02-01,49021.11646701175,40.11647154915235,2900,16.82,,11.0,0.0,202.99999546259642
2023-02-02,52211.11647165719,40.11647154915235,2900,17.95,,11.0,0.0,116.00000010803342
2023-02-03,49238.61647068489,40.11647154915235,2900,16.91,,11.0,0.0,159.49999913573265
2023-02-06,46817.11647306162,40.11647154915235,2900,16.07,,11.0,0.0,174.00000151246786
2023-02-07,51210.61646992865,40.11647154915235,2900,17.62,,11.0,0.0,72.49999837949872
2023-02-08,47846.61646992865,40.11647154915235,2900,16.46,,11.0,0.0,72.49999837949872
2023-02-09,48194.616469928646,40.11647154915235,2900,16.58,,11.0,0.0,72.49999837949872
2023-02-10,45831.11646960455,40.11647154915235,2900,15.76,,11.0,0.0,86.99999805539846
2023-02-13,47817.61647057685,40.11647154915235,2900,16.46,,11.0,0.0,43.49999902769923
2023-02-14,50355.11647154916,40.11647154915235,2900,17.35,,11.0,0.0,7.334287186239398e-22
2023-02-15,51022.11647154915,40.11647154915235,2900,17.58,,11.0,0.0,4.792252181795088e-35
2023-02-16,47252.116471549154,40.11647154915235,2900,16.28,,11.0,0.0,3.1336409920628903e-49
2023-02-17,44961.116471549154,40.11647154915235,2900,15.49,,,0.0,0.0
2023-02-21,41587.5666982733,1212.5664836965798,2500,13.99,,13.0,0.0,5400.000214576721
2023-02-22,41112.566674431444,1212.5664836965798,2500,13.79,,13.0,0.0,5425.000190734863
2023-02-23,43212.566477736116,1212.5664836965798,2500,15.11,,13.0,0.0,4224.9999940395355
2023-02-24,41800.06644197333,1212.5664836965798,2500,14.28,,13.0,0.0,4887.499958276749
2023-02-27,42125.06657906401,1212.5664836965798,2500,14.53,,13.0,0.0,4587.500095367432
2023-02-28,42200.06649561751,1212.5664836965798,2500,14.65,,13.0,0.0,4362.500011920929
2023-03-01,42325.06647177565,1212.5664836965798,2500,14.69,,13.0,0.0,4387.499988079071
2023-03-02,42812.56649561751,1212.5664836965798,2500,15.02,,13.0,0.0,4050.000011920929
2023-03-03,43900.06645985472,1212.5664836965798,2500,15.69,,13.0,0.0,3462.499976158142
2023-03-06,42750.06644197333,1212.5664836965798,2500,15.16,,13.0,0.0,3637.4999582767487
2023-03-07,41912.566543301225,1212.5664836965798,2500,14.68,,13.0,0.0,4000.000059604645
2023-03-08,44062.5665134989,1212.5664836965798,2500,15.84,,13.0,0.0,3250.0000298023224
