date,equity
2023-05-25,27669.280000000002
2023-05-26,33047.94
2023-05-30,32975.840000000004
2023-05-31,30452.34
2023-06-01,31937.600000000002
2023-06-02,31764.56
2023-06-05,30236.04
2023-06-06,31331.96
2023-06-07,31202.18
2023-06-08,32139.480000000003
2023-06-09,32341.360000000004
2023-06-12,35499.340000000004
2023-06-13,36912.5
2023-06-14,38498.700000000004
2023-06-15,37431.62
2023-06-16,36321.28
2023-06-20,35499.340000000004
2023-06-21,32831.64000000001
2023-06-22,33365.18
2023-06-23,31533.84
2023-06-26,31836.66
2023-06-27,35210.94
2023-06-28,34259.22
2023-06-29,34360.16
2023-06-30,35874.26
2023-07-03,36782.72
2023-07-05,34374.58
2023-07-06,33120.04
2023-07-07,33105.62
2023-07-10,35110.0
2023-07-11,35138.840000000004
2023-07-12,37099.96
2023-07-13,39363.9
2023-07-14,37893.06
2023-07-17,40517.5
2023-07-18,40733.799999999996
2023-07-19,39349.48
2023-07-20,34994.64000000001
2023-07-21,35975.200000000004
2023-07-24,35903.1
2023-07-25,37748.86
2023-07-26,36119.4
2023-07-27,38152.62
2023-07-28,40632.86
2023-07-31,41036.62
2023-08-01,41137.56
2023-08-02,36422.22
2023-08-03,36205.920000000006
2023-08-04,35903.1
2023-08-07,37056.700000000004
2023-08-08,35225.36
2023-08-09,33278.66
2023-08-10,32860.48
2023-08-11,30524.440000000002
2023-08-14,33091.200000000004
2023-08-15,31389.640000000003
2023-08-16,29543.88
2023-08-17,28693.100000000002
2023-08-18,29111.280000000002
2023-08-21,31634.780000000002
2023-08-22,30769.579999999998
2023-08-23,32687.440000000002
2023-08-24,29442.940000000002
2023-08-25,29774.600000000002
2023-08-28,30884.940000000002
2023-08-29,33307.5
2023-08-30,33754.52
2023-08-31,34403.420000000006
2023-09-01,34677.4
2023-09-05,34648.56
2023-09-06,33826.62
2023-09-07,31519.420000000002
2023-09-08,30985.88
2023-09-11,30942.62
2023-09-12,30163.940000000002
2023-09-13,30654.22
2023-09-14,31259.860000000004
2023-09-15,28476.8
2023-09-18,28794.04
2023-09-19,27986.52
2023-09-20,26602.200000000004
2023-09-21,25116.940000000002
2023-09-22,25765.84
2023-09-25,26299.38
2023-09-26,24871.8
2023-09-27,25520.700000000004
2023-09-28,26890.600000000002
2023-09-29,27236.68
2023-10-02,27582.760000000002
2023-10-03,25823.52
2023-10-04,26890.600000000002
2023-10-05,26486.84
2023-10-06,28130.72
2023-10-09,27928.84
2023-10-10,28981.5
2023-10-11,29659.239999999998
2023-10-12,29832.280000000002
2023-10-13,27380.88
2023-10-16,28548.9
2023-10-17,27842.320000000003
2023-10-18,26371.480000000003
2023-10-19,25116.940000000002
2023-10-20,23992.18
2023-10-23,23631.68
2023-10-24,24583.4
2023-10-25,21584.04
2023-10-26,21209.12
2023-10-27,21843.600000000002
2023-10-30,20920.72
2023-10-31,21526.36
2023-11-01,23040.460000000003
2023-11-02,24641.079999999998
2023-11-03,26530.100000000002
2023-11-06,26371.480000000003
2023-11-07,26832.920000000002
2023-11-08,26948.280000000002
2023-11-09,26501.260000000002
2023-11-10,29731.34
2023-11-13,28851.72
2023-11-14,31980.860000000004
2023-11-15,32701.860000000004
2023-11-16,32759.54
2023-11-17,33394.02
2023-11-20,34893.700000000004
2023-11-21,32918.16
2023-11-22,33163.299999999996
2023-11-24,33307.5
2023-11-27,33076.78
2023-11-28,32514.4
2023-11-29,33538.22
2023-11-30,32846.06
2023-12-01,33307.5
2023-12-04,32153.9
2023-12-05,31605.940000000002
2023-12-06,30985.88
2023-12-07,33437.28
2023-12-08,34215.96
2023-12-11,37676.76
2023-12-12,38484.28
2023-12-13,40286.78
2023-12-14,43574.54
2023-12-15,44093.66
2023-12-18,43689.9
2023-12-19,44382.06
2023-12-20,40459.82
2023-12-21,43646.64000000001
2023-12-22,44035.98
2023-12-26,46386.439999999995
2023-12-27,46674.840000000004
2023-12-28,46429.7
2023-12-29,45290.52
2024-01-02,40402.14000000001
2024-01-03,37806.54
2024-01-04,36797.14000000001
2024-01-05,37417.200000000004
2024-01-08,41065.46
2024-01-09,41051.04
2024-01-10,40632.86
2024-01-11,41051.04
2024-01-12,40488.66
2024-01-16,42161.380000000005
2024-01-17,40993.36
2024-01-18,44987.700000000004
2024-01-19,50337.52
2024-01-22,50842.22
2024-01-23,51793.939999999995
2024-01-24,54072.3
2024-01-25,53553.18000000001
2024-01-26,49054.14
2024-01-29,50611.50000000001
2024-01-30,48333.14
2024-01-31,46242.240000000005
2024-02-01,46804.62
2024-02-02,48578.28
2024-02-05,50640.340000000004
2024-02-06,48794.58
2024-02-07,51029.68000000001
2024-02-08,53596.439999999995
2024-02-09,56754.420000000006
2024-02-12,56466.02
2024-02-13,53019.64
2024-02-14,56552.54
2024-02-15,56321.82
2024-02-16,55269.16
2024-02-20,52500.52
2024-02-21,52125.6
2024-02-22,59797.04
2024-02-23,57763.82
2024-02-26,59465.38
2024-02-27,59249.08
2024-02-28,57360.060000000005
2024-02-29,61729.32
2024-03-01,69718.0
2024-03-04,71765.64
2024-03-05,67555.0
2024-03-06,72414.54000000001
2024-03-07,79783.16
2024-03-08,70424.58
2024-03-11,67367.54000000001
2024-03-12,71621.44
2024-03-13,66271.62000000001
2024-03-14,62781.98
2024-03-15,61541.86
2024-03-18,61267.88
2024-03-19,59624.00000000001
2024-03-20,62666.62
2024-03-21,66761.9
2024-03-22,66934.94
2024-03-25,66156.26
2024-03-26,64800.78
2024-03-27,67107.98
2024-03-28,67107.98
2024-04-01,69285.4
2024-04-02,66113.0
2024-04-03,66632.12000000001
2024-04-04,60921.8
2024-04-05,63041.54
2024-04-08,63474.14
2024-04-09,65507.36
2024-04-10,62046.560000000005
2024-04-11,66069.74
2024-04-12,59652.840000000004
2024-04-15,57331.22
2024-04-16,58455.98
2024-04-17,53135.00000000001
2024-04-18,50265.420000000006
2024-04-19,44266.700000000004
2024-04-22,46400.86
2024-04-23,49270.439999999995
2024-04-24,51217.14
2024-04-25,54029.04
2024-04-26,57331.22
2024-04-29,58629.02
2024-04-30,54980.759999999995
2024-05-01,49429.060000000005
2024-05-02,52716.82
2024-05-03,56206.46
2024-05-06,59681.68000000001
2024-05-07,58124.32
2024-05-08,58268.52
2024-05-09,57590.78
2024-05-10,59162.560000000005
2024-05-13,59566.32
2024-05-14,62464.740000000005
2024-05-15,67800.14
2024-05-16,66704.22
2024-05-17,65521.78
2024-05-20,69833.36
2024-05-21,69112.36
2024-05-22,71477.24
2024-05-23,70410.16
2024-05-24,74332.4
2024-05-28,78124.86
2024-05-29,73337.42
2024-05-30,71794.48
2024-05-31,70020.81999999999
2024-06-03,70208.28
2024-06-04,68622.08
2024-06-05,77562.48
2024-06-06,75659.04000000001
2024-06-07,74865.94
2024-06-10,78052.76
2024-06-11,78211.37999999999
2024-06-12,84729.22
2024-06-13,87598.8
2024-06-14,86574.98
2024-06-17,90569.31999999999
2024-06-18,94015.7
2024-06-20,86430.78
2024-06-21,83676.56000000001
2024-06-24,76596.34
2024-06-25,79783.16
2024-06-26,78903.54000000001
2024-06-27,77677.84
2024-06-28,79826.42
2024-07-01,79927.36
2024-07-02,83200.7
2024-07-03,87541.12000000001
2024-07-05,87699.74
2024-07-08,92790.0
2024-07-09,92530.44
2024-07-10,98990.6
2024-07-11,89098.48
2024-07-12,92415.08
2024-07-15,92602.54
2024-07-16,94232.0
2024-07-17,74144.94
2024-07-18,74678.48
2024-07-19,67785.72
2024-07-22,76221.42
2024-07-23,72746.2
2024-07-24,61311.14
2024-07-25,57100.50000000001
2024-07-26,60561.3
2024-07-29,60186.38
2024-07-30,53553.18000000001
2024-07-31,64324.920000000006
2024-08-01,50467.3
2024-08-02,42291.16
2024-08-05,40229.1
2024-08-06,41267.340000000004
2024-08-07,37619.08
2024-08-08,45477.98
2024-08-09,44656.04
2024-08-12,45391.46
2024-08-13,50957.58
2024-08-14,50438.46
2024-08-15,57821.50000000001
2024-08-16,57287.96
2024-08-19,60186.38
2024-08-20,57749.4
2024-08-21,60244.060000000005
2024-08-22,54101.14
2024-08-23,58254.1
2024-08-26,53856.00000000001
2024-08-27,55629.66
2024-08-28,52644.72
2024-08-29,52168.86
2024-08-30,56134.36
2024-09-03,43343.82
2024-09-04,43646.64000000001
2024-09-05,42940.06
2024-09-06,37431.62
2024-09-09,39623.46
2024-09-10,40834.74
2024-09-11,46487.38
2024-09-12,45881.74
2024-09-13,48232.2
2024-09-16,46343.18000000001
2024-09-17,46458.54
2024-09-18,44901.18
2024-09-19,50669.18000000001
2024-09-20,48390.82
2024-09-23,48924.36
2024-09-24,50625.920000000006
2024-09-25,51592.060000000005
2024-09-26,57114.920000000006
2024-09-27,54288.6
2024-09-30,52832.18000000001
2024-10-01,48390.82
2024-10-02,50409.62
2024-10-03,50842.22
2024-10-04,52947.54
2024-10-07,52442.840000000004
2024-10-08,54043.46
2024-10-09,55672.920000000006
2024-10-10,54461.64
2024-10-11,55745.02
2024-10-14,58874.16
2024-10-15,49717.46
2024-10-16,49688.62
2024-10-17,50813.38
2024-10-18,50885.48
2024-10-21,50640.340000000004
2024-10-22,50020.28
2024-10-23,48708.060000000005
2024-10-24,49443.48
2024-10-25,50928.740000000005
2024-10-28,51015.259999999995
2024-10-29,54735.62
2024-10-30,48967.62
2024-10-31,43286.14000000001
2024-11-01,44555.1
2024-11-04,43790.840000000004
2024-11-05,45348.200000000004
2024-11-06,49198.340000000004
2024-11-07,52341.9
2024-11-08,51087.36
2024-11-11,47266.060000000005
2024-11-12,45679.86
2024-11-13,42723.76
2024-11-14,42709.340000000004
2024-11-15,38455.44
2024-11-18,39969.54
2024-11-19,40142.58
2024-11-20,39176.44
2024-11-21,41051.04
2024-11-22,41079.880000000005
2024-11-25,42320.0
2024-11-26,40560.76
2024-11-27,38902.46
2024-11-29,40503.08
2024-12-02,43661.06
2024-12-03,42824.700000000004
2024-12-04,44569.52
2024-12-05,42017.18
2024-12-06,42767.02
2024-12-09,42132.54
2024-12-10,39089.920000000006
2024-12-11,42031.6
2024-12-12,40950.1
2024-12-13,44410.9
2024-12-16,46876.72
2024-12-17,44886.76
2024-12-18,40041.64000000001
2024-12-19,37864.22
2024-12-20,39450.420000000006
2024-12-23,42824.700000000004
2024-12-24,44093.66
2024-12-26,44007.14000000001
2024-12-27,42867.96
2024-12-30,40301.200000000004
2024-12-31,39378.32
2025-01-02,39969.54
2025-01-03,43098.68
2025-01-06,46919.98
2025-01-07,44901.18
2025-01-08,43560.12
2025-01-10,40387.72
2025-01-13,40027.22
2025-01-14,40719.380000000005
2025-01-15,43185.200000000004
2025-01-16,43300.56
2025-01-17,46891.14
2025-01-21,48578.28
2025-01-22,50611.50000000001
2025-01-23,50294.259999999995
2025-01-24,47208.38
2025-01-27,36133.82
2025-01-28,36580.840000000004
2025-01-29,37013.44
2025-01-30,39262.96
2025-01-31,38902.46
2025-02-03,36782.72
2025-02-04,37893.06
2025-02-05,40041.64000000001
2025-02-06,39883.02
2025-02-07,37979.58
2025-02-10,39450.420000000006
2025-02-11,39536.94
2025-02-12,39666.72
2025-02-13,41094.299999999996
2025-02-14,41166.4
2025-02-18,43228.46
2025-02-19,45362.62
2025-02-20,45679.86
2025-02-21,41469.22
2025-02-24,38527.54
2025-02-25,36119.4
2025-02-26,38008.420000000006
2025-02-27,31360.8
2025-02-28,32788.380000000005
2025-03-03,29587.140000000003
2025-03-04,29760.18
2025-03-05,31678.04
2025-03-06,27741.38
2025-03-07,30135.100000000002
2025-03-10,25953.3
2025-03-11,25001.579999999998
2025-03-12,26530.100000000002
2025-03-13,26140.760000000002
2025-03-14,28548.9
2025-03-17,29933.22
2025-03-18,28736.360000000004
2025-03-19,29428.52
2025-03-20,28707.52
2025-03-21,27755.8
2025-03-24,30236.04
2025-03-25,29644.820000000003
2025-03-26,27092.480000000003
2025-03-27,25535.12
2025-03-28,23098.140000000003
2025-03-31,22982.780000000002
2025-04-01,23011.62
2025-04-02,23444.22
2025-04-03,16464.940000000002
2025-04-04,12585.960000000003
2025-04-07,13465.580000000002
2025-04-08,11893.800000000001
2025-04-09,18541.420000000002
2025-04-10,13898.180000000002
2025-04-11,14792.220000000001
2025-04-14,15080.62
2025-04-15,15253.660000000002
2025-04-16,13494.42
2025-04-17,13249.28
2025-04-21,12528.28
2025-04-22,13263.7
2025-04-23,14763.380000000001
2025-04-24,17373.4
2025-04-25,17791.58
2025-04-28,17676.22
2025-04-29,17128.26
2025-04-30,17474.34
2025-05-01,17402.24
2025-05-02,19219.16
2025-05-05,18772.14
2025-05-06,18209.76
2025-05-07,19147.06
2025-05-08,19723.86
2025-05-09,20329.5
2025-05-12,24742.02
2025-05-13,26818.5
2025-05-14,27164.579999999998
2025-05-15,26659.88
2025-05-16,26530.100000000002
2025-05-19,26068.66
2025-05-20,25953.3
2025-05-21,24468.04
2025-05-22,23804.72
2025-05-23,22679.960000000003
2025-05-27,24972.739999999998
2025-05-28,24568.980000000003
2025-05-29,24799.700000000004
2025-05-30,23300.02
2025-06-02,24395.940000000002
2025-06-03,26400.320000000003
2025-06-04,27525.079999999998
2025-06-05,27164.579999999998
2025-06-06,27654.860000000004
2025-06-09,29659.239999999998
2025-06-10,31591.52
2025-06-11,31216.600000000002
2025-06-12,31346.38
2025-06-13,28894.980000000003
2025-06-16,31649.200000000004
2025-06-17,30856.100000000002
2025-06-18,31173.34
2025-06-20,30596.54
2025-06-23,31101.239999999998
2025-06-24,34605.299999999996
2025-06-25,35484.920000000006
2025-06-26,36335.700000000004
2025-06-27,36191.5
2025-06-30,36090.56
2025-07-01,35600.28
2025-07-02,37619.08
2025-07-03,38152.62
2025-07-07,35975.200000000004
2025-07-08,38051.68
2025-07-09,38397.76
2025-07-10,39551.36
2025-07-11,39306.22
2025-07-14,38195.880000000005
2025-07-15,39320.64000000001
2025-07-16,38974.56
2025-07-17,39407.16
2025-07-18,39450.420000000006
2025-07-21,39594.62
2025-07-22,37921.9
2025-07-23,37215.32
2025-07-24,36941.340000000004
2025-07-25,36898.08
2025-07-28,38902.46
2025-07-29,39046.66
2025-07-30,39868.6
2025-07-31,36018.46
2025-08-01,34720.66
2025-08-04,36148.24
2025-08-05,35340.72
2025-08-06,34547.62
2025-08-07,36263.6
2025-08-08,37099.96
2025-08-11,36941.340000000004
2025-08-12,40459.82
2025-08-13,42190.22
2025-08-14,42334.420000000006
2025-08-15,39392.74
2025-08-18,39695.56
2025-08-19,37864.22
2025-08-20,37157.64000000001
2025-08-21,36537.58
2025-08-22,39565.78
2025-08-25,39277.380000000005
2025-08-26,40344.46
2025-08-27,40575.18
2025-08-28,41108.72
2025-08-29,37561.4
2025-09-02,36407.799999999996
2025-09-03,35888.68
2025-09-04,36970.18
2025-09-05,38253.56
2025-09-08,39089.920000000006
2025-09-09,39205.28
2025-09-10,41224.08
2025-09-11,42046.02
2025-09-12,42204.64000000001
2025-09-15,43314.98
2025-09-16,43978.299999999996
2025-09-17,43935.04
2025-09-18,48506.18000000001
2025-09-19,47554.46
2025-09-22,49659.78
2025-09-23,49501.16
2025-09-24,49270.439999999995
2025-09-25,48780.16
2025-09-26,49025.3
2025-09-29,49039.72
2025-09-30,50279.840000000004
2025-10-01,53178.259999999995
2025-10-02,56307.4
2025-10-03,55139.38
2025-10-06,60114.28
2025-10-07,56019.00000000001
2025-10-08,61772.58
2025-10-09,60936.22
2025-10-10,49342.54
2025-10-13,56451.6
2025-10-14,52832.18000000001
2025-10-15,57720.560000000005
2025-10-16,58542.50000000001
2025-10-17,57951.28
2025-10-20,60806.439999999995
2025-10-21,59797.04
2025-10-22,55355.68000000001
2025-10-23,59378.86
2025-10-24,62248.439999999995
2025-10-27,67526.16
2025-10-28,67641.52
2025-10-29,71304.2
2025-10-30,68232.74
2025-10-31,68809.54000000001
2025-11-03,70020.81999999999
2025-11-04,61714.9
2025-11-05,67439.64
2025-11-06,62104.240000000005
2025-11-07,60186.38
2025-11-10,64858.46
2025-11-11,60345.00000000001
2025-11-12,63113.64
2025-11-13,56566.96
2025-11-14,56047.840000000004
2025-11-17,53135.00000000001
2025-11-18,49530.00000000001
2025-11-19,51851.62
2025-11-20,44439.74
2025-11-21,45723.12
2025-11-24,51678.58
2025-11-25,52154.439999999995
2025-11-26,56422.759999999995
2025-11-28,59566.32
2025-12-01,59609.58
2025-12-02,63142.48
2025-12-03,67180.08
2025-12-04,65204.54
2025-12-05,67079.14
2025-12-08,69213.3
2025-12-09,68896.06000000001
2025-12-10,71563.76
2025-12-11,70366.9
2025-12-12,60143.12
2025-12-15,59378.86
2025-12-16,58326.2
2025-12-17,51938.14
2025-12-18,55644.08
2025-12-19,60272.9
2025-12-22,62407.060000000005
2025-12-23,63027.12
2025-12-24,63748.12
2025-12-26,63733.7
2025-12-29,63257.840000000004
2025-12-30,62998.28
2025-12-31,60618.98
2026-01-02,68175.06000000001
2026-01-05,71015.8
2026-01-06,77836.46
2026-01-07,75356.22
2026-01-08,71607.02
2026-01-09,77749.94
2026-01-12,78817.02
2026-01-13,80879.08
2026-01-14,79912.94
2026-01-15,83820.76
2026-01-16,87569.96
2026-01-20,83647.72
2026-01-21,91578.72
2026-01-22,91939.22
2026-01-23,88766.81999999999
2026-01-26,87512.28
2026-01-27,93712.88
2026-01-28,101095.92
2026-01-29,101615.04
2026-01-30,89112.9
2026-02-02,94044.54
2026-02-03,88262.12000000001
2026-02-04,76711.7
2026-02-05,76812.64
2026-02-06,89069.64
2026-02-09,92299.72
2026-02-10,91319.16
2026-02-11,98053.29999999999
2026-02-12,90900.98
2026-02-13,93150.5
2026-02-17,92790.0
2026-02-18,95688.42
2026-02-19,94058.96
2026-02-20,96784.34
2026-02-23,94909.74
2026-02-24,98875.24
2026-02-25,103605.0
2026-02-26,94232.0
2026-02-27,90526.06000000001
2026-03-02,90367.44
2026-03-03,77043.36
2026-03-04,81672.18000000001
2026-03-05,78889.12000000001
2026-03-06,69054.68000000001
2026-03-09,77057.78
2026-03-10,78730.5
2026-03-11,80907.92
2026-03-12,72515.48
2026-03-13,73164.37999999999
2026-03-16,77432.7
2026-03-17,79206.36
2026-03-18,77908.56000000001
2026-03-19,79119.84
2026-03-20,73755.6
2026-03-23,76380.04000000001
2026-03-24,79350.56000000001
2026-03-25,82321.08
2026-03-26,70626.46
2026-03-27,67208.92
2026-03-30,58600.18000000001
2026-03-31,69141.2
2026-04-01,75385.06000000001
2026-04-02,76062.8
2026-04-06,79033.31999999999
2026-04-07,81542.4
2026-04-08,97418.81999999999
2026-04-09,103806.88
2026-04-10,110151.68
2026-04-13,116092.72
2026-04-14,123144.1
2026-04-15,123850.68
