price,cost_bp,net_bp,net_sharpe
23.26,18.076135468065576,-1.7756705483863842,-0.08032903622831816
46.52,9.517390595934426,6.783074323744765,0.3059278834257509
58.15,7.805036345327868,8.495428574351331,0.3829225566100257
116.3,4.380104834098361,11.920360085580826,0.536633959238258
232.6,2.6670815534426233,13.633383366236574,0.6133696128158099
465.2,1.812268945245901,14.488195974433301,0.6516250358814313
