date,0
2022-01-06,0.001573033707865169
2022-01-07,0.0
2022-01-10,-0.06759398496240587
2022-01-11,-0.05630434782608695
2022-01-12,-0.0005926670015069004
2022-01-13,0.05878644804990423
2022-01-18,0.03999999999999994
2022-01-19,-7.979727989493313e-17
2022-01-21,0.05511879049676026
2022-01-24,0.05
2022-01-25,-1.249000902703301e-16
2022-01-27,0.05000000000000003
2022-01-28,0.009097222222222213
2022-02-01,-0.02947368421052631
2022-02-04,-0.06999999999999998
2022-02-08,-0.06
2022-02-09,-0.053020833333333336
2022-02-11,0.05000000000000011
2022-02-15,-0.05457002457002457
2022-02-16,-6.938893903907228e-18
2022-02-17,0.030000000000000075
2022-02-18,-0.02777282850779523
2022-02-23,0.0032450331125827257
2022-02-25,-0.009953917050691246
2022-02-28,0.05
2022-03-01,0.0500000000000002
2022-03-02,-0.08
2022-03-03,-3.469446951953614e-18
2022-03-07,0.05000000000000008
2022-03-10,-0.04810865191146878
2022-03-11,0.029999999999999992
2022-03-14,0.05320754716981128
2022-03-18,-0.027712082262210794
2022-03-21,0.010725388601036273
2022-03-22,0.05
2022-03-23,0.050025062656641604
2022-03-24,-0.08
2022-03-25,0.002922521302409626
2022-03-28,-0.03301217753893007
2022-03-30,0.04696935533463164
2022-03-31,0.049999999999999926
2022-04-01,-0.0010582875144451234
2022-04-05,0.04517711938324775
2022-04-06,0.005178178618565808
2022-04-07,-0.049999999999999954
2022-04-08,0.04999999999999981
2022-04-11,0.01
2022-04-14,0.02000000000000004
2022-04-19,-0.016533996683250417
2022-04-20,0.05103996467211318
2022-04-21,0.05134192043282957
2022-04-22,0.05000000000000015
2022-04-25,-2.42861286636753e-17
2022-04-26,0.020000000000000066
2022-04-28,-0.04999999999999984
2022-05-03,-2.949029909160572e-17
2022-05-04,-0.036965845909452025
2022-05-05,0.052043189368770816
2022-05-06,0.051556086869894394
2022-05-09,0.050454377604981226
2022-05-16,-5.724587470723463e-17
2022-05-17,0.0032926563521462494
2022-05-18,0.05281195954191546
2022-05-20,0.05059626436781604
2022-05-23,5.898059818321144e-17
2022-05-24,1.8388068845354155e-16
2022-05-27,-0.042958579881656876
2022-05-31,3.8163916471489756e-17
2022-06-01,-0.006200427451911732
2022-06-03,-0.004562521935201681
2022-06-07,2.0122792321330962e-16
2022-06-08,0.016479076479076565
2022-06-09,0.03000000000000004
2022-06-10,0.002488654662567706
2022-06-13,-1.1622647289044608e-16
2022-06-15,0.05000000000000007
2022-06-16,0.02002886846253292
2022-06-17,0.0007040554801746139
2022-06-22,9.71445146547012e-17
2022-06-27,0.05197170324687095
2022-06-30,0.0006141015921151266
2022-07-05,-2.255140518769849e-16
2022-07-06,0.0005203298265568802
2022-07-08,-0.014812479256554854
2022-07-12,0.030389410866585483
2022-07-14,-0.08000000000000004
