entry_date,expiration,dte,spot_entry,S_exp,k_short,k_long,width,width_pct,short_delta,credit,credit_pct_width,max_loss_share,pnl_share,ror,breach,max_loss_hit,win,move_pct,year
2024-03-25,2024-04-05,11,45.89,43.620000000000005,46.0,47.0,1.0,0.021791239921551537,0.5273,0.3759999999999999,0.3759999999999999,0.6240000000000001,0.3759999999999999,0.6025641025641023,False,False,True,-0.04946611462192185,2024
2024-04-08,2024-04-19,11,44.0,30.790000000000003,45.0,46.0,1.0,0.022727272727272728,0.4707,0.21999999999999997,0.21999999999999997,0.78,0.21999999999999997,0.282051282051282,False,False,True,-0.3002272727272727,2024
2024-04-22,2024-05-03,11,32.07,38.97,33.0,34.0,1.0,0.031181789834736514,0.4732,0.3600000000000001,0.3600000000000001,0.6399999999999999,-0.6399999999999999,-1.0,True,True,False,0.21515434985968196,2024
2024-05-06,2024-05-17,11,41.3,45.400000000000006,42.0,43.0,1.0,0.02421307506053269,0.4858,0.3660000000000001,0.3660000000000001,0.6339999999999999,-0.6339999999999999,-1.0,True,True,False,0.09927360774818417,2024
2024-05-20,2024-05-31,11,48.25,48.59,49.0,50.0,1.0,0.02072538860103627,0.4964,0.39800000000000013,0.39800000000000013,0.6019999999999999,0.39800000000000013,0.6611295681063126,False,False,True,0.007046632124352303,2024
2024-06-03,2024-06-14,11,48.59,60.1,49.0,50.0,1.0,0.020580366330520683,0.514,0.3700000000000001,0.3700000000000001,0.6299999999999999,-0.6299999999999999,-1.0,True,True,False,0.23688001646429302,2024
2024-06-17,2024-06-28,11,62.67,55.36,63.0,64.0,1.0,0.015956598053295037,0.5167,0.3939999999999997,0.3939999999999997,0.6060000000000003,0.3939999999999997,0.6501650165016493,False,False,True,-0.11664273176958673,2024
2024-07-01,2024-07-12,11,55.36,63.940000000000005,56.0,57.0,1.0,0.018063583815028903,0.4933,0.3700000000000001,0.3700000000000001,0.6299999999999999,-0.6299999999999999,-1.0,True,True,False,0.15498554913294815,2024
2024-07-15,2024-07-26,11,64.14,41.92,65.0,66.0,1.0,0.015590894917368257,0.4905,0.21999999999999975,0.21999999999999975,0.7800000000000002,0.21999999999999975,0.28205128205128166,False,False,True,-0.3464296850639227,2024
2024-07-29,2024-08-09,11,41.81,31.01,42.0,43.0,1.0,0.02391772303276728,0.5328,0.3799999999999999,0.3799999999999999,0.6200000000000001,0.3799999999999999,0.6129032258064513,False,False,True,-0.2583114087538866,2024
2024-08-12,2024-08-23,11,31.41,40.4,32.0,33.0,1.0,0.03183699458771092,0.5137,0.4059999999999997,0.4059999999999997,0.5940000000000003,-0.5940000000000003,-1.0,True,True,False,0.28621458134352107,2024
2024-08-26,2024-09-06,11,37.370000000000005,25.96,38.0,39.0,1.0,0.026759432700026755,0.516,0.266,0.266,0.734,0.266,0.36239782016348776,False,False,True,-0.3053251271073054,2024
