structure,entry_date,expiration,dte,spot_entry,exit_date,S_exit,exit_kind,k_lo,k_hi,width,width_pct,primary_delta,net,net_pct_width,max_loss_share,pnl_share,ror,win,move_pct,year
bull_put,2023-11-20,2023-12-01,11,24.18,2023-12-01,23.07,expiry,22.0,23.0,1.0,0.0413564929693962,-0.3242,0.27399999999999997,0.27399999999999997,0.726,0.27399999999999997,0.3774104683195592,True,-0.04590570719602971,2023
bull_put,2023-12-04,2023-12-15,11,22.31,2023-12-15,30.57,expiry,20.0,21.0,1.0,0.04482294935006724,-0.2957,0.238,0.238,0.762,0.238,0.3123359580052493,True,0.3702375616315554,2023
bull_put,2023-12-18,2023-12-29,11,30.290000000000003,2023-12-29,31.4,expiry,28.0,29.0,1.0,0.03301419610432486,-0.3251,0.28800000000000003,0.28800000000000003,0.712,0.28800000000000003,0.40449438202247195,True,0.03664575767580036,2023
bull_put,2024-01-02,2024-01-19,17,28.040000000000003,2024-01-19,34.86,expiry,25.0,26.0,1.0,0.035663338088445073,-0.2805,0.248,0.248,0.752,0.248,0.32978723404255317,True,0.24322396576319538,2024
bull_put,2024-01-22,2024-02-02,11,35.260000000000005,2024-02-02,33.65,expiry,32.0,33.0,1.0,0.028360748723766302,-0.2985,0.26,0.26,0.74,0.26,0.35135135135135137,True,-0.04566080544526396,2024
bull_put,2024-02-05,2024-02-16,11,35.1,2024-02-16,38.33,expiry,32.0,33.0,1.0,0.02849002849002849,-0.3028,0.274,0.274,0.726,0.274,0.37741046831955927,True,0.09202279202279184,2024
bull_put,2024-02-20,2024-03-08,17,36.42,2024-03-08,48.95,expiry,32.0,33.0,1.0,0.02745744096650192,-0.284,0.29200000000000004,0.29200000000000004,0.708,0.29200000000000004,0.41242937853107353,True,0.34404173531026916,2024
bull_put,2024-03-11,2024-03-22,11,46.77,2024-03-22,46.43,expiry,42.0,43.0,1.0,0.02138122728244601,-0.3073,0.31800000000000006,0.31800000000000006,0.6819999999999999,0.31800000000000006,0.46627565982404706,True,-0.0072696172760317035,2024
bull_put,2024-03-25,2024-04-05,11,45.89,2024-04-05,43.620000000000005,expiry,42.0,43.0,1.0,0.021791239921551537,-0.2994,0.29400000000000004,0.29400000000000004,0.706,0.29400000000000004,0.41643059490084994,True,-0.04946611462192185,2024
bull_put,2024-04-08,2024-04-19,11,44.0,2024-04-19,30.790000000000003,expiry,40.0,41.0,1.0,0.022727272727272728,-0.2861,0.266,0.266,0.734,-0.734,-1.0,False,-0.3002272727272727,2024
bull_put,2024-04-22,2024-05-03,11,32.07,2024-05-03,38.97,expiry,29.0,30.0,1.0,0.031181789834736514,-0.312,0.20400000000000018,0.20400000000000018,0.7959999999999998,0.20400000000000018,0.25628140703517616,True,0.21515434985968196,2024
bull_put,2024-05-06,2024-05-17,11,41.3,2024-05-17,45.400000000000006,expiry,38.0,39.0,1.0,0.02421307506053269,-0.3097,0.18600000000000017,0.18600000000000017,0.8139999999999998,0.18600000000000017,0.22850122850122875,True,0.09927360774818417,2024
bull_put,2024-05-20,2024-05-31,11,48.25,2024-05-31,48.59,expiry,44.0,45.0,1.0,0.02072538860103627,-0.2792,0.1459999999999999,0.1459999999999999,0.8540000000000001,0.1459999999999999,0.17096018735362986,True,0.007046632124352303,2024
bull_put,2024-06-03,2024-06-14,11,48.59,2024-06-14,60.1,expiry,44.0,45.0,1.0,0.020580366330520683,-0.2833,0.248,0.248,0.752,0.248,0.32978723404255317,True,0.23688001646429302,2024
bull_put,2024-06-18,2024-07-05,17,65.24000000000001,2024-07-05,60.81,expiry,60.0,61.0,1.0,0.01532801961986511,-0.3115,0.2739999999999996,0.2739999999999996,0.7260000000000004,0.08400000000000185,0.11570247933884546,True,-0.06790312691600253,2024
bull_put,2024-07-08,2024-07-19,11,64.31,2024-07-19,47.0,expiry,60.0,61.0,1.0,0.015549681231534752,-0.3084,0.256,0.256,0.744,-0.744,-1.0,False,-0.26916498211786666,2024
bull_put,2024-07-22,2024-08-02,11,52.93,2024-08-02,29.34,expiry,48.0,49.0,1.0,0.01889287738522577,-0.2955,0.17800000000000016,0.17800000000000016,0.8219999999999998,-0.8219999999999998,-1.0,False,-0.4456829775174759,2024
bull_put,2024-08-05,2024-08-16,11,27.89,2024-08-16,39.73,expiry,24.0,25.0,1.0,0.035855145213338116,-0.3128,0.22200000000000042,0.22200000000000042,0.7779999999999996,0.22200000000000042,0.2853470437018002,True,0.42452491932592307,2024
bull_put,2024-08-19,2024-08-30,11,41.6,2024-08-30,38.79,expiry,37.0,38.0,1.0,0.024038461538461536,-0.2777,0.18199999999999994,0.18199999999999994,0.8180000000000001,0.18199999999999994,0.22249388753056226,True,-0.06754807692307696,2024
bull_put,2024-09-03,2024-09-20,17,30.07,2024-09-20,33.550000000000004,expiry,26.0,27.0,1.0,0.03325573661456601,-0.2924,0.278,0.278,0.722,0.278,0.38504155124653744,True,0.11572996341868991,2024
bull_put,2024-09-23,2024-10-04,11,33.92,2024-10-04,36.68,expiry,31.0,32.0,1.0,0.029481132075471695,-0.3306,0.16400000000000015,0.16400000000000015,0.8359999999999999,0.16400000000000015,0.19617224880382797,True,0.08136792452830188,2024
bull_put,2024-10-07,2024-10-18,11,36.41,2024-10-18,35.27,expiry,33.0,34.0,1.0,0.027464982147761607,-0.3156,0.19799999999999995,0.19799999999999995,0.802,0.19799999999999995,0.24688279301745628,True,-0.03131007964844801,2024
bull_put,2024-10-21,2024-11-01,11,35.09,2024-11-01,30.83,expiry,32.0,33.0,1.0,0.02849814762040467,-0.3245,0.274,0.274,0.726,-0.726,-1.0,False,-0.12140210886292402,2024
bull_put,2024-11-04,2024-11-15,11,30.35,2024-11-15,26.66,expiry,27.0,28.0,1.0,0.032948929159802305,-0.3084,0.30200000000000005,0.30200000000000005,0.698,-0.698,-1.0,False,-0.12158154859967052,2024
bull_put,2024-11-18,2024-11-29,11,27.67,2024-11-29,28.06,expiry,25.0,26.0,1.0,0.03614022406938923,-0.3192,0.29200000000000004,0.29200000000000004,0.708,0.29200000000000004,0.41242937853107353,True,0.014094687387061766,2024
bull_put,2024-12-02,2024-12-13,11,30.200000000000003,2024-12-13,30.700000000000003,expiry,27.0,28.0,1.0,0.03311258278145695,-0.2727,0.21400000000000008,0.21400000000000008,0.7859999999999999,0.21400000000000008,0.2722646310432571,True,0.01655629139072845,2024
bull_put,2024-12-16,2024-12-27,11,32.51,2024-12-27,29.69,expiry,29.0,30.0,1.0,0.030759766225776686,-0.2665,0.24,0.24,0.76,-0.06999999999999873,-0.09210526315789307,False,-0.08674254075669019,2024
